Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
CBX2,UGR,0.7192120454508786,1.0,1.0,1.0,3.311190681462261,3.2152144163109195,3.4299522271132354,30,30,30,1
CTNNB1,RSPO1,0.8535276643898667,1.0,1.0,1.0,1.8966099450388882,1.8423781179920593,1.9485012241553648,30,30,30,1
DKK1,DMRT1,0.8432187237271338,1.0,1.0,1.0,2.3177782767679345,2.2675495326135877,2.377682735808632,30,30,30,1
DKK1,SOX9,0.7169585108197103,1.0,1.0,1.0,1.1967374311370453,1.1472220411714464,1.2466394518647328,30,30,30,1
DKK1,SRY,0.7299614176296507,1.0,1.0,1.0,1.5601812162546085,1.509193633683769,1.6116453255076821,30,30,30,1
DMRT1,DKK1,0.8432187237271338,1.0,1.0,1.0,2.2711837950926026,2.217615309162226,2.315549631155606,30,30,30,1
FOXL2,NR5A1,-0.7650519628112371,1.0,1.0,1.0,1.6768311798922322,1.6462174841976405,1.7114255439809631,30,30,30,1
FOXL2,WT1pKTS,-0.8139138056922994,1.0,1.0,1.0,2.025529672104626,1.9979835759025462,2.0527527446715768,30,30,30,1
GATA4,WT1mKTS,0.7916908327884792,1.0,1.0,1.0,2.5462160322555647,2.4570129684775504,2.6376133054470206,30,30,30,1
PGD2,AMH,0.7601590007384701,1.0,1.0,1.0,1.4955466368072028,1.4528067813042034,1.530964988027447,30,30,30,1
RSPO1,CTNNB1,0.8535276643898667,1.0,1.0,1.0,1.8461498278635669,1.8060326073615256,1.8971760108063056,30,30,30,1
UGR,CBX2,0.7192120454508786,1.0,1.0,1.0,3.078329485920786,3.0204325886947787,3.123644048327747,30,30,30,1
WNT4,NR0B1,0.7635446896152825,1.0,1.0,1.0,1.7995926949863046,1.7458132953535122,1.8426876136075623,30,30,30,1
WT1mKTS,GATA4,0.7916908327884792,1.0,1.0,1.0,2.433035776614536,2.323101118723268,2.553666259480278,30,30,30,1
WT1pKTS,FOXL2,-0.8139138056922994,1.0,1.0,1.0,1.693225650786792,1.652455996066315,1.730551608456032,30,30,30,1
PGD2,FGF9,0.7652502988769053,0.9901960784313726,1.0,0.9901960784313726,1.4446447636073516,1.4143050863468163,1.4821574158112194,30,30,30,1
PGD2,DHH,0.7620509624647108,0.9764705882352941,1.0,0.9764705882352941,1.4697499570786037,1.4311936668374043,1.5085567738034218,30,30,30,1
RSPO1,WNT4,0.7648911282855266,0.9745098039215686,1.0,0.9745098039215686,1.0940955931167868,1.0517545599694855,1.1414437638305013,30,30,30,1
FGF9,DHH,0.7616980681075619,0.9647058823529412,1.0,0.9647058823529412,1.4678599344246699,1.4259168542172502,1.515055246995081,30,30,30,1
FGF9,PGD2,0.7652502988769053,0.9647058823529412,1.0,0.9647058823529412,1.4244750124403835,1.384548533562084,1.4654416889296127,30,30,30,1
NR0B1,WNT4,0.7635446896152825,0.9647058823529412,1.0,0.9647058823529412,1.08759930361921,1.024657486081978,1.1507223748244009,30,30,30,1
DHH,FGF9,0.7616980681075619,0.9509803921568627,1.0,0.9509803921568627,1.4252504400487045,1.3948722323036948,1.4583012247882494,30,30,30,1
DHH,PGD2,0.7620509624647108,0.9431372549019608,1.0,0.9431372549019608,1.406422890347484,1.3574239917057564,1.4608627472383022,30,30,30,1
DMRT1,SRY,0.716001175230036,0.9411764705882353,1.0,0.9411764705882353,1.479722084839072,1.4295744872240934,1.5396183070878682,30,30,30,2
NR5A1,CBX2,0.4475282096286323,0.9411764705882353,1.0,0.9411764705882353,1.1893870360599985,1.1029651212734168,1.2640240945109205,30,30,30,2
NR5A1,FOXL2,-0.7650519628112371,0.9411764705882353,1.0,0.9411764705882353,1.4421432414848092,1.3915198216324298,1.4781572572989206,30,30,30,2
NR5A1,UGR,0.36927188984537523,0.9411764705882353,1.0,0.9411764705882353,0.8858720471503394,0.8297053937803446,0.9429942812027822,30,30,30,2
NR5A1,WT1pKTS,0.750522669246018,0.9411764705882353,1.0,0.9411764705882353,1.7205378926224422,1.6835974366780044,1.7494785715797945,30,30,30,2
RSPO1,NR0B1,0.6559279980318548,0.9411764705882353,1.0,0.9411764705882353,1.1482788536411483,1.0595131596317982,1.1908501331467602,30,30,30,2
