DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,Time
0.0023925531057147,0.0188524721627844,2.2042273886762844,0.0007559984364435,2.7764191183017064,0.0081308139751004,2.194327164872892,0.0035038986377981,0.050068649730637,2.3239968288092,0.0002794009574045,0.0007173030107764,2.391573644989395,0.0033485927518626,0.2722856882863312,1.4523985653067302,0.0465008734487942,0.0166821325101713,2.306591508577008,115.39750000000001
0.0228187416324734,0.0372794971695314,1.6942550889181989,0.0187628226875939,2.0551432829680616,0.0119801935674843,1.3142032811647513,0.096545823043418,0.0020635696534792,1.979664772250708,0.0413339457402563,0.0275177992208773,1.6096819660474524,0.0156287076813991,0.0113008187976114,1.6247242456077184,0.0005863366959143,0.0058644892143575,2.017152571089477,108.1585
0.009722082124392,0.048823259377848,2.021237963734744,0.0404907464921818,2.0759023938746632,0.0041539984832925,2.435335849364709,0.0184507547190282,0.0350806222007112,1.405157376174864,0.0009011823951576,0.0057928463540839,1.5039740596453053,0.0162079192363569,0.1694171553145216,2.0794009242881297,0.0077034886091353,0.0035870985791588,1.7503651989120628,91.50049999999999
0.023802419670101,0.0506576449438653,1.3582920608365407,0.0152827045468818,2.027985747814587,0.0171648446795937,2.6857468898288266,0.0100080445883588,0.0002372877641594,2.464842358658993,0.0609271859427381,0.0159645260648804,1.9218603278508013,0.0157003931849051,0.0526113294739415,2.2759827509717168,0.0945335089806614,0.0237019735807021,2.2454256991924746,122.20750000000001
0.0014532499893693,0.0019338604073484,2.4778880422127174,0.0081624754044438,2.0513449096172542,0.0565101233299701,1.7462985035628882,0.0039942132058538,0.0150595643962975,2.6220032218184377,0.0045490446875828,0.0215841820158262,2.702642782941106,0.0002505395808751,0.0030231184396532,1.957534681721972,0.0254191288595597,0.0017104963176273,1.7114487516387482,132.45
0.0043153984710814,0.0004603150750531,1.470166091559864,0.0053947666313482,2.009906944178012,0.0067462501138478,1.7724744354125557,0.001925657629405,0.0198016753126807,2.7054144694728457,0.0124294576498135,0.002007593728721,1.817287905080992,0.0220529590901376,0.0845681874513748,1.6452500553893912,0.0159306608873807,0.0165817635407962,1.6797287176311186,91.50049999999999
0.0007069946695282,0.039971576410725,2.1612104744414005,0.0942510244595393,2.3756989687807617,0.0007748016169743,1.8892597844605408,0.0462307983436875,0.0265027829909204,1.9332788813318105,0.0006440677857181,0.0341995708949055,1.6050625046319738,0.0076526672893202,0.0152020880961327,1.4561827169685533,0.0016239838570263,0.0898749556004336,2.211490911826706,108.1585
0.0446375843106607,0.0330340313505923,1.9487355606395416,0.0091786912845,1.6062507664535124,0.0531355498504887,2.0183209692769757,0.0200364455174459,0.0102921476506966,2.0762739378513246,0.0038560319553005,0.0031293240788681,2.1827385236430583,0.012266001417951,0.1011240803090984,2.185502110653584,0.0041978229434922,0.0804624656765819,1.614025721912294,115.39750000000001
0.0414027029469856,0.0271978077528495,0.0226181504274262,0.0026626015945613,0.0017821582134634,0.0005159667635859,2.090143254741041,7.393085528599984e-05,0.0187659214238163,0.0355105740053526,1.684493552987208,0.0075859177630099,0.0187875960075215,1.515160487922988,1.524158321463742,0.0003039248286019,1.9940071478091448,0.0498844906216999,1.5164362734297472,21.5775
0.0109089568800667,0.041972194025037,0.0108688200168397,0.0013841942883567,0.0189431447255603,0.0117893807111544,1.0644792802503908,0.0456720259133316,0.0235732656214857,0.8289809220684285,0.7893391486051263,0.0020127309932146,0.7563549978986138,1.6852570967796292,1.1212665414710692,0.0051184844915627,0.5652481639455272,0.0617362934696719,1.8353377425066864,53.783500000000004
0.0144164161305652,0.0060727528978362,1.7254899779924182,0.0169589786259474,2.2493806525153826,0.006546563306285,1.8420132333196657,0.0003127443512541,0.0402076580968442,2.0237143563043616,0.0136918478230952,0.0426924713544508,1.7283999286660898,0.047536913849984,0.032302973287536,1.5385413707091056,0.0182557975137099,0.0368909392520604,1.5975528768272156,108.1585
0.0055417102453716,7.436923334532171e-05,1.7774012332314937,0.0069515803259768,2.135795011246559,0.0002674488301592,2.3325828784731337,0.0302736754749404,0.0700396477906059,2.06830955841228,0.0277135847073721,0.0158238109909915,2.132278981881414,0.0799239376868445,0.0489823468467802,1.7793204228360069,0.0042458868027547,0.001995047495703,2.226398067338182,122.20750000000001
