SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,FGF9,1.2773836689924,repression
WT1mKTS,DMRT1,1.17199514738104,repression
WT1mKTS,WT1mKTS,1,activation
WT1mKTS,PGD2,0.941539910317937,repression
NR5A1,SOX9,0.936685156780355,activation
WT1mKTS,DHH,0.867460312923775,repression
WT1pKTS,NR5A1,0.837717293128808,activation
FOXL2,NR5A1,0.81843339712851,repression
WT1mKTS,GATA4,0.780722335879749,repression
FOXL2,RSPO1,0.562118787601523,repression
NR5A1,CBX2,0.556322499941411,repression
FOXL2,CTNNB1,0.550463439083292,activation
WT1mKTS,DKK1,0.518123893275028,repression
NR5A1,RSPO1,0.476107155040675,repression
WT1mKTS,NR0B1,0.42494658967252,repression
DKK1,PGD2,0.421968740477859,repression
WT1pKTS,CTNNB1,0.385868431252632,repression
WT1pKTS,RSPO1,0.36936323298951,repression
WT1pKTS,FOXL2,0.364887126314604,repression
WT1mKTS,WNT4,0.340600710331083,repression
NR5A1,CTNNB1,0.33279813172551,repression
WT1mKTS,WT1pKTS,0.281242583022314,repression
DKK1,FGF9,0.281099107098856,repression
DKK1,WNT4,0.248791528520287,repression
DMRT1,PGD2,0.242403746484027,activation
WT1pKTS,SRY,0.239378132459947,repression
NR5A1,UGR,0.233640835565444,repression
DMRT1,FGF9,0.228075047420648,activation
AMH,DMRT1,0.220921679010184,activation
DMRT1,WT1mKTS,0.199065936916371,repression
DKK1,NR0B1,0.19653683817852,repression
GATA4,PGD2,0.193735262398553,repression
AMH,DKK1,0.186850391299366,activation
DMRT1,GATA4,0.177246682761693,repression
DMRT1,WNT4,0.175655384960794,repression
WT1mKTS,FOXL2,0.160013392207341,repression
FOXL2,CBX2,0.157611217239718,repression
AMH,DHH,0.155383033220584,activation
DKK1,GATA4,0.151297505694122,repression
AMH,WT1mKTS,0.146004047514949,repression
FOXL2,FOXL2,0.142490365851396,activation
DKK1,WT1mKTS,0.141843716385779,repression
GATA4,FGF9,0.141615290908382,activation
FOXL2,SRY,0.132970728782232,repression
DMRT1,NR0B1,0.128119724364828,repression
NR5A1,SRY,0.108923790986743,repression
AMH,FGF9,0.105343703767102,activation
GATA4,DMRT1,0.103667133076655,repression
AMH,GATA4,0.0966504171781217,repression
PGD2,AMH,0.0845851563993995,activation
WT1pKTS,WT1pKTS,0.0830643313434362,activation
AMH,WT1pKTS,0.0732027377477461,repression
FOXL2,SOX9,0.0718837573529183,repression
NR5A1,NR5A1,0.067003221112926,activation
FOXL2,DMRT1,0.0643940251072661,repression
