TF	target	importance
FOXL2	WT1pKTS	0.34624158718100634
DMRT1	DKK1	0.3071304549587535
DKK1	DMRT1	0.3065598236584628
WT1pKTS	FOXL2	0.26778126735165614
RSPO1	CTNNB1	0.24586038713945
CBX2	UGR	0.23670784567288602
CTNNB1	RSPO1	0.23340739920367498
DHH	PGD2	0.22501451934295555
UGR	CBX2	0.21435988781511695
PGD2	DHH	0.2116350082686231
PGD2	FGF9	0.19844511262428025
DHH	AMH	0.19781139208994983
FOXL2	NR5A1	0.19711006925915253
NR5A1	CBX2	0.19121033429771941
WNT4	NR0B1	0.18950133346800113
NR0B1	WNT4	0.18609314183965253
CTNNB1	FOXL2	0.1851069464898937
UGR	WT1mKTS	0.18490585114319896
RSPO1	NR5A1	0.1844154252867506
PGD2	AMH	0.18026819656132623
DHH	FGF9	0.17901981128484892
SRY	DKK1	0.17492120313841855
FGF9	PGD2	0.1749134879967255
UGR	GATA4	0.1710181498291103
NR5A1	RSPO1	0.16972981897039427
FGF9	DHH	0.1689103185372581
WNT4	CTNNB1	0.16846526432632744
SRY	DMRT1	0.16157085920506617
DKK1	SRY	0.1596634760915665
DKK1	SOX9	0.15539162208047116
GATA4	WT1mKTS	0.1543772639767279
SOX9	WNT4	0.15212588143567998
DMRT1	SRY	0.1515626895418698
WT1mKTS	GATA4	0.14885885362050283
WNT4	RSPO1	0.14698516776163134
AMH	PGD2	0.14496929538579584
AMH	FGF9	0.1423513603142567
FGF9	AMH	0.14179605432128875
WT1pKTS	NR5A1	0.14090911322312707
CTNNB1	WT1pKTS	0.13752323029760735
AMH	DHH	0.13495199287406462
RSPO1	WNT4	0.13425302441708317
DMRT1	SOX9	0.1306958029823403
NR5A1	WT1pKTS	0.12680145634123743
FOXL2	CTNNB1	0.12390717729038477
RSPO1	FOXL2	0.1231936575070635
CTNNB1	NR5A1	0.11802961944086997
NR5A1	UGR	0.11651958971339936
NR5A1	FOXL2	0.11608334241692655
AMH	NR0B1	0.1152659426860757
DHH	SOX9	0.11278335136273812
PGD2	SOX9	0.1065263799893149
RSPO1	WT1pKTS	0.10574716839213655
CTNNB1	SRY	0.10428752534839485
SOX9	DMRT1	0.10356617958211138
FOXL2	SRY	0.1008687563404643
DHH	GATA4	0.10076859156715773
PGD2	WT1mKTS	0.09930904577459249
SOX9	FGF9	0.09833296207567875
UGR	NR0B1	0.09741860196336968
PGD2	GATA4	0.09689454972242457
SOX9	DKK1	0.09569174710552306
SOX9	DHH	0.09355673390256772
FGF9	SOX9	0.09179131942298221
SOX9	PGD2	0.09171339406610726
SOX9	AMH	0.09146556639224578
RSPO1	NR0B1	0.08846720652908631
CTNNB1	WNT4	0.08670108359261888
NR5A1	CTNNB1	0.08517659642053897
NR0B1	RSPO1	0.08076569274355512
NR0B1	UGR	0.07925566635720649
SRY	FOXL2	0.07786515890271314
DHH	WT1mKTS	0.07766039833435504
PGD2	NR0B1	0.0769714631874558
WT1pKTS	CBX2	0.07445182838821836
AMH	GATA4	0.07444719418355042
AMH	WT1mKTS	0.07367847677848464
GATA4	AMH	0.07204441443644713
FOXL2	RSPO1	0.071068991014012
FGF9	NR0B1	0.07044177887163589
FGF9	WT1mKTS	0.06986169943315014
WT1pKTS	CTNNB1	0.06963776034464722
WT1pKTS	SRY	0.06944160816130245
UGR	SRY	0.0685954261158555
RSPO1	CBX2	0.06797167671912911
DMRT1	CBX2	0.06788154813300333
GATA4	FGF9	0.06638265910375071
FGF9	GATA4	0.06581378723882023
FGF9	WNT4	0.06512481550728873
CTNNB1	CBX2	0.0650604728014194
SRY	UGR	0.06421199513449814
WNT4	UGR	0.06328756489883688
GATA4	DHH	0.061980396779971705
WT1pKTS	UGR	0.06121558176966519
SOX9	GATA4	0.060238658854888265
UGR	WNT4	0.06009210531686794
WNT4	SOX9	0.05992879487444407
NR0B1	CTNNB1	0.05906927139100103
RSPO1	SRY	0.059010918630703554
GATA4	PGD2	0.05776547427513872
WNT4	NR5A1	0.05706267632981546
DKK1	CBX2	0.05589674905857998
RSPO1	UGR	0.054484128847709645
PGD2	WNT4	0.052958816747331425
AMH	SOX9	0.052677617637780304
DHH	DKK1	0.052319845982994106
PGD2	DMRT1	0.05231256483672695
WT1pKTS	RSPO1	0.05212677718072774
DHH	NR0B1	0.051886060119497264
WT1mKTS	PGD2	0.05166182297995945
WT1mKTS	DHH	0.0514712417856838
SRY	WT1pKTS	0.05143733416962093
DHH	DMRT1	0.0505827229263461
PGD2	DKK1	0.05038330065441905
WNT4	PGD2	0.05035173359342376
NR0B1	AMH	0.04971841531536547
WT1mKTS	AMH	0.04936558409891266
CTNNB1	UGR	0.0492550460043922
CBX2	NR0B1	0.048158588996207355
DKK1	UGR	0.047779256017828065
WNT4	DHH	0.04751995742188452
NR0B1	NR5A1	0.04751212505940998
WT1mKTS	FGF9	0.04749533183883195
WNT4	FOXL2	0.047327343455275665
SRY	NR0B1	0.04677167060089648
NR0B1	FGF9	0.04676435280489637
SOX9	WT1mKTS	0.04547907384034049
NR5A1	SOX9	0.04489634550138303
DHH	WNT4	0.04438870082547142
DMRT1	UGR	0.04396892331950646
DMRT1	CTNNB1	0.04373817821414303
WNT4	FGF9	0.043423758340716
WNT4	WT1pKTS	0.04250209816590668
GATA4	DKK1	0.04210583366824021
CTNNB1	NR0B1	0.041098224952606524
CBX2	NR5A1	0.04077245883568521
GATA4	SOX9	0.04039196618930132
SOX9	RSPO1	0.04001631971166155
NR0B1	DHH	0.03924462036903824
RSPO1	SOX9	0.03899745510823945
DKK1	WT1mKTS	0.03841225727817961
DKK1	CTNNB1	0.03828399845293478
WT1pKTS	WT1mKTS	0.03805066309268248
DMRT1	GATA4	0.0376689142501284
WNT4	CBX2	0.03744697940602005
CBX2	SRY	0.037200509707705866
DKK1	WNT4	0.0371938097461713
GATA4	DMRT1	0.03622429004001441
SRY	SOX9	0.03621418820932104
SRY	WT1mKTS	0.036182081845461025
DMRT1	WNT4	0.03556683913242892
DKK1	GATA4	0.035321239384895196
NR0B1	SRY	0.03520864529912468
NR5A1	SRY	0.03482416478997986
NR5A1	NR0B1	0.03481330288681929
WT1mKTS	UGR	0.034148237950426735
CBX2	RSPO1	0.0338879764714339
