Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.36426587252695	7.34829519405782e-51
NR5A1	WT1pKTS	0.36426587252695	7.34829519405887e-51
DKK1	DMRT1	0.267241249871183	2.71621218978999e-27
DMRT1	DKK1	0.267241249871183	2.7162121897904e-27
RSPO1	CTNNB1	0.232749930631485	6.45916465147523e-21
CTNNB1	RSPO1	0.232749930631485	6.45916465147588e-21
CBX2	UGR	0.225642323565756	1.00901629849811e-19
UGR	CBX2	0.225642323565756	1.00901629849814e-19
WNT4	NR0B1	0.20946239761981	3.73718112529813e-17
NR0B1	WNT4	0.20946239761981	3.73718112529818e-17
DKK1	SRY	0.19584455230804	3.77588305838303e-15
SRY	DKK1	0.19584455230804	3.7758830583832e-15
NR5A1	CBX2	0.192796281778204	1.01459869038531e-14
CBX2	NR5A1	0.192796281778204	1.01459869038535e-14
SRY	DMRT1	0.188362551038066	4.15069884855884e-14
DMRT1	SRY	0.188362551038066	4.15069884855903e-14
CTNNB1	WNT4	0.174971014591337	2.37969365285834e-12
WNT4	CTNNB1	0.174971014591337	2.37969365285845e-12
RSPO1	WNT4	0.155498355186676	4.97838871764116e-10
WNT4	RSPO1	0.155498355186676	4.97838871764127e-10
SRY	NR0B1	0.153109572268958	9.178143140035e-10
NR0B1	SRY	0.153109572268958	9.1781431400351e-10
AMH	DHH	0.133990577522684	8.74654283947188e-08
DHH	AMH	0.133990577522684	8.74654283947205e-08
WT1pKTS	WT1mKTS	0.131143108403218	1.63836795129304e-07
WT1mKTS	WT1pKTS	0.131143108403218	1.63836795129307e-07
WT1mKTS	GATA4	0.126965070455494	4.01842560753957e-07
GATA4	WT1mKTS	0.126965070455494	4.01842560753968e-07
DHH	FGF9	0.122396303354818	1.03796414590005e-06
FGF9	DHH	0.122396303354818	1.03796414590005e-06
DKK1	SOX9	0.121463958740075	1.25458545393571e-06
SOX9	DKK1	0.121463958740075	1.25458545393571e-06
WT1pKTS	SRY	0.116380865169077	3.4411263254701e-06
SRY	WT1pKTS	0.116380865169077	3.44112632547012e-06
AMH	PGD2	0.114785515784339	4.68330198642074e-06
PGD2	AMH	0.114785515784339	4.68330198642075e-06
UGR	WT1pKTS	0.100155074111961	6.5585901437976e-05
WT1pKTS	UGR	0.100155074111961	6.55859014379762e-05
WT1pKTS	GATA4	0.0951335461676642	0.000150234173196181
GATA4	WT1pKTS	0.0951335461676642	0.000150234173196182
WT1pKTS	DMRT1	0.0913382728238148	0.000273903597482655
DMRT1	WT1pKTS	0.0913382728238146	0.000273903597482663
SOX9	DMRT1	0.0888185882340058	0.000403136704506274
DMRT1	SOX9	0.0888185882340057	0.000403136704506278
NR0B1	CTNNB1	0.0875738248689489	0.00048620254703498
CTNNB1	NR0B1	0.0875738248689489	0.000486202547034983
AMH	FGF9	0.0869263988025869	0.000535464069777862
FGF9	AMH	0.0869263988025867	0.000535464069777877
SOX9	NR5A1	0.0807947827602194	0.00129404084639924
NR5A1	SOX9	0.0807947827602194	0.00129404084639924
PGD2	DHH	0.0757772595808219	0.00255372744592029
DHH	PGD2	0.0757772595808218	0.00255372744592031
CTNNB1	FOXL2	0.0731049841275539	0.00361174361304858
FOXL2	CTNNB1	0.0731049841275537	0.00361174361304866
PGD2	FGF9	0.0729860210611929	0.00366700125235793
FGF9	PGD2	0.0729860210611929	0.00366700125235797
UGR	FOXL2	0.0626304494413836	0.0126900166092835
FOXL2	UGR	0.0626304494413836	0.0126900166092836
SOX9	DHH	0.0620793394826492	0.0134970222300189
DHH	SOX9	0.0620793394826491	0.013497022230019
PGD2	SOX9	0.061677855746308	0.0141131233078408
SOX9	PGD2	0.061677855746308	0.0141131233078408
WT1pKTS	CBX2	0.0564106734956718	0.024805260639833
CBX2	WT1pKTS	0.0564106734956718	0.024805260639833
SOX9	FGF9	0.0527852066274862	0.035731786298567
FGF9	SOX9	0.0527852066274862	0.035731786298567
CBX2	GATA4	0.0516403907885534	0.0399408136012256
GATA4	CBX2	0.0516403907885533	0.039940813601226
WT1mKTS	FOXL2	0.0502543751118973	0.0455919955522449
FOXL2	WT1mKTS	0.0502543751118973	0.0455919955522451
RSPO1	NR0B1	0.047233441001406	0.0602666302818916
