	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5249158371565528	-0.45011017010591825	0.5171783104005733	-0.5480599225187934	0.5525333281849616	-0.4432059650547814	0.7159506060270768	0.8424648754055946	-0.6076178295568012	-0.29630420419832093	0.5147431468532483	-0.3633645326342483	0.30884574642781304	0.41022008874401955	-0.5563670168041315	-0.2736802786521682	0.6966616856999949	-0.4740687643879911
FGF9	0.5249158371565528	1.0	-0.558257845377403	0.7635676371709749	-0.502338342189728	0.7646808222241	-0.48756500138295567	0.42859958397296816	0.5234164631577736	-0.6893494141173225	-0.25247912483775053	0.7557421254884845	-0.6104239305015886	0.35097267820816513	0.21985638978180047	-0.37403776485508294	-0.14908923728292284	0.683460571261609	-0.4966603201416911
RSPO1	-0.45011017010591825	-0.558257845377403	1.0	-0.5546362166674158	0.8581029202802262	-0.549031156411977	0.2612257899191057	-0.5289945488770881	-0.46153850959205966	0.7671736133040851	-0.2925207701385333	-0.5316287054716449	0.6566252148510102	-0.7438007026573066	-0.602824431304531	0.6996407227655095	-0.32562861347678956	-0.5805258550555407	0.262712136550179
DHH	0.5171783104005733	0.7635676371709749	-0.5546362166674158	1.0	-0.5047037954746951	0.7676113809270424	-0.47861657868436747	0.4156161531442491	0.5267361312605633	-0.6736429932254969	-0.2445710710669509	0.7628391705048342	-0.5979829313178656	0.34866772314433825	0.22763400010044355	-0.36659368875055925	-0.15439712397122227	0.6802064565134575	-0.5008635576703652
CTNNB1	-0.5480599225187934	-0.502338342189728	0.8581029202802262	-0.5047037954746951	1.0	-0.5138367107423509	0.2599139912980494	-0.5919168998824469	-0.5482152196288905	0.7546927749417423	-0.28460368260820923	-0.49104842889537953	0.6201336758778738	-0.7236564725007535	-0.6596464607623451	0.7558443835882501	-0.31146719978491766	-0.5625760786153154	0.26173590053532836
PGD2	0.5525333281849616	0.7646808222241	-0.549031156411977	0.7676113809270424	-0.5138367107423509	1.0	-0.49620090166524344	0.4440602493511371	0.5579437704129108	-0.6945963066366665	-0.2721357547843474	0.7658154433287092	-0.6066958456040773	0.34906367497722246	0.2446493207566231	-0.38721244892855583	-0.17955255248661098	0.6995357275971223	-0.5051094314715159
WT1mKTS	-0.4432059650547814	-0.48756500138295567	0.2612257899191057	-0.47861657868436747	0.2599139912980494	-0.49620090166524344	1.0	-0.4049889827565361	-0.4598742915884055	0.35938118072726377	0.215430797326313	-0.4824503433155503	0.29200371311460493	-0.1556441132347774	-0.10491954532716165	0.24796492285520802	0.08730224572938552	-0.4821311139338588	0.7742829291426833
SRY	0.7159506060270768	0.42859958397296816	-0.5289945488770881	0.4156161531442491	-0.5919168998824469	0.4440602493511371	-0.4049889827565361	1.0	0.7304859727212147	-0.464694623232024	-0.07761005917498798	0.42235463403593165	-0.2379687926349206	0.4925394977778686	0.5613989098448184	-0.693032379271809	-0.1986183637031565	0.5981468891144622	-0.3984802507433258
DKK1	0.8424648754055946	0.5234164631577736	-0.46153850959205966	0.5267361312605633	-0.5482152196288905	0.5579437704129108	-0.4598742915884055	0.7304859727212147	1.0	-0.6021103028040897	-0.30093997852667914	0.5255913506378954	-0.363582973472742	0.3227173458567173	0.4114204619928301	-0.5704812707842143	-0.2752354951332848	0.7174750917709747	-0.47333134728077614
WNT4	-0.6076178295568012	-0.6893494141173225	0.7671736133040851	-0.6736429932254969	0.7546927749417423	-0.6945963066366665	0.35938118072726377	-0.464694623232024	-0.6021103028040897	1.0	-0.008806243633670092	-0.6582305638899153	0.7542557846200075	-0.5596218194480556	-0.4554581337844892	0.5690736415728562	-0.1340576748245816	-0.7117249486169385	0.38589894702021177
