Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.361438474386636	4.79480523916878e-50
NR5A1	WT1pKTS	0.361438474386635	4.7948052391705e-50
DMRT1	DKK1	0.294640644348527	4.49460060349687e-33
DKK1	DMRT1	0.294640644348527	4.49460060349784e-33
RSPO1	CTNNB1	0.243092083746315	1.00174973317556e-22
CTNNB1	RSPO1	0.243092083746315	1.00174973317559e-22
SRY	DKK1	0.237908174018501	8.28925568909e-22
DKK1	SRY	0.237908174018501	8.28925568909078e-22
UGR	CBX2	0.222345373979039	3.49938151935471e-19
CBX2	UGR	0.222345373979039	3.49938151935494e-19
WNT4	NR0B1	0.217946486937156	1.78339050802768e-18
NR0B1	WNT4	0.217946486937156	1.78339050802773e-18
WNT4	CTNNB1	0.217438576314822	2.14748153315706e-18
CTNNB1	WNT4	0.217438576314822	2.14748153315711e-18
CBX2	NR5A1	0.179287369124282	6.67365994168512e-13
NR5A1	CBX2	0.179287369124282	6.67365994168522e-13
SRY	DMRT1	0.172307758131454	5.13244563305428e-12
DMRT1	SRY	0.172307758131454	5.13244563305459e-12
SRY	NR0B1	0.154224378422592	6.90693529747189e-10
NR0B1	SRY	0.154224378422592	6.90693529747207e-10
WT1mKTS	WT1pKTS	0.135080145112465	6.8553097866248e-08
WT1pKTS	WT1mKTS	0.135080145112464	6.85530978662495e-08
WT1mKTS	GATA4	0.132437288963652	1.2337650335834e-07
GATA4	WT1mKTS	0.132437288963652	1.23376503358341e-07
DHH	FGF9	0.127816280867729	3.35477297239264e-07
FGF9	DHH	0.127816280867729	3.35477297239267e-07
AMH	PGD2	0.127225648309021	3.80287128766481e-07
PGD2	AMH	0.127225648309021	3.80287128766483e-07
RSPO1	WNT4	0.118079746887033	2.46736039378067e-06
WNT4	RSPO1	0.118079746887032	2.46736039378073e-06
DKK1	SOX9	0.114224913007342	5.21400210324817e-06
SOX9	DKK1	0.114224913007341	5.21400210324831e-06
PGD2	DHH	0.113680639458127	5.78396296650382e-06
DHH	PGD2	0.113680639458127	5.78396296650395e-06
SRY	WT1pKTS	0.113677891124281	5.78698678357317e-06
WT1pKTS	SRY	0.113677891124281	5.78698678357326e-06
WT1pKTS	UGR	0.110693707878251	1.01358170003144e-05
UGR	WT1pKTS	0.110693707878251	1.01358170003146e-05
DHH	AMH	0.106143936026722	2.31864581555834e-05
AMH	DHH	0.106143936026722	2.31864581555836e-05
SOX9	DMRT1	0.105862171204386	2.43795730143124e-05
DMRT1	SOX9	0.105862171204386	2.4379573014313e-05
GATA4	WT1pKTS	0.0933456655591022	0.00019991280576294
WT1pKTS	GATA4	0.0933456655591021	0.000199912805762943
SOX9	NR5A1	0.0798158304658438	0.00148197615616031
NR5A1	SOX9	0.0798158304658438	0.00148197615616032
WT1pKTS	DMRT1	0.0763933802024505	0.00235400502351503
DMRT1	WT1pKTS	0.0763933802024504	0.00235400502351505
FGF9	PGD2	0.073166353275691	0.00358353482187439
PGD2	FGF9	0.073166353275691	0.00358353482187442
FOXL2	CTNNB1	0.073040653232416	0.00364153026811226
CTNNB1	FOXL2	0.0730406532324159	0.00364153026811229
AMH	FGF9	0.0717312582612831	0.00429838688633166
FGF9	AMH	0.0717312582612831	0.00429838688633166
CTNNB1	NR0B1	0.0689965005230532	0.00602782793313086
NR0B1	CTNNB1	0.068996500523053	0.00602782793313102
FOXL2	UGR	0.0683639590005629	0.00650793648787061
UGR	FOXL2	0.0683639590005628	0.00650793648787063
SOX9	PGD2	0.0671054073224349	0.00756661750393018
PGD2	SOX9	0.0671054073224349	0.00756661750393018
SOX9	DHH	0.060408943373163	0.0162263831944819
DHH	SOX9	0.060408943373163	0.0162263831944819
NR0B1	FOXL2	0.0549395229121226	0.0288302899243034
FOXL2	NR0B1	0.0549395229121226	0.0288302899243035
FOXL2	WT1mKTS	0.053468367302867	0.0334048345095139
WT1mKTS	FOXL2	0.053468367302867	0.033404834509514
CBX2	WT1pKTS	0.0423704306507304	0.0919471755806196
WT1pKTS	CBX2	0.0423704306507302	0.0919471755806208
FGF9	SOX9	0.0422302145403608	0.0930287930083078
SOX9	FGF9	0.0422302145403608	0.0930287930083081
GATA4	CBX2	0.0379297665305578	0.131436894246352
