Regulator	Target	SINGE_Score
WT1mKTS	WT1pKTS	6
WT1mKTS	FOXL2	1.5
WT1mKTS	CBX2	0.66666
WT1mKTS	RSPO1	0.375
WT1mKTS	NR5A1	0.24
WT1mKTS	CTNNB1	0.16666
WT1mKTS	SRY	0.12244
WT1mKTS	UGR	0.09375
GATA4	FOXL2	0.07407
GATA4	NR5A1	0.06
GATA4	CBX2	0.04958
GATA4	AMH	0.04166
GATA4	SRY	0.0355
GATA4	WT1pKTS	0.03061
GATA4	CTNNB1	0.02666
WT1mKTS	AMH	0.02343
WT1mKTS	DMRT1	0.02076
WNT4	WT1pKTS	0.01851
GATA4	NR0B1	0.01662
WT1mKTS	DKK1	0.015
WNT4	CBX2	0.0136
WNT4	FOXL2	0.01239
GATA4	SOX9	0.01134
GATA4	FGF9	0.0096
WNT4	NR5A1	0.00887
AMH	UGR	0.00765
PGD2	CTNNB1	0.00713
NR5A1	WT1pKTS	0.00666
CBX2	CTNNB1	0.00624
WNT4	RSPO1	0.00585
GATA4	DKK1	0.0055
WT1mKTS	PGD2	0.00519
WT1mKTS	NR0B1	0.00489
SOX9	WT1pKTS	0.00462
WNT4	CTNNB1	0.00415
WT1mKTS	DHH	0.00394
WT1mKTS	WNT4	0.00375
FGF9	NR5A1	0.00356
WNT4	UGR	0.0034
WNT4	SRY	0.00324
PGD2	RSPO1	0.00309
PGD2	CBX2	0.00296
FGF9	WT1pKTS	0.00283
NR5A1	FOXL2	0.00271
AMH	CTNNB1	0.00249
CTNNB1	WT1pKTS	0.0024
CBX2	RSPO1	0.0023
CBX2	FOXL2	0.00221
NR5A1	CTNNB1	0.00213
DKK1	CTNNB1	0.00205
DKK1	NR5A1	0.00198
UGR	RSPO1	0.00191
AMH	RSPO1	0.00184
PGD2	UGR	0.00178
CBX2	NR5A1	0.00172
GATA4	RSPO1	0.00166
CTNNB1	RSPO1	0.00161
PGD2	NR0B1	0.00156
UGR	WT1pKTS	0.00151
SOX9	DHH	0.00146
GATA4	UGR	0.00142
DMRT1	UGR	0.00137
CTNNB1	CBX2	0.00133
AMH	CBX2	0.00129
DKK1	FOXL2	0.00126
DKK1	CBX2	0.00122
GATA4	WNT4	0.00119
RSPO1	NR5A1	0.00115
GATA4	DMRT1	0.00112
UGR	SRY	0.00109
PGD2	NR5A1	0.00106
WT1mKTS	SOX9	0.00103
DKK1	RSPO1	0.00101
DMRT1	CTNNB1	0.00098
NR0B1	WT1pKTS	0.00096
PGD2	FGF9	0.00093
FGF9	DKK1	0.00091
SOX9	CTNNB1	0.00087
DMRT1	RSPO1	0.00085
WT1mKTS	FGF9	0.00083
NR5A1	UGR	0.00081
RSPO1	CBX2	0.00077
UGR	CTNNB1	0.00075
DKK1	WT1pKTS	0.00072
DMRT1	DKK1	0.0007
FGF9	FOXL2	0.00069
PGD2	WNT4	0.00067
CTNNB1	UGR	0.00066
FGF9	CTNNB1	0.00063
RSPO1	FOXL2	0.00062
CTNNB1	FOXL2	0.00061
DMRT1	WNT4	0.0006
SOX9	NR5A1	0.00058
WNT4	DHH	0.00057
DHH	UGR	0.00056
PGD2	AMH	0.00055
GATA4	PGD2	0.00054
DHH	WNT4	0.00053
DMRT1	NR5A1	0.00052
DMRT1	NR0B1	0.00051
DHH	AMH	0.0005
NR5A1	CBX2	0.00049
FOXL2	SOX9	0.00048
SOX9	DKK1	0.00047
WNT4	NR0B1	0.00046
FGF9	NR0B1	0.00046
NR0B1	RSPO1	0.00045
WNT4	AMH	0.00043
FGF9	WNT4	0.00043
FOXL2	NR5A1	0.00042
UGR	NR5A1	0.00041
WT1mKTS	GATA4	0.0004
DHH	FOXL2	0.00039
AMH	DHH	0.00039
DKK1	SOX9	0.00038
UGR	FOXL2	0.00037
DMRT1	CBX2	0.00037
UGR	SOX9	0.00036
PGD2	WT1pKTS	0.00036
RSPO1	SRY	0.00035
DMRT1	AMH	0.00034
PGD2	SOX9	0.00034
FGF9	AMH	0.00033
NR0B1	UGR	0.00032
DHH	SRY	0.00032
NR5A1	SOX9	0.00031
AMH	NR5A1	0.00031
DKK1	UGR	0.0003
WT1pKTS	FOXL2	0.0003
FGF9	RSPO1	0.00029
DMRT1	DHH	0.00029
CBX2	DMRT1	0.00028
SOX9	WNT4	0.00028
