Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.360922699030488	6.73726252287203e-50
NR5A1	WT1pKTS	0.360922699030488	6.73726252287184e-50
DKK1	DMRT1	0.264774722844195	8.37007842735274e-27
DMRT1	DKK1	0.264774722844195	8.37007842735413e-27
WNT4	NR0B1	0.231992335874761	8.69630707797207e-21
NR0B1	WNT4	0.231992335874761	8.69630707797232e-21
CTNNB1	RSPO1	0.227057264539608	5.88121080145053e-20
RSPO1	CTNNB1	0.227057264539608	5.88121080145053e-20
DKK1	SRY	0.225438156617686	1.09042040969302e-19
SRY	DKK1	0.225438156617686	1.09042040969302e-19
CBX2	UGR	0.202133817848576	4.66615781596362e-16
UGR	CBX2	0.202133817848576	4.66615781596372e-16
NR5A1	CBX2	0.195564319162309	4.13787362330371e-15
CBX2	NR5A1	0.195564319162309	4.13787362330371e-15
CTNNB1	WNT4	0.183986365130102	1.6124575562907e-13
WNT4	CTNNB1	0.183986365130102	1.61245755629074e-13
DMRT1	SRY	0.16697980730388	2.3036668116219e-11
SRY	DMRT1	0.166979807303879	2.30366681162199e-11
NR0B1	SRY	0.146739864657743	4.47796505922821e-09
SRY	NR0B1	0.146739864657743	4.47796505922824e-09
GATA4	WT1mKTS	0.142147148967563	1.34697720256934e-08
WT1mKTS	GATA4	0.142147148967563	1.34697720256942e-08
AMH	DHH	0.138231119497321	3.35208317272214e-08
DHH	AMH	0.13823111949732	3.35208317272217e-08
SRY	WT1pKTS	0.131015109320394	1.6847301440547e-07
WT1pKTS	SRY	0.131015109320394	1.68473014405474e-07
WT1mKTS	WT1pKTS	0.127216517019139	3.81023266754914e-07
WT1pKTS	WT1mKTS	0.127216517019139	3.81023266754917e-07
PGD2	AMH	0.12613589212323	4.78556190066862e-07
AMH	PGD2	0.12613589212323	4.78556190066869e-07
WNT4	RSPO1	0.121958415014994	1.13479979409957e-06
RSPO1	WNT4	0.121958415014993	1.13479979409964e-06
SOX9	DKK1	0.121806879830537	1.170289968118e-06
DKK1	SOX9	0.121806879830537	1.17028996811801e-06
DHH	FGF9	0.120790846021211	1.43732571940669e-06
FGF9	DHH	0.120790846021211	1.43732571940673e-06
SOX9	DMRT1	0.114409292410854	5.03340992737223e-06
DMRT1	SOX9	0.114409292410854	5.03340992737229e-06
UGR	WT1pKTS	0.109139041116501	1.34973451580277e-05
WT1pKTS	UGR	0.109139041116501	1.34973451580277e-05
DHH	PGD2	0.107604776043634	1.78396416390918e-05
PGD2	DHH	0.107604776043634	1.7839641639092e-05
GATA4	WT1pKTS	0.0938150974284923	0.000185554347252331
WT1pKTS	GATA4	0.0938150974284923	0.000185554347252332
NR0B1	CTNNB1	0.0873199865137904	0.000504990662653515
CTNNB1	NR0B1	0.0873199865137902	0.000504990662653535
FGF9	AMH	0.0859245054327216	0.000620931390830669
AMH	FGF9	0.0859245054327215	0.000620931390830676
SOX9	NR5A1	0.0829450987777656	0.000955822649948547
NR5A1	SOX9	0.0829450987777655	0.000955822649948555
UGR	FOXL2	0.082453673877513	0.00102497663055217
FOXL2	UGR	0.0824536738775129	0.00102497663055218
WT1pKTS	DMRT1	0.082207803103632	0.00106128596378815
DMRT1	WT1pKTS	0.0822078031036319	0.00106128596378816
SOX9	DHH	0.0683956776051914	0.00648306655478067
DHH	SOX9	0.0683956776051914	0.00648306655478068
GATA4	CBX2	0.0679441009393105	0.00684531281430951
CBX2	GATA4	0.0679441009393105	0.00684531281430957
FGF9	PGD2	0.0678003527989201	0.0069643795090236
PGD2	FGF9	0.06780035279892	0.00696437950902362
CTNNB1	FOXL2	0.0667445086871319	0.00789742370262256
FOXL2	CTNNB1	0.0667445086871319	0.00789742370262259
WT1pKTS	CBX2	0.0594363119866188	0.0180295112978728
CBX2	WT1pKTS	0.0594363119866187	0.018029511297873
PGD2	SOX9	0.0550353466229041	0.0285519879423924
SOX9	PGD2	0.0550353466229041	0.0285519879423926
FOXL2	RSPO1	0.0496456979912413	0.0482786393660882
RSPO1	FOXL2	0.0496456979912409	0.04827863936609
SOX9	FGF9	0.0488729929492136	0.051879505169983
FGF9	SOX9	0.0488729929492136	0.0518795051699831
RSPO1	NR0B1	0.0420919634779888	0.094105217505386
