TF	target	importance
FOXL2	WT1pKTS	0.33938689588558535
DKK1	DMRT1	0.33389064107648947
DMRT1	DKK1	0.29374507054971094
WT1pKTS	FOXL2	0.27449460240791457
RSPO1	CTNNB1	0.26526951936884013
CTNNB1	RSPO1	0.25076558650907693
CBX2	UGR	0.24394865590484277
UGR	CBX2	0.2218699209950175
DHH	PGD2	0.2140260281482734
PGD2	FGF9	0.20919294276979195
PGD2	DHH	0.19804929893853868
FOXL2	NR5A1	0.1925697726944104
NR5A1	CBX2	0.1913211024431471
PGD2	AMH	0.18672545562482074
RSPO1	NR5A1	0.1830664131506562
WNT4	NR0B1	0.17970119422489933
SRY	DKK1	0.17807416270270823
DHH	AMH	0.1768697012967218
DHH	FGF9	0.17551027624759075
UGR	WT1mKTS	0.17453885468628996
FGF9	DHH	0.17276229236246549
DKK1	SOX9	0.17062427003202751
NR5A1	RSPO1	0.1701992841254021
WT1mKTS	GATA4	0.16912906106820216
CTNNB1	FOXL2	0.16811365901044528
GATA4	WT1mKTS	0.16797022872229178
NR0B1	WNT4	0.16648253488765907
FGF9	PGD2	0.16354457249721302
DMRT1	SRY	0.16314201277339638
UGR	GATA4	0.1626417265776368
FGF9	AMH	0.1570770542618605
DKK1	SRY	0.15355776844474592
SRY	DMRT1	0.1512632158422066
WNT4	CTNNB1	0.15030826765718333
RSPO1	WNT4	0.14816978027415648
AMH	DHH	0.1477228761706643
WT1pKTS	NR5A1	0.14748855113953444
CTNNB1	WT1pKTS	0.14561999980674778
SOX9	WNT4	0.1421551023864984
DMRT1	SOX9	0.1397179730351303
WNT4	RSPO1	0.13683792694736674
CTNNB1	NR5A1	0.1302663625958805
AMH	FGF9	0.1282962363984632
AMH	PGD2	0.12705723101202343
RSPO1	FOXL2	0.126030793865513
NR5A1	WT1pKTS	0.12449625092513483
NR5A1	FOXL2	0.11908030367606591
FOXL2	CTNNB1	0.11768032225344363
SOX9	DKK1	0.11595294601780023
AMH	NR0B1	0.1159467424713834
NR5A1	UGR	0.11564724872151604
SOX9	DMRT1	0.10999088763462067
