	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5245117460931784	-0.4444255001804544	0.5060207884729206	-0.5477489098290829	0.5496545160581625	-0.44208569797118036	0.7212270846290341	0.8433988594879492	-0.6059221147389344	-0.3066978385981104	0.508412902812044	-0.36267630406629925	0.311549680170109	0.4173322640935722	-0.5589134695955903	-0.2868428445280062	0.7041650386681683	-0.47838267142559016
FGF9	0.5245117460931784	1.0	-0.5535677882094381	0.7669413135525219	-0.48311800761362544	0.7660090929576633	-0.49532504635268376	0.42853509806115814	0.5181503287386394	-0.6681447902537381	-0.2575531531350543	0.7423694952438454	-0.6037441688135367	0.3410193254095083	0.2154252528894965	-0.36277725781369524	-0.1560496176913696	0.6757719203551004	-0.5070010640780721
RSPO1	-0.4444255001804544	-0.5535677882094381	1.0	-0.5491112242405053	0.85336782407204	-0.5467883879102609	0.2589314001973973	-0.5243518726352906	-0.46273052734331915	0.76941935456821	-0.3029986200427734	-0.5233579549074228	0.6556212266822925	-0.7492211978116577	-0.6042617185013485	0.6985489323469601	-0.3219894307390051	-0.5755711499672054	0.26982086544142264
DHH	0.5060207884729206	0.7669413135525219	-0.5491112242405053	1.0	-0.48969907062407675	0.762915038133213	-0.47869137683371554	0.4030514572448626	0.517336281537936	-0.6627111989149843	-0.24401037001072667	0.7542377680429069	-0.6069283026481888	0.3390530277890142	0.21960462437905456	-0.3551667483426905	-0.1493644841020516	0.665899474290801	-0.5035590050044856
CTNNB1	-0.5477489098290829	-0.48311800761362544	0.85336782407204	-0.48969907062407675	1.0	-0.5015245795581023	0.2565056100621746	-0.5961047026805484	-0.5526131614036229	0.7473573315661554	-0.28929750200998894	-0.48284267644892515	0.6116316551256695	-0.719873106505051	-0.6645483674774124	0.7589222404951335	-0.30443308107732253	-0.558646112962878	0.264655141609646
PGD2	0.5496545160581625	0.7660090929576633	-0.5467883879102609	0.762915038133213	-0.5015245795581023	1.0	-0.4911547012122552	0.43912797888150285	0.5541844234385942	-0.6876597969332954	-0.2660360973771697	0.7619316404170685	-0.6114065209923294	0.34539002069514124	0.24601725651863274	-0.3834799552051905	-0.17153879367080085	0.6852694024035264	-0.5128960968802313
WT1mKTS	-0.44208569797118036	-0.49532504635268376	0.2589314001973973	-0.47869137683371554	0.2565056100621746	-0.4911547012122552	1.0	-0.3981898348275688	-0.45448518489039597	0.36097117067662393	0.2200156779456862	-0.48049760940439523	0.3045825626991559	-0.16017404597608473	-0.11242501138561524	0.2399664898505728	0.09341210980021819	-0.4802458232377406	0.7661717017809645
SRY	0.7212270846290341	0.42853509806115814	-0.5243518726352906	0.4030514572448626	-0.5961047026805484	0.43912797888150285	-0.3981898348275688	1.0	0.7324697110020124	-0.4615934878648379	-0.07093638902986822	0.402465774563261	-0.2405169804880862	0.49297686090141524	0.5656177738696582	-0.6924798967967903	-0.19302383930580236	0.5867146803358625	-0.402920821535132
DKK1	0.8433988594879492	0.5181503287386394	-0.46273052734331915	0.517336281537936	-0.5526131614036229	0.5541844234385942	-0.45448518489039597	0.7324697110020124	1.0	-0.5967661539848448	-0.30127834195648145	0.5141061845177812	-0.36795489733378256	0.3244070048469129	0.4248085026463463	-0.5724244535851327	-0.27269189114646636	0.7152655761467408	-0.47622496697872363
WNT4	-0.6059221147389344	-0.6681447902537381	0.76941935456821	-0.6627111989149843	0.7473573315661554	-0.6876597969332954	0.36097117067662393	-0.4615934878648379	-0.5967661539848448	1.0	-0.014878905418491501	-0.6456978271066663	0.7561081996849819	-0.5635658509736664	-0.45662568345577653	0.5672274134410763	-0.133615485189473	-0.7094471892586695	0.3896250751193276
CBX2	-0.3066978385981104	-0.2575531531350543	-0.3029986200427734	-0.24401037001072667	-0.28929750200998894	-0.2660360973771697	0.2200156779456862	-0.07093638902986822	-0.30127834195648145	-0.014878905418491501	1.0	-0.2380415105925446	-0.16827278153408193	0.4479662699529909	0.3590293718754471	-0.28204405403232546	0.7218969202858965	-0.29624171236343017	0.24909602987127316
AMH	0.508412902812044	0.7423694952438454	-0.5233579549074228	0.7542377680429069	-0.48284267644892515	0.7619316404170685	-0.48049760940439523	0.402465774563261	0.5141061845177812	-0.6456978271066663	-0.2380415105925446	1.0	-0.6257323057225097	0.3216107420054268	0.21829117856195487	-0.3673548476028622	-0.14841727495637377	0.6375146514453404	-0.49853389647416746
NR0B1	-0.36267630406629925	-0.6037441688135367	0.6556212266822925	-0.6069283026481888	0.6116316551256695	-0.6114065209923294	0.3045825626991559	-0.2405169804880862	-0.36795489733378256	0.7561081996849819	-0.16827278153408193	-0.6257323057225097	1.0	-0.5210224556823834	-0.38869180503162326	0.4642237455339756	-0.3057833569386084	-0.48918645948480405	0.31362056625229606
