Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.355287062876538	2.65957084440238e-48
WT1pKTS	NR5A1	0.355287062876537	2.65957084440272e-48
DKK1	DMRT1	0.295930486308921	2.31380141857751e-33
DMRT1	DKK1	0.29593048630892	2.31380141857764e-33
WNT4	NR0B1	0.247589000503309	1.53781776974028e-23
NR0B1	WNT4	0.247589000503309	1.53781776974035e-23
CTNNB1	RSPO1	0.231995794296072	8.68452965677153e-21
RSPO1	CTNNB1	0.231995794296072	8.68452965677216e-21
UGR	CBX2	0.211015115647264	2.16230073135516e-17
CBX2	UGR	0.211015115647264	2.16230073135518e-17
NR5A1	CBX2	0.196745819645167	2.81024499427273e-15
CBX2	NR5A1	0.196745819645167	2.81024499427276e-15
DKK1	SRY	0.183897294204954	1.65704690468179e-13
SRY	DKK1	0.183897294204954	1.65704690468179e-13
DMRT1	SRY	0.182080993507021	2.88144015141888e-13
SRY	DMRT1	0.18208099350702	2.88144015141919e-13
CTNNB1	WNT4	0.182080718874606	2.88167996871934e-13
WNT4	CTNNB1	0.182080718874606	2.88167996871939e-13
NR0B1	SRY	0.144472069658618	7.74687614498648e-09
SRY	NR0B1	0.144472069658618	7.74687614498653e-09
DKK1	SOX9	0.140388190724009	2.03496658802055e-08
SOX9	DKK1	0.140388190724009	2.03496658802055e-08
WT1mKTS	WT1pKTS	0.137876780506189	3.63584976542006e-08
WT1pKTS	WT1mKTS	0.137876780506189	3.63584976542008e-08
UGR	WT1pKTS	0.133247082469642	1.03171094497232e-07
WT1pKTS	UGR	0.133247082469642	1.03171094497233e-07
WT1mKTS	GATA4	0.132362871261024	1.25414390054976e-07
GATA4	WT1mKTS	0.132362871261024	1.25414390054976e-07
DHH	PGD2	0.126237204130507	4.68476440059732e-07
PGD2	DHH	0.126237204130507	4.68476440059746e-07
WT1pKTS	SRY	0.126212573042496	4.70908048563632e-07
SRY	WT1pKTS	0.126212573042496	4.70908048563632e-07
WNT4	RSPO1	0.12582218832073	5.11110040613648e-07
RSPO1	WNT4	0.12582218832073	5.11110040613673e-07
FGF9	DHH	0.121112450331426	1.34703456104942e-06
DHH	FGF9	0.121112450331426	1.34703456104943e-06
AMH	PGD2	0.117216526863405	2.92339406072305e-06
PGD2	AMH	0.117216526863405	2.92339406072306e-06
AMH	DHH	0.110828094964765	9.8861846419984e-06
DHH	AMH	0.110828094964765	9.8861846419984e-06
SOX9	DMRT1	0.0998956888844394	6.85204368439095e-05
DMRT1	SOX9	0.0998956888844394	6.85204368439101e-05
GATA4	WT1pKTS	0.0927690624362356	0.000218976903882669
WT1pKTS	GATA4	0.0927690624362356	0.000218976903882669
FGF9	PGD2	0.0877254198651047	0.000475294846421741
PGD2	FGF9	0.0877254198651046	0.000475294846421749
NR0B1	CTNNB1	0.0864915889705736	0.000571114469787971
CTNNB1	NR0B1	0.0864915889705735	0.000571114469787974
WT1pKTS	DMRT1	0.0854356014930178	0.000667092496900357
DMRT1	WT1pKTS	0.0854356014930178	0.000667092496900358
NR5A1	SOX9	0.085424647321218	0.000668162364976291
SOX9	NR5A1	0.0854246473212179	0.000668162364976297
UGR	FOXL2	0.0711563546518727	0.00461931431860944
FOXL2	UGR	0.0711563546518726	0.00461931431860948
FGF9	AMH	0.0702517905658412	0.00516832836469936
AMH	FGF9	0.0702517905658411	0.0051683283646994
WT1mKTS	FOXL2	0.0670934974913866	0.00757733310180674
FOXL2	WT1mKTS	0.0670934974913866	0.0075773331018068
DHH	SOX9	0.0667370426961447	0.0079044017218751
SOX9	DHH	0.0667370426961446	0.00790440172187514
SOX9	PGD2	0.0657237667524538	0.00890421773938319
PGD2	SOX9	0.0657237667524538	0.0089042177393832
CTNNB1	FOXL2	0.0647963674496933	0.00991664334411137
FOXL2	CTNNB1	0.0647963674496932	0.00991664334411141
NR0B1	FOXL2	0.0457962829912351	0.068514174722305
FOXL2	NR0B1	0.0457962829912349	0.068514174722306
DKK1	WT1pKTS	0.0454541715524323	0.0706083739603853
WT1pKTS	DKK1	0.0454541715524322	0.0706083739603855
GATA4	CBX2	0.044365907258954	0.0776212787254448
CBX2	GATA4	0.0443659072589539	0.0776212787254451
