Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.359474150205704	1.74533288350756e-49
WT1pKTS	NR5A1	0.359474150205704	1.74533288350759e-49
DMRT1	DKK1	0.266385801808814	4.0184790651412e-27
DKK1	DMRT1	0.266385801808814	4.01847906514135e-27
CTNNB1	RSPO1	0.232553838701857	6.97671832610345e-21
RSPO1	CTNNB1	0.232553838701857	6.97671832610371e-21
SRY	DKK1	0.225337520798483	1.13289793259544e-19
DKK1	SRY	0.225337520798483	1.13289793259546e-19
CBX2	UGR	0.200967662527055	6.91218703635034e-16
UGR	CBX2	0.200967662527055	6.91218703635069e-16
WNT4	CTNNB1	0.194660552952041	5.55385229990599e-15
CTNNB1	WNT4	0.194660552952041	5.55385229990599e-15
WNT4	NR0B1	0.187096318047472	6.16782005592644e-14
NR0B1	WNT4	0.187096318047472	6.16782005592661e-14
DMRT1	SRY	0.183454580346261	1.89726499968643e-13
SRY	DMRT1	0.183454580346261	1.89726499968648e-13
CBX2	NR5A1	0.167550724900578	1.96581264571435e-11
NR5A1	CBX2	0.167550724900578	1.96581264571435e-11
GATA4	WT1mKTS	0.150507238273451	1.7680315354864e-09
WT1mKTS	GATA4	0.150507238273451	1.76803153548643e-09
SRY	NR0B1	0.149764028735306	2.12772021276262e-09
NR0B1	SRY	0.149764028735306	2.12772021276263e-09
RSPO1	WNT4	0.130647235717695	1.82514110576353e-07
WNT4	RSPO1	0.130647235717694	1.82514110576363e-07
WT1pKTS	WT1mKTS	0.129192039614796	2.49971291397338e-07
WT1mKTS	WT1pKTS	0.129192039614796	2.49971291397342e-07
DHH	FGF9	0.12265023016123	9.85503596008682e-07
FGF9	DHH	0.12265023016123	9.85503596008709e-07
AMH	PGD2	0.117216183411334	2.92359064223496e-06
PGD2	AMH	0.117216183411334	2.92359064223496e-06
PGD2	DHH	0.112549325587734	7.16511149448978e-06
DHH	PGD2	0.112549325587733	7.16511149448998e-06
DHH	AMH	0.109703042526542	1.21706408096948e-05
AMH	DHH	0.109703042526542	1.21706408096949e-05
SRY	WT1pKTS	0.109173403542502	1.34127201793628e-05
WT1pKTS	SRY	0.109173403542502	1.34127201793628e-05
SOX9	DMRT1	0.108442828881317	1.53255800138969e-05
DMRT1	SOX9	0.108442828881317	1.53255800138972e-05
UGR	WT1pKTS	0.108160202837386	1.61331075744298e-05
WT1pKTS	UGR	0.108160202837386	1.613310757443e-05
GATA4	WT1pKTS	0.0977160617727079	9.85748237559491e-05
WT1pKTS	GATA4	0.0977160617727078	9.85748237559506e-05
DKK1	SOX9	0.0945022899085016	0.000166272334637751
SOX9	DKK1	0.0945022899085015	0.000166272334637754
CTNNB1	NR0B1	0.0915323584743511	0.000265761957609117
NR0B1	CTNNB1	0.091532358474351	0.000265761957609119
DMRT1	WT1pKTS	0.0805533019467012	0.00133823911195577
WT1pKTS	DMRT1	0.0805533019467012	0.00133823911195578
FGF9	PGD2	0.0789271241277347	0.00167402398097345
PGD2	FGF9	0.0789271241277346	0.00167402398097348
AMH	FGF9	0.078765475661617	0.00171132277823246
FGF9	AMH	0.078765475661617	0.00171132277823246
SOX9	PGD2	0.0758836720096687	0.00251816277901114
PGD2	SOX9	0.0758836720096687	0.00251816277901115
WT1pKTS	CBX2	0.0659335918419614	0.00868836793326354
CBX2	WT1pKTS	0.0659335918419613	0.0086883679332637
NR5A1	SOX9	0.0622789589149499	0.0131996259511979
SOX9	NR5A1	0.0622789589149497	0.0131996259511982
CBX2	GATA4	0.0543028613837409	0.0307392628206525
GATA4	CBX2	0.0543028613837408	0.0307392628206527
FOXL2	CTNNB1	0.0510368976265811	0.0423239435099388
CTNNB1	FOXL2	0.0510368976265809	0.0423239435099393
FOXL2	UGR	0.0487791681674438	0.0523316413486444
UGR	FOXL2	0.0487791681674438	0.0523316413486446
RSPO1	FOXL2	0.0475469312200777	0.058581387303183
FOXL2	RSPO1	0.0475469312200776	0.0585813873031835
DHH	SOX9	0.0474091210544379	0.0593173406798717
SOX9	DHH	0.0474091210544379	0.0593173406798718
NR0B1	RSPO1	0.0433287596280608	0.0848223582394826
RSPO1	NR0B1	0.0433287596280606	0.0848223582394839
