DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,PseudoTime
1.3153049633,3.6700745934,10.4224650117,0.5561610827000001,10.755200654500001,2.5989992134,10.415975335599999,1.669019193,5.0067772883999995,10.498745873899999,0.23122584350000003,0.5323436702000001,10.540069817000001,1.6245025463999998,7.4128245988,9.8211734269,4.9035663255,3.5082948693000002,10.487907826799999,114.75948000590701
4.2577291802,4.9363372643,10.395628688099999,3.9915981763,10.6740284865,3.3948272157,10.0294757118,6.2799504823,1.4002697358,10.6200793234,5.0806527051999995,4.514938648999999,10.3218095265,3.7459937021,3.318825561,10.3352182946,0.5517329631,2.5006352756,10.6471263452,104.854883198069
4.0440122223,5.0865576986,9.789962044,3.4527543600999997,10.3676775722,3.6057905801,10.7726859615,2.9098394026,0.20723931010000002,10.648931898999999,5.3456893677999995,3.51008582,10.290193845,3.4881455356,5.1395736563,10.5340006988,5.9667612377,4.0382817682,10.5145133006,123.65555677608
0.9582001098999999,1.1729417254999999,10.6516623909,2.6544133525,10.3793079379,5.2351290697,10.1472272359,1.8445821536000002,3.4290548198,10.7331715518,1.9823894058000002,3.9072803565,10.7768476433,0.21729626059999999,1.5662950830000002,10.3118276282,4.1286405332,1.0770985089,10.1181710462,137.542934421479
2.0862759758,0.42899812270000004,10.1124609412,2.3387157636,10.563260485499999,2.6029442825,10.3820243162,1.292007776,3.9906773384,10.9917362651,3.371666152,1.3278753595000001,10.418019834199999,4.1367326705,6.0139367793,10.2746499659,3.6987463239,3.7521683035000004,10.3045474405,102.640436385613
0.5901120692,4.88615517,10.5941800843,6.095315806,10.7306082826,0.6358309548,10.4002959339,5.089414634700001,4.3179071243000005,10.4335002985,0.5463469749000001,4.669369334700001,10.1652933244,2.6938033264,3.5688269767,10.0249836806,1.1115873090000001,6.0277537112,10.6273385995,111.62904665101601
5.0385944209,4.6196249812,10.4431908674,2.9170190482,10.1645706074,5.2829757519,10.4937724289,3.9358738772,3.0613884945999996,10.5345856816,1.9080032364,1.6933566532,10.606680754800001,3.2864268961,6.1936607564,10.60850504,1.998882984,5.868974536900001,10.1715309799,112.513477940496
5.3305126345,4.74288311,4.4877420466,1.8169831741,1.4270755622,0.5743427111,10.9526673833,0.0977007792,4.2315161306,5.1149731399,10.6415557512,3.0337625945999998,4.2330928732999995,10.4888123872,10.4973486162,0.36517706590000004,10.8847712343,5.5932700038,10.4900258,21.4657960303209
3.7316747013,5.592896172300001,3.7267578517,1.3554305309999999,4.4810267002,3.8355164411000002,10.228464073200001,5.7123495874,4.7837574581,9.8680685898,9.797452522999999,1.7077574916999998,9.7359414461,10.890841871600001,10.3033845686,2.7578555725,9.3163342128,6.1399799546,11.0138566131,48.070634519485594
2.250549686,0.0709946021,10.236629859099999,2.5147230941,10.5014329863,0.2404926601,10.6285041755,4.4284767982,5.6000345262,10.455144398,4.3071822287,3.5524301908999996,10.4990576493,5.7868072139999995,5.0968549869,10.238185511900001,1.9559653747999999,1.2345825044,10.5613308588,119.287501718603
8.188088732999999,0.62831494,9.6270268569,4.5109084358,9.0329683072,3.0945712483,10.1077186844,10.1983712421,8.0154803125,10.0969519875,7.069245624600001,2.6906590402,10.3217061129,10.0189783163,10.3751321286,5.0963762459,5.3147577320999995,6.956135793600001,9.5760415323,57.0769985717216
3.8762660226,3.0195288576,1.0398194487,5.023539975199999,0.2244247129,0.0307334229,10.5063745491,8.0804858433,5.9494417787,8.7572025666,10.7473677901,4.3457976193,8.4108915738,10.4543402504,10.7544164549,4.8693785552,9.58591919,5.560790427000001,10.7181620515,31.0327423725104
5.015580201100001,0.3469589351,10.724974832300001,1.0185386762,10.1120179263,1.4745536082,10.2968701203,5.4646381591,5.9996050144,10.254364424,0.4626737011,5.4262614017,10.560247222200001,8.007018523300001,10.4501613841,5.5527990027,5.6978168068,3.507278658,10.3141105857,75.851965502437
4.3331423815,6.4726076953,6.2833755150999995,6.210575051699999,4.5021017241,4.6388836838,10.5609780298,2.0003648838999997,0.5260110313,5.1866864294,10.3526526312,1.5477368504,3.6247814439,10.705836691,10.486943377200001,5.4791938647,11.097689602200001,4.9087990724,10.515399263099999,13.920875418525199
2.967306598,2.0581579499,10.5892941,2.8167331455,10.2989404227,4.3751966838,10.4781305079,0.7344298158,3.6806425507,10.596931225499999,3.1138325881999998,0.9989555008,10.3552641033,3.0149164643,4.780997763899999,10.3314360835,3.6671508635000003,4.905379838,10.55256649,104.857423394151
4.9318255462,0.8866945064,10.5255154122,0.4548967471,10.174404965499999,1.2115196224,10.4195359361,4.3555045879000005,2.8815334024,10.5834245372,5.475253325800001,1.3456809655000002,10.1485058191,3.4200672654,2.5720515463,10.692682916,2.1109801475,2.2860175949,10.606024741799999,124.466550152148
4.6194093163,3.106824173,10.4567053138,0.35207581460000004,10.5177931803,2.9895770218,10.6214359429,3.566471799,5.980466550499999,10.152279246900001,6.7356483939,1.6740262839,10.6907338389,5.2406902686,8.6249387698,9.9677929002,1.5996048061,1.7116090592,10.1214144227,94.62965870148541
5.7891981938,1.7125128137,10.31234599,3.2192375154,10.7149319028,2.3013212043,10.0996771518,2.3460884428,4.5040811444,10.4567489887,3.0147545399,3.4273842526,10.5068668511,2.4792825225,2.2724622448,10.643475005,4.5645323835000005,2.7828664473,10.3976852483,133.95061625687902
3.5718918272000004,4.3382571549,2.8578766749,1.731624056,4.5229682357,2.9031986073000002,10.220409878,4.0217231866,3.3547914399,4.117067784800001,11.025890083800002,2.8941210582,6.6417093129,10.4287218805,10.556159766799999,2.2296243014,10.867368988499999,2.74331802,10.7757174602,12.811721013536598
2.5158029031,5.2523559385,5.9482734666,3.1182956921,4.5691528452,0.7559262816,10.8053654033,4.9626923414999995,5.0695743051,7.382492748300001,10.5407973274,1.3866460331000001,8.8392607765,10.8099313299,10.6309392576,2.1229919066,10.0080693346,5.0019067271,10.512489278099999,28.8354484392553
2.2714902126,8.5078070725,5.0196384444,6.400691524299999,2.6461888331,1.6143220890999999,9.777898669099999,2.6937958951,3.3309384116000005,3.1643030164,10.5740090737,5.2325644664999995,4.092058489599999,10.678097658099999,10.301596375599999,6.0457192092,10.958635038099999,7.176725113400001,10.921933609100002,0.0
3.5550059474,2.608294279,1.8614739815999999,6.5406729253,3.6488896784,0.5156370542000001,10.301955018300001,9.7979764299,2.63220186,10.0538839633,10.371669067400001,0.8624697931,10.261791021599999,10.6481441653,10.250367324299999,3.9517139252,6.731220985399999,3.8225665716000004,10.1743432769,45.4965172616949
1.7517204488999998,2.760455312,4.1389346217,6.3633779045,0.7097012877,4.8790924667,10.535712519199999,2.7563344547,2.6413408074,6.0560721236,10.553350719099999,2.6518846279,4.416856108999999,10.6414926863,10.385904027,0.543962245,10.955239913699998,5.3676168578,10.829648928,14.782182958928402
3.2603326966000004,6.463365266499999,0.8955789154000001,4.7700506577,1.9374547012,3.4595364157999997,10.5102229168,5.039405189,1.2628167309,4.2389129144,10.5213616108,6.8804934765,6.4525303848,10.2835083486,10.6278755854,2.6563453908000003,11.0622793356,4.2368446266,10.728921954199999,9.823767058972079
