Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.340392611484551	3.09363774135851e-44
WT1pKTS	NR5A1	0.340392611484551	3.0936377413586e-44
DMRT1	DKK1	0.271915971375314	3.11501955187713e-28
DKK1	DMRT1	0.271915971375314	3.11501955187722e-28
CTNNB1	RSPO1	0.240797689280934	2.56830671674519e-22
RSPO1	CTNNB1	0.240797689280934	2.56830671674521e-22
NR0B1	WNT4	0.222088263451258	3.85255596203095e-19
WNT4	NR0B1	0.222088263451258	3.85255596203095e-19
DKK1	SRY	0.215011232024234	5.18478027527097e-18
SRY	DKK1	0.215011232024234	5.18478027527112e-18
NR5A1	CBX2	0.211893097033771	1.5838767128767e-17
CBX2	NR5A1	0.211893097033771	1.5838767128767e-17
CTNNB1	WNT4	0.196446039622516	3.1008409327884e-15
WNT4	CTNNB1	0.196446039622516	3.10084093278847e-15
CBX2	UGR	0.189521325569415	2.88170962861401e-14
UGR	CBX2	0.189521325569415	2.88170962861407e-14
SRY	DMRT1	0.182983564254371	2.19037629895373e-13
DMRT1	SRY	0.182983564254371	2.19037629895373e-13
NR0B1	SRY	0.150175831169895	1.92044284858028e-09
SRY	NR0B1	0.150175831169895	1.92044284858030e-09
WNT4	RSPO1	0.142785860351027	1.15809948615299e-08
RSPO1	WNT4	0.142785860351027	1.15809948615301e-08
DHH	FGF9	0.142345110265523	1.28544904420994e-08
FGF9	DHH	0.142345110265523	1.28544904420995e-08
DHH	AMH	0.138462075113468	3.1788088451675e-08
AMH	DHH	0.138462075113467	3.17880884516762e-08
GATA4	WT1mKTS	0.135289961220465	6.53966397878726e-08
WT1mKTS	GATA4	0.135289961220465	6.53966397878738e-08
PGD2	DHH	0.121569336271116	1.22807978675476e-06
DHH	PGD2	0.121569336271116	1.22807978675479e-06
AMH	PGD2	0.116740568155357	3.20832799683687e-06
PGD2	AMH	0.116740568155357	3.20832799683688e-06
SRY	WT1pKTS	0.114155212355228	5.28387226722105e-06
WT1pKTS	SRY	0.114155212355228	5.28387226722107e-06
SOX9	DKK1	0.107538718247846	1.80536757699947e-05
DKK1	SOX9	0.107538718247845	1.80536757699951e-05
WT1mKTS	WT1pKTS	0.106255093781414	2.27312129250448e-05
WT1pKTS	WT1mKTS	0.106255093781414	2.27312129250448e-05
UGR	WT1pKTS	0.0922025557179327	0.00023935743365024
WT1pKTS	UGR	0.0922025557179326	0.00023935743365024
SOX9	DMRT1	0.0878283020520669	0.000468022544990226
DMRT1	SOX9	0.0878283020520668	0.000468022544990237
WT1pKTS	GATA4	0.0858835081536733	0.000624685108072726
GATA4	WT1pKTS	0.0858835081536733	0.000624685108072731
NR0B1	CTNNB1	0.0848858750428708	0.000722793245538263
CTNNB1	NR0B1	0.0848858750428708	0.000722793245538263
CTNNB1	FOXL2	0.0820775455219353	0.00108100020319169
FOXL2	CTNNB1	0.0820775455219352	0.0010810002031917
FGF9	PGD2	0.0733870255123061	0.00348374776229665
PGD2	FGF9	0.0733870255123061	0.00348374776229667
SOX9	NR5A1	0.0724553074052872	0.00392298898479584
NR5A1	SOX9	0.0724553074052871	0.0039229889847959
WT1pKTS	CBX2	0.0651081377643121	0.00956540123788292
CBX2	WT1pKTS	0.0651081377643119	0.00956540123788306
DHH	SOX9	0.0644569363450851	0.010312058578693
SOX9	DHH	0.0644569363450851	0.0103120585786931
FGF9	AMH	0.0632806304305879	0.0117930368382186
AMH	FGF9	0.0632806304305878	0.0117930368382188
SOX9	FGF9	0.0631931840327223	0.0119103116012088
FGF9	SOX9	0.0631931840327222	0.0119103116012089
UGR	FOXL2	0.0550856290131764	0.0284068791774021
FOXL2	UGR	0.0550856290131763	0.0284068791774023
PGD2	SOX9	0.0506887621139794	0.0437525699879837
SOX9	PGD2	0.0506887621139794	0.0437525699879839
WT1pKTS	DMRT1	0.0500043394957829	0.0466799989999509
DMRT1	WT1pKTS	0.0500043394957828	0.0466799989999512
FOXL2	RSPO1	0.0465122880237272	0.0642961463117033
RSPO1	FOXL2	0.0465122880237271	0.0642961463117039
CBX2	GATA4	0.0391389101821288	0.119569402908366
GATA4	CBX2	0.0391389101821288	0.119569402908366
NR0B1	RSPO1	0.0325922309671062	0.194953135724414
