Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.347646068423546	3.45174973123825e-46
WT1pKTS	NR5A1	0.347646068423545	3.45174973123943e-46
DMRT1	DKK1	0.281141898267151	3.82279576648489e-30
DKK1	DMRT1	0.281141898267151	3.82279576648511e-30
WNT4	NR0B1	0.233628387311741	4.56916286300747e-21
NR0B1	WNT4	0.233628387311741	4.5691628630077e-21
CTNNB1	RSPO1	0.228070054557313	3.98738263129606e-20
RSPO1	CTNNB1	0.228070054557313	3.98738263129638e-20
UGR	CBX2	0.207568199157045	7.24274266778001e-17
CBX2	UGR	0.207568199157044	7.24274266778017e-17
WNT4	CTNNB1	0.202175408489691	4.60101618103615e-16
CTNNB1	WNT4	0.20217540848969	4.6010161810365e-16
SRY	DKK1	0.189632262115239	2.78243945296624e-14
DKK1	SRY	0.189632262115239	2.78243945296625e-14
SRY	DMRT1	0.186121531308777	8.35082680810153e-14
DMRT1	SRY	0.186121531308777	8.35082680810156e-14
CBX2	NR5A1	0.182369269191495	2.64021245017397e-13
NR5A1	CBX2	0.182369269191495	2.64021245017406e-13
NR0B1	SRY	0.156727332770036	3.62078776639282e-10
SRY	NR0B1	0.156727332770036	3.62078776639293e-10
WT1mKTS	GATA4	0.138259452001366	3.33034412706912e-08
GATA4	WT1mKTS	0.138259452001366	3.33034412706932e-08
PGD2	AMH	0.137788976698685	3.7096863785178e-08
AMH	PGD2	0.137788976698685	3.70968637851788e-08
AMH	DHH	0.123129201974034	8.93408020407948e-07
DHH	AMH	0.123129201974034	8.93408020407951e-07
SRY	WT1pKTS	0.121696886919172	1.19671650383909e-06
WT1pKTS	SRY	0.121696886919172	1.19671650383911e-06
UGR	WT1pKTS	0.120418501089038	1.54912893380811e-06
WT1pKTS	UGR	0.120418501089038	1.54912893380812e-06
DHH	FGF9	0.119123217242103	2.00682851346837e-06
FGF9	DHH	0.119123217242103	2.00682851346842e-06
GATA4	WT1pKTS	0.115622244537254	3.98628542095016e-06
WT1pKTS	GATA4	0.115622244537254	3.98628542095023e-06
SOX9	DKK1	0.11406975819145	5.3707567922788e-06
DKK1	SOX9	0.114069758191449	5.37075679227904e-06
RSPO1	WNT4	0.11401954631692	5.42244475400597e-06
WNT4	RSPO1	0.11401954631692	5.42244475400603e-06
WT1pKTS	WT1mKTS	0.111496515163489	8.72927112475874e-06
WT1mKTS	WT1pKTS	0.111496515163489	8.72927112475884e-06
PGD2	DHH	0.108431973323015	1.53558727320042e-05
DHH	PGD2	0.108431973323015	1.53558727320042e-05
PGD2	FGF9	0.100430120007403	6.26042036071042e-05
FGF9	PGD2	0.100430120007403	6.26042036071045e-05
SOX9	DMRT1	0.0891911353871295	0.000380978452667095
DMRT1	SOX9	0.0891911353871294	0.000380978452667096
WT1pKTS	CBX2	0.0758652806050168	0.00252427693101613
CBX2	WT1pKTS	0.0758652806050166	0.00252427693101621
FOXL2	CTNNB1	0.0718313227976354	0.00424463817876462
CTNNB1	FOXL2	0.0718313227976351	0.00424463817876477
SOX9	NR5A1	0.0694774499948872	0.00568437606120954
NR5A1	SOX9	0.0694774499948872	0.00568437606120956
FGF9	AMH	0.0635772494993898	0.0114028250325127
AMH	FGF9	0.0635772494993898	0.0114028250325128
UGR	FOXL2	0.0627996945790536	0.0124509011827505
FOXL2	UGR	0.0627996945790535	0.0124509011827506
NR0B1	CTNNB1	0.0595292560903739	0.0178499360790632
CTNNB1	NR0B1	0.0595292560903738	0.0178499360790634
SOX9	PGD2	0.0552424143391478	0.0279584841881084
PGD2	SOX9	0.0552424143391477	0.0279584841881087
FGF9	SOX9	0.0544419789854817	0.0303131185179411
SOX9	FGF9	0.0544419789854816	0.0303131185179414
SOX9	DHH	0.0530891525254854	0.0346799735513905
DHH	SOX9	0.0530891525254853	0.0346799735513908
DMRT1	WT1pKTS	0.0522626252866128	0.0376037548937427
WT1pKTS	DMRT1	0.0522626252866127	0.0376037548937432
NR0B1	RSPO1	0.0480449251424961	0.0559848074738913
RSPO1	NR0B1	0.048044925142496	0.055984807473892
DKK1	WT1pKTS	0.043046516800761	0.086872791896062
WT1pKTS	DKK1	0.0430465168007608	0.0868727918960631
