Gene1	Gene2	EdgeWeight
GATA4	GATA4	1.0
WNT4	WNT4	1.0
WT1pKTS	SRY	1.0
WNT4	WNT4	1.0
SRY	SRY	1.0
GATA4	WT1mKTS	1.0
WT1pKTS	WT1mKTS	1.0
WT1mKTS	WT1mKTS	1.0
AMH	FGF9	1.0
WT1mKTS	WT1mKTS	1.0
DMRT1	DMRT1	1.0
GATA4	GATA4	1.0
WT1mKTS	GATA4	1.0
UGR	UGR	1.0
GATA4	WT1mKTS	1.0
WT1pKTS	FOXL2	1.0
FOXL2	WT1pKTS	1.0
FOXL2	NR5A1	1.0
NR0B1	NR0B1	1.0
WNT4	NR0B1	1.0
WT1mKTS	NR0B1	1.0
CTNNB1	CBX2	1.0
RSPO1	CBX2	1.0
NR5A1	DKK1	1.0
NR0B1	WNT4	1.0
CBX2	CTNNB1	1.0
NR0B1	AMH	1.0
WT1pKTS	GATA4	1.0
WT1mKTS	GATA4	1.0
UGR	UGR	1.0
RSPO1	RSPO1	1.0
GATA4	WT1pKTS	1.0
WT1pKTS	WT1pKTS	1.0
NR0B1	NR0B1	1.0
WT1mKTS	WT1pKTS	1.0
DMRT1	CBX2	1.0
CTNNB1	SRY	0.9999979999999999
NR5A1	SOX9	0.9999969999999999
NR5A1	DMRT1	0.9999969999999999
NR0B1	PGD2	0.9999879999999999
WT1mKTS	SRY	0.9999870000000001
FOXL2	SRY	0.9999819999999999
CTNNB1	RSPO1	0.99995
CBX2	RSPO1	0.999941
SRY	UGR	0.9999370000000001
SRY	NR0B1	0.999936
GATA4	UGR	0.999907
CBX2	DKK1	0.999906
SRY	WNT4	0.9999020000000001
DKK1	CBX2	0.999899
WNT4	DKK1	0.999783
DKK1	NR5A1	0.9995360000000001
GATA4	WNT4	0.9995299999999999
SRY	CBX2	0.999132
NR5A1	FOXL2	0.999074
DMRT1	NR5A1	0.9988530000000001
WNT4	SRY	0.998605
CBX2	UGR	0.9978969999999999
SOX9	SOX9	0.9978799999999999
UGR	SRY	0.997246
WT1pKTS	FGF9	0.99684
DKK1	DMRT1	0.9956209999999999
PGD2	FGF9	0.994648
WT1pKTS	CBX2	0.994134
GATA4	AMH	0.9864780000000001
WNT4	RSPO1	0.981017
SOX9	CBX2	0.9781540000000001
WT1mKTS	AMH	0.965399
NR5A1	RSPO1	0.962823
FGF9	FGF9	0.9472799999999999
GATA4	CTNNB1	0.9463729999999999
NR0B1	DHH	0.9207209999999999
GATA4	DKK1	0.9201950000000001
WT1mKTS	UGR	0.8900170000000001
GATA4	SRY	0.8824049999999999
WNT4	SOX9	0.8751549999999999
DMRT1	SOX9	0.857035
DHH	FGF9	0.816637
CBX2	DMRT1	0.808735
WT1mKTS	RSPO1	0.806992
GATA4	FGF9	0.805234
NR0B1	FGF9	0.772844
GATA4	DMRT1	0.739664
WT1mKTS	DKK1	0.730304
NR5A1	CTNNB1	0.72553
GATA4	PGD2	0.72226
DMRT1	RSPO1	0.699654
FGF9	SOX9	0.692666
UGR	CTNNB1	0.683883
NR0B1	CBX2	0.683369
DHH	CTNNB1	0.635973
FGF9	CTNNB1	0.5695819999999999
WT1pKTS	SOX9	0.556028
WNT4	UGR	0.5543130000000001
GATA4	NR0B1	0.5034930000000001
AMH	CBX2	0.49499799999999994
GATA4	RSPO1	0.494834
RSPO1	WNT4	0.483954
FOXL2	PGD2	0.48018500000000003
WT1pKTS	UGR	0.468505
SRY	FOXL2	0.44625
UGR	WNT4	0.440507
WNT4	CBX2	0.427992
RSPO1	NR5A1	0.419387
NR0B1	UGR	0.41498999999999997
FGF9	UGR	0.41389499999999996
DKK1	SRY	0.413275
DKK1	WNT4	0.412129
DKK1	PGD2	0.407303
CTNNB1	NR5A1	0.39520500000000003
WT1pKTS	RSPO1	0.388117
UGR	NR0B1	0.3844
SRY	SOX9	0.37856799999999996
GATA4	SOX9	0.35817
NR0B1	SOX9	0.358098
UGR	PGD2	0.35768099999999997
DKK1	SOX9	0.35733899999999996
UGR	DKK1	0.354702
FOXL2	UGR	0.353509
CTNNB1	SOX9	0.345816
WNT4	DHH	0.34136700000000003
NR0B1	SRY	0.324889
GATA4	FOXL2	0.30267
CBX2	SOX9	0.29334099999999996
WT1pKTS	NR0B1	0.290378
WNT4	WT1pKTS	0.28075500000000003
FOXL2	CBX2	0.254492
RSPO1	SRY	0.250927
AMH	NR0B1	0.24401
UGR	AMH	0.23917399999999997
FGF9	DHH	0.238513
RSPO1	NR0B1	0.237927
WNT4	DMRT1	0.235519
SOX9	FOXL2	0.22953
WT1pKTS	WNT4	0.228001
CBX2	SRY	0.222294
RSPO1	UGR	0.21564699999999998
RSPO1	PGD2	0.215219
FGF9	NR0B1	0.21166300000000002
SRY	CTNNB1	0.21006
FGF9	SRY	0.201481
SRY	RSPO1	0.197628
WT1mKTS	DMRT1	0.193976
SOX9	RSPO1	0.19272899999999998
DMRT1	WNT4	0.184389
DMRT1	CTNNB1	0.183557
UGR	RSPO1	0.179757
DHH	NR0B1	0.17918
SOX9	FGF9	0.173577
SOX9	UGR	0.171355
FOXL2	DHH	0.171347
AMH	UGR	0.166918
CTNNB1	DKK1	0.159897
SRY	FGF9	0.159807
SOX9	SRY	0.15915
DHH	CBX2	0.158956
RSPO1	DHH	0.157314
WT1mKTS	FGF9	0.156538
NR0B1	FOXL2	0.155712
FGF9	RSPO1	0.14968599999999999
DKK1	RSPO1	0.147831
CBX2	FOXL2	0.138782
DMRT1	DKK1	0.135193
SOX9	WNT4	0.13172899999999998
NR5A1	WNT4	0.13158399999999998
WT1mKTS	SOX9	0.13101500000000002
PGD2	NR0B1	0.130902
UGR	DMRT1	0.130403
NR5A1	NR0B1	0.128409
CTNNB1	AMH	0.12761199999999998
WT1mKTS	PGD2	0.127165
WT1pKTS	DMRT1	0.12347799999999999
DMRT1	FGF9	0.122926
NR5A1	FGF9	0.12269200000000001
WNT4	NR5A1	0.122642
PGD2	AMH	0.122209
RSPO1	SOX9	0.121092
WT1mKTS	DHH	0.12105999999999999
PGD2	RSPO1	0.120448
WNT4	WT1mKTS	0.120091
SOX9	DMRT1	0.119401
DHH	DKK1	0.119123
PGD2	FOXL2	0.119048
WT1mKTS	WNT4	0.118782
DHH	RSPO1	0.11825999999999999
FGF9	WNT4	0.11708299999999999
CBX2	WNT4	0.11682000000000001
RSPO1	FGF9	0.11512599999999999
DKK1	UGR	0.111883
NR5A1	UGR	0.109648
NR5A1	SRY	0.10962000000000001
WT1pKTS	DKK1	0.10813099999999999
PGD2	DMRT1	0.107196
SRY	AMH	0.106623
FOXL2	NR0B1	0.1066
SRY	DKK1	0.106395
RSPO1	AMH	0.105525
AMH	DKK1	0.10528499999999999
DHH	SRY	0.105046
WT1pKTS	PGD2	0.103717
DHH	UGR	0.10288199999999999
DKK1	DKK1	0.10068400000000001
CTNNB1	NR0B1	0.099878
DMRT1	SRY	0.099622
PGD2	DKK1	0.099598
FGF9	DKK1	0.099079
FGF9	AMH	0.097633
WT1pKTS	DHH	0.097151
WNT4	AMH	0.09693099999999999
CTNNB1	FGF9	0.096542
NR0B1	RSPO1	0.096032
PGD2	UGR	0.09573200000000001
CTNNB1	WNT4	0.09525399999999999
FOXL2	AMH	0.09509
FGF9	DMRT1	0.093191
RSPO1	DMRT1	0.09290599999999999
CBX2	NR0B1	0.09236
SOX9	PGD2	0.092021
DMRT1	FOXL2	0.091964
WNT4	PGD2	0.091915
CTNNB1	DMRT1	0.091915
AMH	AMH	0.09136
CTNNB1	PGD2	0.090697
FOXL2	WNT4	0.09019400000000001
PGD2	WNT4	0.090133
CTNNB1	UGR	0.08946799999999999
CTNNB1	WT1pKTS	0.089465
DKK1	AMH	0.089422
SOX9	GATA4	0.089112
PGD2	SOX9	0.089046
DHH	PGD2	0.088811
FGF9	WT1mKTS	0.088062
RSPO1	DKK1	0.087644
SOX9	WT1mKTS	0.087618
FGF9	GATA4	0.087248
AMH	DMRT1	0.08619
NR0B1	DKK1	0.08612
FGF9	FOXL2	0.085412
SRY	DMRT1	0.085268
FGF9	PGD2	0.08501399999999999
DKK1	WT1mKTS	0.084856
SOX9	NR0B1	0.08483500000000001
DKK1	FGF9	0.084712
DHH	DMRT1	0.0846
CTNNB1	WT1mKTS	0.083954
PGD2	DHH	0.083787
FOXL2	GATA4	0.08348
SOX9	DKK1	0.083208
AMH	CTNNB1	0.083205
RSPO1	GATA4	0.082857
CBX2	PGD2	0.082453
AMH	PGD2	0.081852
WNT4	GATA4	0.081557
DHH	WNT4	0.081247
DKK1	WT1pKTS	0.080428
NR5A1	GATA4	0.080401
RSPO1	WT1mKTS	0.080038
PGD2	WT1pKTS	0.080002
AMH	SRY	0.079742
DKK1	GATA4	0.079623
DMRT1	NR0B1	0.07925399999999999
PGD2	GATA4	0.07869
CBX2	WT1pKTS	0.078553
CTNNB1	GATA4	0.078471
DHH	WT1mKTS	0.07812000000000001
DKK1	DHH	0.0781
DKK1	NR0B1	0.07802200000000001
FOXL2	WT1mKTS	0.077895
DHH	GATA4	0.077803
DHH	WT1pKTS	0.07764700000000001
FOXL2	RSPO1	0.07758999999999999
DMRT1	UGR	0.077301
DMRT1	GATA4	0.077237
DHH	NR5A1	0.076861
DKK1	FOXL2	0.07686
FOXL2	DKK1	0.076778
CBX2	DHH	0.076227
PGD2	WT1mKTS	0.076193
CBX2	GATA4	0.076159
AMH	SOX9	0.076049
AMH	WT1mKTS	0.076003
CBX2	AMH	0.075816
DMRT1	DHH	0.075781
AMH	WT1pKTS	0.075147
DMRT1	WT1mKTS	0.074447
RSPO1	WT1pKTS	0.074405
SOX9	AMH	0.07342699999999999
SOX9	NR5A1	0.07323400000000001
FGF9	WT1pKTS	0.073176
SOX9	WT1pKTS	0.072728
NR5A1	PGD2	0.072511
PGD2	SRY	0.071925
DHH	SOX9	0.070977
AMH	GATA4	0.070435
CBX2	WT1mKTS	0.070215
NR5A1	AMH	0.069927
FOXL2	DMRT1	0.069871
AMH	RSPO1	0.069745
AMH	WNT4	0.06973700000000001
WT1pKTS	AMH	0.06949
FOXL2	CTNNB1	0.069483
FGF9	NR5A1	0.068718
SOX9	DHH	0.06856799999999999
NR0B1	NR5A1	0.068453
DHH	AMH	0.067656
NR5A1	DHH	0.067477
AMH	DHH	0.066562
NR0B1	DMRT1	0.066207
UGR	GATA4	0.065761
UGR	SOX9	0.065625
AMH	NR5A1	0.065484
SRY	WT1mKTS	0.06405599999999999
DHH	FOXL2	0.063881
NR5A1	WT1mKTS	0.063278
UGR	WT1pKTS	0.062314999999999995
PGD2	PGD2	0.061978
CBX2	NR5A1	0.061395000000000005
DMRT1	WT1pKTS	0.060698
DMRT1	PGD2	0.060114999999999995
WNT4	FGF9	0.059886
SRY	WT1pKTS	0.059654
CBX2	FGF9	0.059525
NR5A1	WT1pKTS	0.059387999999999996
WT1pKTS	CTNNB1	0.058766
SRY	GATA4	0.05519500000000001
AMH	FOXL2	0.053901
UGR	FGF9	0.053676
UGR	DHH	0.050032
PGD2	CBX2	0.049951999999999996
DMRT1	AMH	0.048422
DHH	DHH	0.046723
SRY	PGD2	0.046339
SOX9	CTNNB1	0.046063
CTNNB1	DHH	0.042387
PGD2	NR5A1	0.042213
RSPO1	FOXL2	0.04067
PGD2	CTNNB1	0.039775
FGF9	CBX2	0.038964
FOXL2	SOX9	0.037132
FOXL2	FGF9	0.034613
WNT4	FOXL2	0.032686
UGR	NR5A1	0.032567
SRY	DHH	0.030951999999999997
UGR	WT1mKTS	0.030737999999999998
SRY	NR5A1	0.030431
DKK1	CTNNB1	0.020277
CTNNB1	FOXL2	0.018219
NR0B1	GATA4	0.016885
NR0B1	WT1pKTS	0.012645
GATA4	DHH	0.009017
UGR	FOXL2	0.008951
NR0B1	WT1mKTS	0.00481
FOXL2	FOXL2	0.002934
NR0B1	CTNNB1	0.002424
WT1pKTS	NR5A1	9e-05
NR5A1	NR5A1	3.4e-05
WT1mKTS	NR5A1	1e-06
CTNNB1	CTNNB1	0.0
WNT4	CTNNB1	0.0
CTNNB1	CTNNB1	0.0
RSPO1	CTNNB1	0.0
WNT4	CTNNB1	0.0
WT1mKTS	CBX2	0.0
WT1mKTS	CTNNB1	0.0
CBX2	CBX2	0.0
NR5A1	CBX2	0.0
GATA4	CBX2	0.0
UGR	CBX2	0.0
RSPO1	CTNNB1	0.0
WT1mKTS	FOXL2	0.0
GATA4	NR5A1	0.0
GATA4	NR5A1	0.0
WT1mKTS	CBX2	0.0
CBX2	CBX2	0.0
NR5A1	CBX2	0.0
UGR	CBX2	0.0
GATA4	CBX2	0.0
WT1mKTS	FOXL2	0.0
WT1mKTS	CTNNB1	0.0
