Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
NR0B1,SRY,359.93333333333334,1.0,1.0,1.0,1.2246068690285774,1.058188159925372,1.432172727680134,30,30,30,1
NR0B1,GATA4,281.9,0.9981481481481481,1.0,0.9981481481481481,2.3157925460374984,1.8800387051037197,2.622914667746613,30,30,30,1
NR5A1,NR0B1,355.56666666666666,0.9907407407407407,1.0,0.9907407407407407,1.2913979846211354,1.0388026193158786,1.7140826650971646,30,30,30,1
WT1mKTS,FGF9,335.2,0.9888888888888889,1.0,0.9888888888888889,1.4644724789864865,1.2283434160896978,1.8114599006856373,30,30,30,1
GATA4,WT1mKTS,211.46666666666667,0.9777777777777777,1.0,0.9777777777777777,2.2275143500513503,1.8530887954883186,2.7346702249786743,30,30,30,1
WT1pKTS,CTNNB1,351.23333333333335,0.975925925925926,1.0,0.975925925925926,1.112192305884542,0.857903111083568,1.4138527038818316,30,30,30,1
WT1pKTS,WT1pKTS,342.53333333333336,0.9666666666666667,1.0,0.9666666666666667,1.717740999953482,1.4615739481867283,1.9468560444899419,30,30,30,1
CTNNB1,UGR,359.3666666666667,0.962962962962963,1.0,0.962962962962963,1.38062601416721,1.2000660257354694,1.5416237649830629,30,30,30,1
CBX2,CBX2,341.96666666666664,0.961111111111111,1.0,0.961111111111111,1.3833083799743982,1.0891322407786694,1.7545187242684346,30,30,30,1
DHH,WNT4,346.8666666666667,0.9574074074074074,1.0,0.9574074074074074,1.2214185486885545,0.9471051394477972,1.5372292849031624,30,30,30,1
CTNNB1,NR5A1,329.9,0.9462962962962963,1.0,0.9462962962962963,1.3714937531655913,1.0297189185658167,1.7627378894028591,30,30,30,1
FOXL2,WT1pKTS,340.43333333333334,0.9462962962962963,1.0,0.9462962962962963,1.6927417885672569,1.3810245496931324,2.0570355116006627,30,30,30,1
GATA4,PGD2,328.7,0.9425925925925926,1.0,0.9425925925925926,1.5760380894507677,1.1312775203456926,2.0473290228732415,30,30,30,1
CBX2,UGR,358.43333333333334,0.9407407407407408,1.0,0.9407407407407408,1.3638663564720188,1.1981425901781786,1.5039832989019335,30,30,30,1
GATA4,RSPO1,351.8,0.937037037037037,1.0,0.937037037037037,1.057212891127577,0.7039688429279135,1.375161559661469,30,30,30,1
WT1mKTS,PGD2,323.43333333333334,0.9314814814814815,1.0,0.9314814814814815,1.4973678564329893,1.0222841548758212,2.0717281494947364,30,30,30,1
RSPO1,FOXL2,352.56666666666666,0.9277777777777777,1.0,0.9277777777777777,1.0545916864318485,0.8800552110766643,1.230560690655671,30,30,30,1
WT1mKTS,DHH,324.03333333333336,0.9277777777777777,1.0,0.9277777777777777,1.4231139212843686,1.000069727567908,2.260788535618245,30,30,30,1
WNT4,SRY,354.4,0.9222222222222222,1.0,0.9222222222222222,1.156207175509923,0.9586310901463023,1.3915511241701939,30,30,30,2
RSPO1,NR5A1,323.73333333333335,0.9185185185185184,1.0,0.9185185185185184,1.2886515000493077,1.0393579336048437,1.5640631394859978,30,30,30,1
WT1mKTS,SOX9,323.6666666666667,0.9185185185185184,1.0,0.9185185185185184,1.2184952749146531,0.8938901213942051,1.6141749649901045,30,30,30,1
WNT4,AMH,336.1666666666667,0.912962962962963,1.0,0.912962962962963,1.152464087951596,0.628022993950093,1.4249337973774154,30,30,30,1
SOX9,AMH,333.2,0.9074074074074073,1.0,0.9074074074074073,1.1193614790574011,0.6801388503255318,1.37787312335287,30,30,30,1
CBX2,FOXL2,348.43333333333334,0.9037037037037037,1.0,0.9037037037037037,1.0119911226385232,0.7631663576193721,1.2081465231086626,30,30,30,1
GATA4,DMRT1,323.1666666666667,0.9037037037037037,1.0,0.9037037037037037,1.3061076821750417,0.9087129659781057,1.7092362991094956,30,30,30,1
UGR,RSPO1,348.23333333333335,0.9037037037037037,1.0,0.9037037037037037,0.9916955679236331,0.7539267399256495,1.3927256186241346,30,30,30,1
NR5A1,CBX2,329.26666666666665,0.9,1.0,0.9,1.1977465946636587,0.7236206589762281,1.7205280349648515,30,30,30,1
RSPO1,UGR,356.46666666666664,0.8962962962962963,1.0,0.8962962962962963,1.3253781276931138,1.1170763521991602,1.5451774977341561,30,30,30,1
WT1mKTS,GATA4,201.76666666666668,0.8925925925925926,1.0,0.8925925925925926,1.2940721916835796,0.8380476790373994,1.6477268811099233,30,30,30,2
UGR,WT1mKTS,173.4,0.8814814814814814,1.0,0.8814814814814814,1.5499303180328396,0.1553122472639855,2.598514196086415,30,30,30,1
NR5A1,FOXL2,346.6333333333333,0.8777777777777778,1.0,0.8777777777777778,0.9814888754279194,0.7785786460007024,1.1920159794992413,30,30,30,1
