Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.359317393671675	1.93413122261031e-49
NR5A1	WT1pKTS	0.359317393671675	1.93413122261034e-49
DKK1	DMRT1	0.264277244617608	1.04878568914371e-26
DMRT1	DKK1	0.264277244617608	1.04878568914379e-26
CTNNB1	RSPO1	0.242260205335489	1.410926071775e-22
RSPO1	CTNNB1	0.242260205335489	1.41092607177507e-22
NR0B1	WNT4	0.22878321357487	3.02936778735768e-20
WNT4	NR0B1	0.22878321357487	3.0293677873579e-20
SRY	DKK1	0.196872753316909	2.69543250317137e-15
DKK1	SRY	0.196872753316908	2.69543250317149e-15
UGR	CBX2	0.190931529817248	1.84258636479038e-14
CBX2	UGR	0.190931529817248	1.84258636479038e-14
SRY	DMRT1	0.184620749698966	1.32721934301596e-13
DMRT1	SRY	0.184620749698966	1.32721934301605e-13
WNT4	CTNNB1	0.183154074571058	2.07946742728239e-13
CTNNB1	WNT4	0.183154074571058	2.07946742728259e-13
CBX2	NR5A1	0.170202993500527	9.34167441989998e-12
NR5A1	CBX2	0.170202993500527	9.34167441990002e-12
WT1mKTS	GATA4	0.165361797124961	3.60018347196186e-11
GATA4	WT1mKTS	0.165361797124961	3.60018347196188e-11
SRY	NR0B1	0.141255820186115	1.66127209123097e-08
NR0B1	SRY	0.141255820186115	1.66127209123102e-08
DHH	FGF9	0.135547507246892	6.17140900714591e-08
FGF9	DHH	0.135547507246892	6.17140900714598e-08
RSPO1	WNT4	0.127259288972608	3.77586929595499e-07
WNT4	RSPO1	0.127259288972607	3.77586929595518e-07
AMH	PGD2	0.125331687344407	5.66325656280496e-07
PGD2	AMH	0.125331687344407	5.66325656280501e-07
DHH	AMH	0.120616957743402	1.48853844074107e-06
AMH	DHH	0.120616957743401	1.48853844074108e-06
WT1pKTS	SRY	0.110096041972496	1.13207171356045e-05
SRY	WT1pKTS	0.110096041972495	1.13207171356052e-05
SOX9	DKK1	0.106636235960899	2.12339224428072e-05
DKK1	SOX9	0.106636235960899	2.12339224428075e-05
WT1pKTS	UGR	0.102677002761005	4.26200738933406e-05
UGR	WT1pKTS	0.102677002761004	4.26200738933414e-05
WT1pKTS	WT1mKTS	0.099648334985029	7.1434119922339e-05
WT1mKTS	WT1pKTS	0.0996483349850288	7.14341199223408e-05
PGD2	DHH	0.0988856286933025	8.1173069812071e-05
DHH	PGD2	0.0988856286933025	8.11730698120713e-05
DMRT1	SOX9	0.0943912351580737	0.00016925525282821
SOX9	DMRT1	0.0943912351580736	0.000169255252828211
SOX9	NR5A1	0.0939825592757228	0.000180670887265541
NR5A1	SOX9	0.0939825592757228	0.000180670887265543
WT1pKTS	GATA4	0.0862874487864497	0.000588602920827818
GATA4	WT1pKTS	0.0862874487864497	0.000588602920827822
DHH	SOX9	0.0680717627962003	0.00674110587687427
SOX9	DHH	0.0680717627962003	0.00674110587687429
CTNNB1	NR0B1	0.0680234266306477	0.0067803926407867
NR0B1	CTNNB1	0.0680234266306477	0.00678039264078672
AMH	FGF9	0.064099287380403	0.0107438058958485
FGF9	AMH	0.0640992873804028	0.0107438058958487
FOXL2	CTNNB1	0.0628338750161876	0.0124030965845637
CTNNB1	FOXL2	0.0628338750161872	0.0124030965845643
CBX2	WT1pKTS	0.061855872853649	0.0138369497852822
WT1pKTS	CBX2	0.061855872853649	0.0138369497852822
PGD2	FGF9	0.0616130350082869	0.0142148858110213
FGF9	PGD2	0.0616130350082869	0.0142148858110213
DMRT1	WT1pKTS	0.0613613207388248	0.0146162119477434
WT1pKTS	DMRT1	0.0613613207388246	0.0146162119477436
FOXL2	UGR	0.0588923826262455	0.0191124517318879
UGR	FOXL2	0.0588923826262455	0.019112451731888
SOX9	PGD2	0.0563070881194855	0.0250718361365103
PGD2	SOX9	0.0563070881194855	0.0250718361365103
FGF9	SOX9	0.0451380764876275	0.0725896628425034
SOX9	FGF9	0.0451380764876275	0.0725896628425035
SRY	SOX9	0.0421111587062586	0.0939551694673083
SOX9	SRY	0.0421111587062585	0.0939551694673084
WT1mKTS	UGR	0.0418224062994339	0.0962326713964374
UGR	WT1mKTS	0.0418224062994339	0.0962326713964378
GATA4	CBX2	0.0386008456288968	0.124742516822751
