Gene1	Gene2	Score
CTNNB1	RSPO1	0.881632806069245
RSPO1	CTNNB1	0.881632806069245
WNT4	RSPO1	0.871405521729188
NR0B1	FOXL2	0.869234130113606
UGR	FOXL2	-0.86648617154106
WNT4	FOXL2	0.863058191861268
CTNNB1	FOXL2	0.86062777838049
RSPO1	FOXL2	0.86049575468962
UGR	CTNNB1	-0.857679385728068
UGR	RSPO1	-0.854652027540324
WNT4	CTNNB1	0.854278666096321
NR0B1	CTNNB1	0.85358032607627
NR0B1	RSPO1	0.852857879817523
CBX2	FOXL2	-0.852132828459468
GATA4	WT1mKTS	0.849818687951556
WT1mKTS	GATA4	0.849818687951556
CTNNB1	CBX2	-0.849238893378752
UGR	CBX2	0.846046200068573
NR0B1	WNT4	0.843015023078816
WNT4	NR0B1	0.843015023078816
CBX2	CTNNB1	-0.84142642914534
CBX2	NR5A1	0.840884755457737
RSPO1	CBX2	-0.838043510659921
CBX2	RSPO1	-0.834606175489141
CTNNB1	NR5A1	-0.831202144630526
UGR	NR5A1	0.829519606490676
RSPO1	NR5A1	-0.824305666045118
NR5A1	FOXL2	-0.821794972101063
CBX2	WT1pKTS	0.819465932118894
UGR	WT1pKTS	0.817567884809133
NR5A1	WT1pKTS	0.816461247009038
CTNNB1	WT1pKTS	-0.813482647950074
NR0B1	CBX2	-0.811835453031253
NR0B1	UGR	-0.811448008994773
WNT4	CBX2	-0.809834276430786
RSPO1	WT1pKTS	-0.809315974337246
WNT4	UGR	-0.807861781551318
FOXL2	NR5A1	-0.801001234994436
FOXL2	WT1pKTS	-0.797376613369836
NR0B1	NR5A1	-0.790306309510985
WNT4	NR5A1	-0.783736964711956
NR0B1	WT1pKTS	-0.776662230163614
WNT4	WT1pKTS	-0.769203300612489
UGR	WNT4	-0.760636666763267
UGR	NR0B1	-0.753444274591411
CTNNB1	UGR	-0.753350397708306
WT1pKTS	NR5A1	0.746260483706777
WT1pKTS	FOXL2	-0.745855999167104
WNT4	SRY	-0.737831472332902
CBX2	UGR	0.735083279790763
NR0B1	SRY	-0.734508282530288
NR5A1	CBX2	0.73245924243677
RSPO1	UGR	-0.725648088338767
NR5A1	CTNNB1	-0.725103959048907
NR5A1	RSPO1	-0.724096995265074
UGR	SRY	0.677044548490815
WT1mKTS	NR0B1	0.627594145374108
FOXL2	CBX2	-0.625164436511902
CBX2	WNT4	-0.624103485210207
CBX2	SRY	0.615006655624324
CTNNB1	SRY	-0.612429267942749
FOXL2	CTNNB1	0.611380980954208
FOXL2	RSPO1	0.61029357214731
RSPO1	SRY	-0.608125245517447
CTNNB1	WNT4	0.607268199857427
CBX2	NR0B1	-0.604860916351593
GATA4	NR0B1	0.60158098276558
WT1mKTS	WNT4	0.597634601707456
CTNNB1	NR0B1	0.585636108573617
GATA4	WNT4	0.5736010826493
RSPO1	WNT4	0.56865317236574
RSPO1	NR0B1	0.565987172559836
NR5A1	UGR	0.55288892221403
WT1pKTS	CTNNB1	-0.538351427839933
WT1pKTS	CBX2	0.535447983866345
WT1pKTS	RSPO1	-0.534332784215804
WT1mKTS	RSPO1	0.528746675493517
GATA4	RSPO1	0.514846554331745
WT1mKTS	CTNNB1	0.508331095240455
SRY	FOXL2	-0.501130181071744
FOXL2	SRY	-0.498086573809832
NR5A1	SRY	0.485048896857658
GATA4	CTNNB1	0.468145762837201
NR5A1	WNT4	-0.464848142847083
NR5A1	NR0B1	-0.449520587885402
SRY	WT1pKTS	0.44468445294697
FOXL2	UGR	-0.43205899059816
SRY	NR5A1	0.423426084940051
NR0B1	GATA4	-0.40420757398196
WNT4	GATA4	-0.390021862191974
WT1pKTS	UGR	0.384843697172406
WNT4	WT1mKTS	-0.377545107954442
WT1pKTS	SRY	0.37483609766053
NR0B1	WT1mKTS	-0.374156812572518
UGR	GATA4	0.373585725768031
FGF9	WNT4	-0.370767241357389
WT1mKTS	CBX2	-0.370283249326083
FGF9	RSPO1	-0.369305272675617
GATA4	CBX2	-0.363612707362113
FGF9	NR0B1	-0.362466936329227
AMH	RSPO1	-0.358363911291929
FGF9	CTNNB1	-0.356981266599881
WT1mKTS	UGR	-0.350524519235522
DKK1	DMRT1	0.349381780478984
DMRT1	DKK1	0.349381780478984
AMH	WNT4	-0.348650583901593
AMH	CTNNB1	-0.346132616215152
WNT4	DKK1	-0.338132726188029
DHH	RSPO1	-0.337054181333655
WT1pKTS	WNT4	-0.335403290066836
DHH	WNT4	-0.335297797335979
FOXL2	WNT4	0.33355639162074
FGF9	UGR	0.326679698258632
DHH	CTNNB1	-0.325481165369019
WT1pKTS	NR0B1	-0.324859763818273
AMH	NR0B1	-0.324512120575313
PGD2	RSPO1	-0.322974398271469
GATA4	UGR	-0.320730155831844
SRY	WNT4	0.318781914439896
PGD2	CTNNB1	-0.317616538576025
PGD2	NR0B1	-0.317541684682187
AMH	UGR	0.317025416062363
DHH	NR0B1	-0.316885607081815
NR0B1	DKK1	-0.316586912142195
FOXL2	NR0B1	0.313752312275744
FGF9	CBX2	0.312256502717227
FGF9	FOXL2	-0.311599871706361
PGD2	WNT4	-0.31152511957756
AMH	CBX2	0.308951778964693
PGD2	UGR	0.307921572704542
FGF9	NR5A1	0.307314178727295
DHH	CBX2	0.306703997709044
UGR	WT1mKTS	0.305885019274133
AMH	FOXL2	-0.305365834977316
NR0B1	DMRT1	-0.302544051857616
DHH	SRY	0.300985504650545
DHH	UGR	0.300788647493246
WNT4	DMRT1	-0.296799402233639
PGD2	CBX2	0.296515188808306
CBX2	GATA4	0.296107867240237
DHH	FOXL2	-0.293932040404333
CTNNB1	GATA4	-0.293206830152008
PGD2	FOXL2	-0.292342530153415
FGF9	SRY	0.291315039630771
AMH	SRY	0.289122824445947
WT1pKTS	GATA4	-0.286532238386478
