Gene1	Gene2	Score
CTNNB1	RSPO1	0.883751315824319
RSPO1	CTNNB1	0.883751315824319
NR0B1	FOXL2	0.8675898599847
CTNNB1	FOXL2	0.862880427219106
UGR	FOXL2	-0.860376458485825
WNT4	FOXL2	0.860263036758996
RSPO1	FOXL2	0.858179842623476
NR0B1	WNT4	0.857968530361812
WNT4	NR0B1	0.857968530361812
NR0B1	RSPO1	0.856969620797891
UGR	CTNNB1	-0.856727930992935
WNT4	CTNNB1	0.85563090903218
WNT4	RSPO1	0.854215429346383
UGR	RSPO1	-0.853938492669263
NR0B1	CTNNB1	0.849582009927714
CBX2	FOXL2	-0.847483855747236
CTNNB1	CBX2	-0.846959653591843
RSPO1	CBX2	-0.839281952625284
CBX2	CTNNB1	-0.837793355380582
CBX2	RSPO1	-0.835562929781368
UGR	CBX2	0.835467267028229
CBX2	NR5A1	0.830188531365814
GATA4	WT1mKTS	0.829229666980306
WT1mKTS	GATA4	0.829229666980306
CTNNB1	NR5A1	-0.82793488649038
RSPO1	NR5A1	-0.826883626277035
NR5A1	FOXL2	-0.816371507998729
NR5A1	WT1pKTS	0.816213131663012
UGR	NR5A1	0.814668519920033
CTNNB1	WT1pKTS	-0.807960420735162
CBX2	WT1pKTS	0.805596607796052
RSPO1	WT1pKTS	-0.805049269884603
WNT4	UGR	-0.798771850281703
UGR	WT1pKTS	0.797416531503967
NR0B1	UGR	-0.796077824095927
NR0B1	CBX2	-0.795696745859738
FOXL2	WT1pKTS	-0.794586228809763
FOXL2	NR5A1	-0.791062784716171
WNT4	CBX2	-0.790831577858818
NR0B1	NR5A1	-0.767961179146537
WNT4	NR5A1	-0.767306321186307
NR0B1	WT1pKTS	-0.756610345136672
WT1pKTS	NR5A1	0.753655190236926
CTNNB1	UGR	-0.753542628779188
WNT4	WT1pKTS	-0.752593884580169
UGR	WNT4	-0.747835662255967
WT1pKTS	FOXL2	-0.746638086197718
NR0B1	SRY	-0.742357168800127
CBX2	UGR	0.738697512028711
RSPO1	UGR	-0.733139280077934
WNT4	SRY	-0.731304931325772
UGR	NR0B1	-0.731075314784335
NR5A1	CBX2	0.720570464985796
NR5A1	CTNNB1	-0.716956815593925
NR5A1	RSPO1	-0.716519403015238
UGR	SRY	0.711899321758137
CTNNB1	SRY	-0.649607243808755
CBX2	SRY	0.641289615733387
RSPO1	SRY	-0.63124434362547
WT1mKTS	NR0B1	0.618573325208216
FOXL2	CBX2	-0.60753793546928
CBX2	WNT4	-0.604843146427152
FOXL2	CTNNB1	0.595060883434173
GATA4	NR0B1	0.590634353934244
WT1mKTS	WNT4	0.589676689645152
CTNNB1	WNT4	0.589581188258445
FOXL2	RSPO1	0.586888042661081
CBX2	NR0B1	-0.583893365960068
RSPO1	WNT4	0.571457090842161
CTNNB1	NR0B1	0.567603361764426
RSPO1	NR0B1	0.566436951750441
GATA4	WNT4	0.55420646781786
NR5A1	UGR	0.540827598085048
WT1pKTS	CTNNB1	-0.532668303521416
WT1pKTS	RSPO1	-0.529743244458206
WT1mKTS	RSPO1	0.517277129381308
WT1pKTS	CBX2	0.516618842156981
NR5A1	SRY	0.504153723235768
SRY	FOXL2	-0.49237992862764
WT1mKTS	CTNNB1	0.491902000622919
FOXL2	SRY	-0.488855242905684
GATA4	RSPO1	0.482177856367098
SRY	WT1pKTS	0.450663086854914
GATA4	CTNNB1	0.447043304764402
NR5A1	WNT4	-0.441446060819039
SRY	NR5A1	0.440039034941514
NR5A1	NR0B1	-0.431383739875163
FOXL2	UGR	-0.423039076358072
WT1pKTS	SRY	0.395761492695359
WT1pKTS	UGR	0.384883600290225
WNT4	GATA4	-0.37986586729652
NR0B1	GATA4	-0.377544580657046
WNT4	WT1mKTS	-0.368858442122077
DKK1	DMRT1	0.367772339691909
DMRT1	DKK1	0.367772339691909
UGR	GATA4	0.366909928958812
NR0B1	WT1mKTS	-0.365478750115219
AMH	RSPO1	-0.362382900159606
WNT4	DKK1	-0.353092285837078
NR0B1	DKK1	-0.343414774828191
AMH	WNT4	-0.341326920691487
AMH	NR0B1	-0.340655868166978
AMH	CTNNB1	-0.340194348183408
WT1mKTS	CBX2	-0.338705641812498
SRY	WNT4	0.335313969039172
WT1pKTS	WNT4	-0.320761647421782
WT1mKTS	UGR	-0.317571328245637
DHH	NR0B1	-0.316569643961639
PGD2	CTNNB1	-0.315513828190539
WNT4	DMRT1	-0.314431054152054
NR0B1	DMRT1	-0.314220660175453
FOXL2	WNT4	0.313700966748783
AMH	UGR	0.313127411966324
UGR	DKK1	0.312523781052376
DHH	WNT4	-0.311536825812751
WT1pKTS	NR0B1	-0.309017208071865
PGD2	WNT4	-0.308158871915389
AMH	CBX2	0.307924861123391
PGD2	RSPO1	-0.306392907904542
FGF9	WNT4	-0.303793184083369
GATA4	CBX2	-0.30352918379537
PGD2	NR0B1	-0.302356474001183
DHH	CTNNB1	-0.302229907954976
CBX2	GATA4	0.302066923216027
FGF9	NR0B1	-0.300625916721264
FGF9	CTNNB1	-0.30031697855955
DHH	RSPO1	-0.300186842402287
FOXL2	NR0B1	0.299847552510403
FGF9	RSPO1	-0.298796668291781
AMH	SRY	0.291706938492388
PGD2	UGR	0.290823772069153
CTNNB1	GATA4	-0.290339522096617
GATA4	UGR	-0.289100725826411
FOXL2	GATA4	0.287829834400271
WT1pKTS	WT1mKTS	-0.287303417060912
PGD2	CBX2	0.28606785181396
WT1pKTS	GATA4	-0.285498775283514
FGF9	CBX2	0.283254278451606
CBX2	DKK1	0.282184882894585
UGR	WT1mKTS	0.281569632898254
RSPO1	GATA4	-0.280321582304259
DKK1	SRY	0.275478662013756
SRY	DKK1	0.275478662013756
CTNNB1	DKK1	-0.275171869714633
SRY	CBX2	0.271904104652955
UGR	DMRT1	0.271442538084178
FGF9	UGR	0.270377153570757
PGD2	SRY	0.270353325526172
PGD2	FOXL2	-0.270222841827677
SRY	RSPO1	-0.269529272483205
RSPO1	DKK1	-0.269523409149036
SOX9	DKK1	0.268338251712075
DKK1	SOX9	0.268338251712075
AMH	FOXL2	-0.268107314723094
DHH	CBX2	0.267226946565563
PGD2	NR5A1	0.265266918242093
SRY	WT1mKTS	-0.264945123268977
DHH	UGR	0.264513880842218
AMH	NR5A1	0.263205171177789
SRY	DMRT1	0.26227698825575
NR5A1	GATA4	-0.262072878072455
DHH	SRY	0.256242924961498
DHH	NR5A1	0.252252819472936
SOX9	DMRT1	0.251737302943045
DMRT1	SOX9	0.251737302943045
FGF9	NR5A1	0.251664695940922
NR5A1	WT1mKTS	-0.250676522181361
CTNNB1	DMRT1	-0.250631747961317
FGF9	SRY	0.246140851208183
WT1mKTS	PGD2	-0.243314931323746
PGD2	WT1mKTS	-0.243314931323746
DHH	FOXL2	-0.242318315030227
SRY	CTNNB1	-0.240786587334666
NR0B1	PGD2	-0.238616511197213
AMH	WT1pKTS	0.237812627454708
FOXL2	WT1mKTS	0.237767461269079
NR0B1	AMH	-0.23623469179146
WT1mKTS	FGF9	-0.235991737147709
FGF9	WT1mKTS	-0.235991737147709
CBX2	DMRT1	0.235892602798521
DKK1	WT1mKTS	-0.235417987667583
WT1mKTS	DKK1	-0.235417987667583
DMRT1	SRY	0.234955324172641
FGF9	FOXL2	-0.23477704730722
NR5A1	DKK1	0.233791107662536
RSPO1	DMRT1	-0.232732568976372
WNT4	PGD2	-0.231699274704952
RSPO1	WT1mKTS	0.229056377141361
GATA4	AMH	-0.227028690370708
SOX9	WT1mKTS	-0.22648787858333
WT1mKTS	SOX9	-0.22648787858333
SOX9	NR0B1	-0.224423886247169
NR0B1	SOX9	-0.2235897734134
DMRT1	CBX2	0.223368159631385
WNT4	SOX9	-0.222807110470147
PGD2	WT1pKTS	0.221748609972973
SOX9	WNT4	-0.221586195762127
GATA4	DKK1	-0.221226312039035
DKK1	GATA4	-0.221226312039035
CTNNB1	WT1mKTS	0.221163200024509
WT1mKTS	AMH	-0.220282924566144
WT1pKTS	DKK1	0.220107075643926
GATA4	DMRT1	-0.21933480556448
DMRT1	GATA4	-0.21933480556448
AMH	WT1mKTS	-0.219037897721083
GATA4	SOX9	-0.218256131810585
SOX9	GATA4	-0.218256131810585
WT1mKTS	SRY	-0.2181816512458
DMRT1	CTNNB1	-0.215051296039954
DKK1	CBX2	0.2146420625279
GATA4	DHH	-0.213976851082555
DHH	GATA4	-0.213976851082555
CBX2	WT1mKTS	-0.213655023935452
DHH	WT1pKTS	0.213241769448825
SOX9	WT1pKTS	0.213050482806364
FOXL2	DKK1	-0.212074806717029
DMRT1	WT1pKTS	0.211846982998477
DMRT1	RSPO1	-0.210933256338989
DMRT1	NR0B1	-0.210544383412505
NR5A1	DMRT1	0.210119188839849
DKK1	NR0B1	-0.209899273448867
