Gene1	Gene2	Score
WT1pKTS	WT1mKTS	0.871099570225706
WT1mKTS	WT1pKTS	0.871099570225706
UGR	WNT4	0.86091764376771
UGR	DKK1	-0.850181152610876
NR0B1	DMRT1	0.846226709050942
GATA4	WT1mKTS	0.845870500226303
WT1mKTS	GATA4	0.845870500226303
DKK1	DMRT1	0.842332314677767
DMRT1	DKK1	0.842332314677767
NR0B1	DKK1	0.841671681028393
UGR	PGD2	-0.841134182901758
UGR	DMRT1	-0.840354669325958
UGR	FGF9	-0.840343186089339
GATA4	WT1pKTS	0.833799023034564
WT1pKTS	GATA4	0.833799023034564
DKK1	FGF9	0.832853266565325
UGR	DHH	-0.830035907516539
DMRT1	FGF9	0.821781366512482
UGR	CBX2	0.820848273910436
DKK1	WNT4	-0.819742898960505
DKK1	DHH	0.819441952496708
UGR	AMH	-0.818784144343707
DKK1	PGD2	0.8187221045219
DKK1	NR0B1	-0.817765642539736
DMRT1	NR0B1	-0.812587121288041
DMRT1	DHH	0.80970334399118
UGR	SOX9	-0.809566047172692
DMRT1	WNT4	-0.807992934091319
DMRT1	AMH	0.807064093438855
DMRT1	PGD2	0.805896510093983
SRY	WNT4	-0.805025386314226
DKK1	AMH	0.804173658573294
NR0B1	UGR	-0.799909292976047
NR0B1	SRY	0.798749561317052
SRY	UGR	-0.797454905632422
SRY	DKK1	0.794052618335053
NR0B1	WNT4	-0.790069609060668
CBX2	WNT4	0.783160333586772
CBX2	NR0B1	0.782767183472878
SRY	DMRT1	0.780337359466563
UGR	SRY	-0.778664064963238
CBX2	FGF9	-0.778591600681047
CBX2	PGD2	-0.776187998198553
CBX2	DKK1	-0.771571786796895
UGR	NR0B1	0.76902712026005
CBX2	DHH	-0.766404867637525
DKK1	SOX9	0.765120231607691
CBX2	DMRT1	-0.759013311546516
DKK1	CBX2	-0.758926679896288
DMRT1	SOX9	0.757366232973502
CBX2	AMH	-0.75696811286206
SRY	NR0B1	0.754412670598144
SRY	RSPO1	-0.749112724104976
SRY	CBX2	-0.747674260240046
SRY	FGF9	0.743880087881715
DMRT1	CBX2	-0.742045710560185
SRY	DHH	0.741687812433433
SRY	PGD2	0.740958284174765
SRY	SOX9	0.735817131676078
CBX2	SOX9	-0.73180911762562
CBX2	UGR	0.730700424132813
NR0B1	CBX2	-0.730362806730254
NR0B1	SOX9	0.72484499725255
SRY	AMH	0.706737468501104
UGR	RSPO1	0.703503397322248
UGR	GATA4	0.692086061278925
NR0B1	CTNNB1	-0.688469279764046
RSPO1	NR5A1	-0.675536020611304
UGR	WT1pKTS	0.670602545219604
SRY	CTNNB1	-0.665589345894475
NR0B1	RSPO1	-0.646789933220564
CBX2	GATA4	0.646689143835388
NR0B1	PGD2	0.646045900531922
NR0B1	DHH	0.645172759196927
UGR	WT1mKTS	0.644875793709356
DKK1	GATA4	-0.642117267713071
DKK1	WT1mKTS	-0.639770859068911
DKK1	WT1pKTS	-0.639321843029247
NR0B1	FGF9	0.637886517478899
CBX2	SRY	-0.633860860472314
NR5A1	WNT4	0.631666617113448
UGR	CTNNB1	0.631164825127258
NR5A1	NR0B1	0.630107357858207
NR5A1	DKK1	-0.62541640669908
DKK1	NR5A1	-0.62541640669908
DKK1	UGR	-0.624642578373972
NR5A1	FGF9	-0.623996002352971
CBX2	RSPO1	0.622437838192924
NR5A1	DMRT1	-0.622135725903661
NR5A1	DHH	-0.621890931009983
DMRT1	GATA4	-0.619638311106565
DMRT1	NR5A1	-0.617074301548102
NR0B1	AMH	0.616840367849754
CBX2	WT1mKTS	0.616780126671419
CTNNB1	NR5A1	-0.616619882413826
DMRT1	WT1mKTS	-0.616198390576407
DMRT1	WT1pKTS	-0.615168007261705
NR5A1	PGD2	-0.613362801393759
WNT4	NR0B1	0.60963272950987
SRY	GATA4	-0.608053583488168
CTNNB1	RSPO1	0.60725609876278
CBX2	WT1pKTS	0.606091108200268
DMRT1	UGR	-0.604244994301747
NR5A1	AMH	-0.60367192889764
DKK1	SRY	0.600132141366112
SOX9	PGD2	0.599224316496863
SOX9	FGF9	0.595285557069828
DMRT1	RSPO1	-0.589785528442558
WNT4	RSPO1	0.589119137415056
RSPO1	DKK1	0.585969911034391
DKK1	RSPO1	-0.580702401777892
RSPO1	FGF9	0.579235752893287
NR5A1	SOX9	-0.577801797336012
SOX9	DHH	0.577774823582187
RSPO1	CTNNB1	0.576536192995899
RSPO1	DMRT1	0.574593151262593
RSPO1	PGD2	0.572213912909663
RSPO1	DHH	0.571387802514279
SOX9	AMH	0.570077281826682
WNT4	DKK1	0.569860203383978
WNT4	DMRT1	0.56819845192698
NR0B1	GATA4	-0.567783817224658
SRY	WT1pKTS	-0.567522765614354
RSPO1	AMH	0.565631504501951
NR5A1	CBX2	0.564481228095377
CBX2	NR5A1	0.564481228095377
SOX9	NR0B1	-0.561953293385334
RSPO1	WNT4	-0.561378291157581
DMRT1	SRY	0.555105384585151
RSPO1	SOX9	0.551872442804361
UGR	NR5A1	0.543298843378179
NR0B1	WT1pKTS	-0.543116010576361
CBX2	CTNNB1	0.541855210854425
NR0B1	WT1mKTS	-0.539582134577568
SRY	WT1mKTS	-0.535962999132968
SOX9	DKK1	0.531653034425891
SOX9	DMRT1	0.527531086097655
NR5A1	RSPO1	-0.520720520680807
NR5A1	WT1pKTS	0.519960260024816
RSPO1	NR0B1	-0.518670126221276
SOX9	WNT4	-0.499011031628169
DMRT1	CTNNB1	-0.496300950349229
WNT4	UGR	-0.494593288705038
DKK1	CTNNB1	-0.494456063921864
WNT4	CTNNB1	0.490243152994017
NR5A1	WT1mKTS	0.489842307180691
WNT4	SRY	0.485169489471788
SOX9	CBX2	-0.48307601174215
RSPO1	UGR	-0.479888901246335
WNT4	NR5A1	-0.474596793205346
SOX9	GATA4	-0.470739919747175
SOX9	WT1pKTS	-0.470297819684188
RSPO1	WT1pKTS	-0.468137978253766
RSPO1	CBX2	-0.461130991543638
NR5A1	GATA4	0.457597331266852
RSPO1	WT1mKTS	-0.457492211966958
SRY	NR5A1	-0.455834227475723
WNT4	CBX2	-0.447194934498408
SOX9	WT1mKTS	-0.439032859882169
RSPO1	GATA4	-0.436296930123564
WNT4	FGF9	-0.435157393585393
NR5A1	UGR	0.435023649359106
WNT4	DHH	-0.434707737221139
RSPO1	SRY	0.429916046254053
NR0B1	NR5A1	-0.428338309404227
NR5A1	SRY	-0.42742863380493
WNT4	SOX9	0.412188933594651
WNT4	PGD2	-0.407978030853563
CTNNB1	DMRT1	0.406051845036011
CTNNB1	WNT4	0.40498935330396
CTNNB1	DKK1	0.401315180072573
WNT4	AMH	-0.398886186993127
CTNNB1	PGD2	0.38871620043356
CTNNB1	FGF9	0.387742473240105
CTNNB1	SOX9	0.382568401705802
CTNNB1	DHH	0.379755218791682
CTNNB1	AMH	0.377328502872861
WT1mKTS	SRY	0.368881430536149
NR5A1	CTNNB1	0.366749474144736
WT1pKTS	SRY	0.360089004215622
GATA4	NR0B1	0.358967687187527
SOX9	RSPO1	-0.350520521802859
GATA4	SRY	0.349590311168
SOX9	UGR	-0.343696604051614
GATA4	NR5A1	0.342472221880528
FGF9	NR0B1	-0.339319993385492
DHH	NR0B1	-0.334077239773729
FOXL2	UGR	0.330235887908957
SOX9	SRY	0.329923031036486
FOXL2	SRY	-0.329599486927257
GATA4	WNT4	0.32884042648031
CTNNB1	UGR	-0.326359506817097
WT1mKTS	UGR	-0.325971167297236
FOXL2	DMRT1	-0.325028939125516
AMH	NR0B1	-0.320647676753016
AMH	SRY	-0.320359997122788
WT1mKTS	RSPO1	0.31985379842231
FOXL2	DKK1	-0.317635423015589
PGD2	NR0B1	-0.31745395531531
AMH	DKK1	-0.316338271405665
CTNNB1	WT1pKTS	-0.314954486780108
WT1pKTS	NR5A1	0.312499123251799
FOXL2	CBX2	0.31228265229465
WT1mKTS	NR5A1	0.31140716600308
WT1pKTS	UGR	-0.310930983738832
DHH	FGF9	0.309212676926704
FGF9	DHH	0.309212676926704
WT1mKTS	NR0B1	0.308532734143077
WT1pKTS	WNT4	0.307778155891459
FOXL2	NR0B1	-0.307533611893425
FGF9	SRY	-0.305852250504542
AMH	DMRT1	-0.304520913432571
WT1pKTS	NR0B1	0.304452138300804
SOX9	CTNNB1	-0.304137868697424
WT1mKTS	WNT4	0.303413724775631
FOXL2	GATA4	0.302823588501587
GATA4	UGR	-0.29881624820732
AMH	UGR	0.298607795381755
