Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.35752609433667	6.22951540362304e-49
NR5A1	WT1pKTS	0.35752609433667	6.22951540362304e-49
DKK1	DMRT1	0.284634363418389	6.91393432193854e-31
DMRT1	DKK1	0.284634363418389	6.91393432193885e-31
NR0B1	WNT4	0.229040010335327	2.74335431015471e-20
WNT4	NR0B1	0.229040010335327	2.74335431015477e-20
RSPO1	CTNNB1	0.224363591152411	1.63831026348158e-19
CTNNB1	RSPO1	0.224363591152411	1.63831026348158e-19
DKK1	SRY	0.208491512933771	5.25023604020603e-17
SRY	DKK1	0.208491512933771	5.25023604020603e-17
CTNNB1	WNT4	0.203673388550104	2.76732041950011e-16
WNT4	CTNNB1	0.203673388550103	2.76732041950025e-16
UGR	CBX2	0.197632372162188	2.09874957791297e-15
CBX2	UGR	0.197632372162188	2.098749577913e-15
CBX2	NR5A1	0.185342874788247	1.06251889233968e-13
NR5A1	CBX2	0.185342874788247	1.0625188923397e-13
DMRT1	SRY	0.17383784517759	3.30513643988873e-12
SRY	DMRT1	0.17383784517759	3.30513643988888e-12
SRY	NR0B1	0.150251715121961	1.88445400876776e-09
NR0B1	SRY	0.150251715121961	1.88445400876776e-09
RSPO1	WNT4	0.136310678041291	5.19423167735375e-08
WNT4	RSPO1	0.136310678041291	5.19423167735379e-08
WT1mKTS	GATA4	0.134058248495218	8.6156725055261e-08
GATA4	WT1mKTS	0.134058248495218	8.61567250552614e-08
FGF9	DHH	0.130314084921433	1.96200044705534e-07
DHH	FGF9	0.130314084921432	1.96200044705536e-07
AMH	PGD2	0.121897243945349	1.14899997832425e-06
PGD2	AMH	0.121897243945349	1.14899997832426e-06
DHH	AMH	0.1184192183277	2.30741613160884e-06
AMH	DHH	0.1184192183277	2.30741613160885e-06
WT1pKTS	SRY	0.110944875373102	9.67403209565355e-06
SRY	WT1pKTS	0.110944875373102	9.67403209565379e-06
DHH	PGD2	0.110357537855661	1.07868841788437e-05
PGD2	DHH	0.110357537855661	1.07868841788438e-05
WT1pKTS	WT1mKTS	0.106546985126564	2.15758866216178e-05
WT1mKTS	WT1pKTS	0.106546985126564	2.15758866216181e-05
WT1pKTS	UGR	0.101111511076531	5.57600358696056e-05
UGR	WT1pKTS	0.101111511076531	5.5760035869606e-05
SOX9	DKK1	0.0980713550516101	9.29476074715391e-05
DKK1	SOX9	0.0980713550516099	9.29476074715417e-05
DMRT1	SOX9	0.0968764807639614	0.000113175462743243
SOX9	DMRT1	0.0968764807639612	0.000113175462743247
WT1pKTS	GATA4	0.0910366128023545	0.000287022769891877
GATA4	WT1pKTS	0.0910366128023545	0.00028702276989188
FOXL2	CTNNB1	0.0869174070500855	0.000536179847711224
CTNNB1	FOXL2	0.0869174070500854	0.000536179847711231
DMRT1	WT1pKTS	0.0822401896471602	0.00105643617404201
WT1pKTS	DMRT1	0.0822401896471602	0.00105643617404201
AMH	FGF9	0.0811337303665836	0.00123427120474189
FGF9	AMH	0.0811337303665836	0.0012342712047419
SOX9	NR5A1	0.0800440136637247	0.00143605140163094
NR5A1	SOX9	0.0800440136637247	0.00143605140163094
PGD2	FGF9	0.0768489327796314	0.00221563584777059
FGF9	PGD2	0.0768489327796314	0.00221563584777061
UGR	FOXL2	0.0712975308439036	0.00453855867862939
FOXL2	UGR	0.0712975308439036	0.00453855867862939
NR0B1	CTNNB1	0.0686797846819197	0.0062640842071098
CTNNB1	NR0B1	0.0686797846819197	0.00626408420710984
WT1pKTS	CBX2	0.0657256034679714	0.00890230771055259
CBX2	WT1pKTS	0.0657256034679714	0.00890230771055259
FGF9	SOX9	0.0637773867339543	0.0111460497089764
SOX9	FGF9	0.0637773867339541	0.0111460497089766
SOX9	PGD2	0.0596380900112054	0.0176416521199397
PGD2	SOX9	0.0596380900112054	0.0176416521199397
SOX9	DHH	0.0538909991641905	0.0320311311872655
DHH	SOX9	0.0538909991641905	0.0320311311872656
NR0B1	RSPO1	0.0473007542602727	0.0599014257247176
RSPO1	NR0B1	0.0473007542602726	0.0599014257247179
FOXL2	GATA4	0.0361392472773608	0.150660193636335
GATA4	FOXL2	0.0361392472773607	0.150660193636336
FOXL2	NR0B1	0.0350322708499145	0.163573471068173
