Gene1	Gene2	Score
CTNNB1	RSPO1	0.882646315318787
RSPO1	CTNNB1	0.882646315318787
NR0B1	FOXL2	0.873502305689053
UGR	FOXL2	-0.864374603331213
NR0B1	RSPO1	0.863021131478431
RSPO1	FOXL2	0.859771157226794
WNT4	FOXL2	0.858911136895078
UGR	RSPO1	-0.856212438173046
UGR	CTNNB1	-0.85552047924779
CTNNB1	FOXL2	0.855281876104339
WNT4	RSPO1	0.854670850181807
NR0B1	CTNNB1	0.853255403240549
NR0B1	WNT4	0.849232082073758
WNT4	CTNNB1	0.848682532496662
CBX2	FOXL2	-0.843771004542064
WNT4	NR0B1	0.8421889472038
RSPO1	CBX2	-0.837792877864103
UGR	CBX2	0.836816212647759
NR5A1	WT1pKTS	0.836206982032775
CTNNB1	CBX2	-0.836194882344907
UGR	NR5A1	0.834332922205352
CBX2	NR5A1	0.833763524635332
CTNNB1	NR5A1	-0.832961595075796
RSPO1	NR5A1	-0.832188731172223
CBX2	RSPO1	-0.831213148221549
CBX2	CTNNB1	-0.831189778959006
GATA4	WT1mKTS	0.8206731225065
WT1mKTS	GATA4	0.8206731225065
CTNNB1	WT1pKTS	-0.819298924260585
NR5A1	FOXL2	-0.817708124347978
RSPO1	WT1pKTS	-0.816363659454625
CBX2	WT1pKTS	0.813588474822871
UGR	WT1pKTS	0.808075295550775
FOXL2	WT1pKTS	-0.80245706750064
NR0B1	UGR	-0.801796056900838
WNT4	UGR	-0.801492623061759
NR0B1	CBX2	-0.800007296140655
WNT4	CBX2	-0.794758262219192
FOXL2	NR5A1	-0.78875411497583
WNT4	NR5A1	-0.782515407656626
NR0B1	NR5A1	-0.780346540178383
NR0B1	WT1pKTS	-0.772108053386666
WNT4	WT1pKTS	-0.767922196992948
WT1pKTS	NR5A1	0.752459829562359
CBX2	UGR	0.751726177612372
UGR	WNT4	-0.751284515396085
WT1pKTS	FOXL2	-0.747665343191523
CTNNB1	UGR	-0.747421345113077
UGR	NR0B1	-0.740616257039883
WNT4	SRY	-0.740587833202823
NR0B1	SRY	-0.739575575304737
RSPO1	UGR	-0.728717002138767
NR5A1	RSPO1	-0.722265900132675
NR5A1	CTNNB1	-0.722023497745129
NR5A1	CBX2	0.707134371664669
UGR	SRY	0.695531003290777
CTNNB1	SRY	-0.641020087423254
RSPO1	SRY	-0.62701817153382
CBX2	SRY	0.626106411155738
CBX2	WNT4	-0.613660389493275
CBX2	NR0B1	-0.592623866949532
CTNNB1	WNT4	0.591591489340758
FOXL2	RSPO1	0.590759568756231
FOXL2	CTNNB1	0.590753689641974
FOXL2	CBX2	-0.589392178041212
WT1mKTS	NR0B1	0.572798134655636
CTNNB1	NR0B1	0.565990721402432
RSPO1	WNT4	0.562534602228736
NR5A1	UGR	0.548108503527623
RSPO1	NR0B1	0.546294350560779
WT1pKTS	CTNNB1	-0.541074096468193
GATA4	NR0B1	0.540622465671779
WT1pKTS	RSPO1	-0.54013938615046
WT1mKTS	WNT4	0.527304503114054
WT1pKTS	CBX2	0.517122539011306
GATA4	WNT4	0.517071361097415
WT1mKTS	RSPO1	0.515216908753747
WT1mKTS	CTNNB1	0.514673461020347
SRY	FOXL2	-0.504627881534306
NR5A1	SRY	0.504598854026852
FOXL2	SRY	-0.49743419397753
GATA4	CTNNB1	0.478360793909467
GATA4	RSPO1	0.474438108146577
SRY	WT1pKTS	0.459118692508295
SRY	NR5A1	0.451907136570215
NR5A1	WNT4	-0.44223670747732
NR5A1	NR0B1	-0.428145020288041
FOXL2	UGR	-0.422596018787284
WT1pKTS	UGR	0.39710807338188
WT1pKTS	SRY	0.392372344315298
NR0B1	GATA4	-0.388732600144965
WNT4	WT1mKTS	-0.37578916738174
AMH	RSPO1	-0.374892372436231
DKK1	DMRT1	0.374710272431504
DMRT1	DKK1	0.374710272431504
WNT4	GATA4	-0.369265142875975
AMH	WNT4	-0.361839538292587
AMH	CTNNB1	-0.361073002614424
NR0B1	WT1mKTS	-0.359212939696514
UGR	GATA4	0.356436070360689
AMH	NR0B1	-0.348269890410652
FGF9	RSPO1	-0.339494513170272
FGF9	NR0B1	-0.336003135731051
WT1mKTS	CBX2	-0.334373649770326
FGF9	CTNNB1	-0.333280831120929
DHH	RSPO1	-0.330651293686383
FGF9	WNT4	-0.329445414139673
WT1pKTS	WNT4	-0.326546007789023
AMH	CBX2	0.32493539236575
DHH	UGR	0.320750226405903
DHH	WNT4	-0.320700344613828
FGF9	UGR	0.320344422570564
AMH	UGR	0.320151579533854
WT1pKTS	NR0B1	-0.317157192041933
DHH	NR0B1	-0.316901281599203
DHH	CTNNB1	-0.316211774927853
WNT4	DKK1	-0.313047871147903
FOXL2	WNT4	0.31259979259075
AMH	SRY	0.310194267776656
NR0B1	DKK1	-0.307196891959703
GATA4	CBX2	-0.304408105614726
UGR	WT1mKTS	0.302912571919613
AMH	NR5A1	0.296532627744885
PGD2	RSPO1	-0.296293574711213
SRY	WNT4	0.296111988186431
FOXL2	NR0B1	0.29610395562813
AMH	FOXL2	-0.294611023716624
FGF9	SRY	0.294085279782333
PGD2	WNT4	-0.293979284369795
FGF9	CBX2	0.290798791830141
WT1mKTS	UGR	-0.290234968137546
WT1pKTS	WT1mKTS	-0.289557793091349
SRY	RSPO1	-0.289118013467949
DHH	CBX2	0.288878105402688
PGD2	CTNNB1	-0.288646333566797
WNT4	DMRT1	-0.287187648154034
PGD2	NR0B1	-0.287048157262261
FGF9	FOXL2	-0.284283618358483
GATA4	UGR	-0.281973884767861
FGF9	NR5A1	0.281421726146084
PGD2	UGR	0.281108336719831
NR0B1	DMRT1	-0.278711814114816
DHH	SRY	0.275542686368063
DHH	FOXL2	-0.27461060591934
RSPO1	GATA4	-0.274338726870835
WT1pKTS	GATA4	-0.272443615961292
SRY	CBX2	0.271375535344831
CTNNB1	GATA4	-0.270500199846081
PGD2	FOXL2	-0.27020424560146
SOX9	NR0B1	-0.267069144076456
PGD2	CBX2	0.266281728709158
DHH	NR5A1	0.26621560253391
CBX2	GATA4	0.265434292538808
SRY	CTNNB1	-0.265211413891686
UGR	DKK1	0.263482487986214
PGD2	NR5A1	0.262572382981268
PGD2	SRY	0.262526601417731
SRY	DMRT1	0.260661108334423
FOXL2	GATA4	0.257008303413401
NR5A1	WT1mKTS	-0.253981225802186
UGR	DMRT1	0.253253244893453
CTNNB1	DKK1	-0.250911736842778
NR5A1	GATA4	-0.250616615033077
SRY	WT1mKTS	-0.246918767382796
SOX9	DKK1	0.246764181024655
DKK1	SOX9	0.246764181024655
SRY	DKK1	0.243523177616496
FGF9	WT1pKTS	0.241528787146769
CBX2	DKK1	0.24119759396174
FOXL2	WT1mKTS	0.23961724035941
