Gene1	Gene2	Score
UGR	WNT4	0.866987938566655
WT1pKTS	WT1mKTS	0.863713083235123
WT1mKTS	WT1pKTS	0.863713083235123
DKK1	DMRT1	0.851575076833226
DMRT1	DKK1	0.851575076833226
UGR	DKK1	-0.845264182225473
NR0B1	DMRT1	0.843523360062983
UGR	FGF9	-0.839264343490727
NR0B1	DKK1	0.839014349797655
UGR	DMRT1	-0.837422798766363
UGR	PGD2	-0.833966007061212
DKK1	FGF9	0.831856384005104
DMRT1	FGF9	0.827224113908081
GATA4	WT1mKTS	0.826266389759994
WT1mKTS	GATA4	0.826266389759994
UGR	DHH	-0.824934127513668
DMRT1	AMH	0.821295414061012
DMRT1	PGD2	0.820917088585215
UGR	AMH	-0.820783610692853
GATA4	WT1pKTS	0.820522649669823
WT1pKTS	GATA4	0.820522649669823
DKK1	DHH	0.819627317816672
DMRT1	NR0B1	-0.818127901984639
DKK1	NR0B1	-0.817706536152222
DMRT1	DHH	0.816852151056553
DKK1	PGD2	0.812047889547418
DKK1	AMH	0.810095453534994
SRY	WNT4	-0.809101453493896
NR0B1	WNT4	-0.808964271201066
SRY	UGR	-0.808588920852057
NR0B1	UGR	-0.808488013805158
UGR	SOX9	-0.807891892349854
UGR	CBX2	0.807043472067905
DKK1	WNT4	-0.803856467161937
DMRT1	WNT4	-0.799329036263747
SRY	DKK1	0.797742395307957
NR0B1	SRY	0.794191423173581
UGR	SRY	-0.790733304525862
SRY	DMRT1	0.789487161325212
CBX2	WNT4	0.781139734215251
CBX2	FGF9	-0.778969577517476
CBX2	NR0B1	0.777486562851896
DKK1	SOX9	0.772539109265974
UGR	NR0B1	0.769263442480601
CBX2	PGD2	-0.764624749523181
SRY	FGF9	0.763689247441225
CBX2	DHH	-0.758490138380863
CBX2	AMH	-0.757925813946218
CBX2	DKK1	-0.757601539130879
DMRT1	SOX9	0.756439192034789
SRY	DHH	0.756331185653911
CBX2	DMRT1	-0.755894073494849
SRY	PGD2	0.755603520007786
SRY	SOX9	0.754587295641878
SRY	CBX2	-0.754184589955155
DMRT1	CBX2	-0.747398131446632
NR0B1	CBX2	-0.747259715530564
SRY	NR0B1	0.746582920374444
DKK1	CBX2	-0.745750883712079
CBX2	UGR	0.739707956951416
SRY	RSPO1	-0.736786345985323
SRY	AMH	0.736437323195005
NR0B1	SOX9	0.732356796920749
CBX2	SOX9	-0.725785210650718
UGR	RSPO1	0.700061005657425
UGR	WT1pKTS	0.69214723214033
UGR	GATA4	0.690556490288496
RSPO1	NR5A1	-0.683690062168564
NR0B1	PGD2	0.661894717396291
NR0B1	FGF9	0.661235406890693
DKK1	GATA4	-0.66017922672197
CBX2	SRY	-0.660078670715355
NR0B1	RSPO1	-0.658230739055458
UGR	WT1mKTS	0.653509574198189
NR0B1	DHH	0.651157334807509
DKK1	WT1pKTS	-0.639622284239926
NR0B1	CTNNB1	-0.639101589576825
DMRT1	WT1pKTS	-0.63804764982011
CBX2	GATA4	0.634926193045696
NR5A1	NR0B1	0.634815149949793
NR5A1	FGF9	-0.633998715479112
DKK1	WT1mKTS	-0.63109777965907
NR5A1	DKK1	-0.629525364240607
DKK1	NR5A1	-0.629525364240607
DMRT1	GATA4	-0.628973350971833
SRY	CTNNB1	-0.62852362942986
DMRT1	WT1mKTS	-0.628165938996909
NR5A1	DMRT1	-0.627435204525523
DMRT1	NR5A1	-0.626955722448163
WNT4	NR0B1	0.626197317486475
NR0B1	AMH	0.623375721063213
CBX2	WT1pKTS	0.621810770232693
NR5A1	DHH	-0.621423258709081
NR5A1	WNT4	0.621135284076287
NR5A1	PGD2	-0.620712962641467
NR5A1	AMH	-0.615182848693303
CBX2	RSPO1	0.615038803660677
DKK1	UGR	-0.613721280475276
DMRT1	UGR	-0.612169559764327
SRY	GATA4	-0.611149965393227
CTNNB1	NR5A1	-0.607306809589715
CBX2	WT1mKTS	0.604384692473317
CTNNB1	RSPO1	0.602891440407675
UGR	CTNNB1	0.598096620260299
DKK1	SRY	0.597170766443914
WNT4	RSPO1	0.591204872355744
SOX9	AMH	0.590182503277565
SRY	WT1pKTS	-0.589880103057603
SOX9	PGD2	0.586124060540937
SOX9	FGF9	0.585936097531095
