TF	target	importance
FOXL2	WT1pKTS	158.05693238078976
UGR	CBX2	127.18199513445194
DMRT1	DKK1	116.57037408601973
RSPO1	CTNNB1	104.7738609004219
CTNNB1	WT1pKTS	96.0402436728761
NR5A1	RSPO1	95.58574281888248
WT1pKTS	FOXL2	94.49655355550719
WT1pKTS	NR5A1	91.91494168438822
CTNNB1	NR5A1	90.1609181117975
CTNNB1	RSPO1	89.75177547847284
RSPO1	NR5A1	89.61494666991769
NR5A1	CBX2	85.0117443577718
SRY	DMRT1	84.97517533821733
RSPO1	WT1pKTS	82.6016640864685
FOXL2	NR5A1	80.90104207000316
RSPO1	WNT4	80.52934454572963
DKK1	SRY	80.04973045589693
CBX2	UGR	78.8193514656097
GATA4	WT1mKTS	77.92219310924438
CTNNB1	FOXL2	77.62312358689987
NR5A1	WT1pKTS	76.77522552760405
DKK1	DMRT1	75.03930260128898
WT1pKTS	CBX2	73.14941985061678
CBX2	NR5A1	71.93318966968624
SOX9	WNT4	69.95023161260751
WNT4	RSPO1	69.31021921728036
NR0B1	WNT4	66.40926675931408
UGR	NR0B1	63.619780718117006
NR5A1	UGR	61.72247521894387
WNT4	NR0B1	61.71010273824065
CTNNB1	WNT4	61.10797469569688
FOXL2	RSPO1	60.90612131503277
WT1pKTS	SRY	60.684831972716815
CTNNB1	CBX2	60.57940395025127
NR5A1	WNT4	60.26722243379351
DKK1	SOX9	59.88972771268252
RSPO1	NR0B1	57.46471689557138
RSPO1	FOXL2	56.91738306431788
WNT4	CTNNB1	56.62462789289517
RSPO1	CBX2	56.538625869870074
UGR	WT1mKTS	55.216908870402804
FOXL2	CTNNB1	54.98686888188737
UGR	GATA4	54.94344135019976
DMRT1	SRY	54.05985234910687
DHH	AMH	53.676678354555776
NR0B1	CTNNB1	53.61045144146865
AMH	PGD2	53.601645135325285
DHH	PGD2	52.71508324258447
AMH	NR0B1	51.85710171540533
FOXL2	SRY	51.77332673986384
SRY	WT1pKTS	49.395798715663425
AMH	DHH	49.38916698887311
NR5A1	CTNNB1	48.66527100664547
CTNNB1	SRY	48.253917774833425
NR5A1	FOXL2	48.122852206666984
DHH	WNT4	46.68521699038051
DHH	FGF9	46.65389346895199
SRY	FOXL2	46.610594403469186
DKK1	CBX2	45.95724803505698
NR0B1	UGR	45.678077907939624
SOX9	DHH	45.30021534873868
NR0B1	CBX2	45.219462047559524
FGF9	PGD2	45.077548641463004
SRY	NR5A1	44.27647998232712
PGD2	WNT4	44.17212140499284
SOX9	DKK1	44.13946801679608
SOX9	AMH	43.74567796559699
DMRT1	WNT4	43.71065936007734
DMRT1	CBX2	43.67306607815556
WT1pKTS	DMRT1	43.63003331098596
WT1mKTS	GATA4	43.47805920693052
NR0B1	RSPO1	42.87934318887996
FGF9	SOX9	42.75922412740598
SRY	CTNNB1	42.501807198694124
NR0B1	NR5A1	42.362046725704325
PGD2	SOX9	42.318644370409864
SRY	DKK1	42.221729660446535
WNT4	NR5A1	42.08199170754036
PGD2	FGF9	41.62321449802925
UGR	NR5A1	41.484992124560016
PGD2	NR0B1	40.97375594496246
SOX9	DMRT1	40.93219546417249
GATA4	DHH	40.429016989978464
RSPO1	SRY	40.118064137116214
NR0B1	WT1pKTS	39.383401864180755
WNT4	CBX2	39.215986723235424
DMRT1	FOXL2	39.19807837956171
WNT4	UGR	39.03411321952327
DKK1	WNT4	38.937656106709674
UGR	WNT4	38.57730614325081
DKK1	WT1mKTS	38.29351319657107
AMH	WT1mKTS	37.94504163646842
DHH	SOX9	37.192394212196525
RSPO1	UGR	37.16673193169145
GATA4	SOX9	36.76523039296141
SRY	UGR	36.73614678734316
SOX9	RSPO1	36.68785246518047
SOX9	FGF9	36.50490391220498
DMRT1	CTNNB1	36.4378015257192
FGF9	DHH	36.24122462973407
CBX2	CTNNB1	36.0200337720055
DKK1	UGR	35.73167812910857
FGF9	DKK1	35.455465180724104
CBX2	RSPO1	34.997680160287324
PGD2	WT1mKTS	34.94475203471746
DMRT1	SOX9	34.8546639563848
WNT4	WT1pKTS	34.42099522231744
FGF9	AMH	34.31512254823718
WNT4	DMRT1	33.92636188006424
WNT4	WT1mKTS	33.855507075379556
AMH	SOX9	33.82974439567714
NR0B1	AMH	33.6464092993333
DHH	NR0B1	33.478371627205334
NR0B1	PGD2	33.32970828554033
WT1mKTS	SOX9	33.225376914780234
AMH	FGF9	32.77580580751434
DKK1	PGD2	32.75527040721025
NR0B1	FGF9	32.54248842654591
UGR	RSPO1	32.36430633858737
WT1mKTS	NR0B1	31.700800460138183
GATA4	SRY	31.696653778389205
CBX2	NR0B1	31.521348129640238
WT1pKTS	DKK1	31.238891619239183
NR5A1	SOX9	31.17570933278921
WT1pKTS	WT1mKTS	31.171323779430896
WT1mKTS	WNT4	31.15110971047276
PGD2	AMH	31.139000572452204
NR5A1	NR0B1	31.129224148402958
DHH	WT1mKTS	30.703371107946822
UGR	SRY	30.67976071200127
DMRT1	GATA4	30.646649701517784
WT1pKTS	CTNNB1	30.174094358736617
FOXL2	DKK1	30.15339150714908
WT1mKTS	DKK1	30.11382252983843
FOXL2	WT1mKTS	29.679605699492186
FOXL2	UGR	29.599833002117624
SOX9	PGD2	29.535981073449886
SRY	WT1mKTS	29.43781076490683
GATA4	DMRT1	29.257982119198097
CTNNB1	DKK1	29.171838460656936
FGF9	NR0B1	29.13527266333932
NR5A1	SRY	29.048406856620336
CTNNB1	UGR	29.0026014257304
WT1pKTS	WNT4	28.957501915195557
FOXL2	CBX2	28.77215487905727
DMRT1	WT1mKTS	28.72985098414365
SRY	SOX9	28.69224136929435
WNT4	SOX9	28.595902699308596
UGR	CTNNB1	28.566520799098086
GATA4	WNT4	28.488964356043347
WT1mKTS	DHH	28.238203142337433
FOXL2	NR0B1	28.208889936330245
DKK1	NR5A1	28.172657627349444
CBX2	WT1pKTS	28.07482271494424
WNT4	FOXL2	27.95866849000708
AMH	GATA4	27.783983228043102
GATA4	NR0B1	27.596995670134334
WT1pKTS	UGR	27.344235671108937
CTNNB1	DMRT1	27.153218289127405
SOX9	SRY	26.725535813419526
GATA4	DKK1	26.5343586371121
FGF9	GATA4	26.388275340175174
WNT4	SRY	26.375176320103368
AMH	WNT4	26.354386732595184
WNT4	DKK1	25.974891470511746
DHH	GATA4	25.960720618340435
NR5A1	DKK1	25.933059744416433
SRY	PGD2	25.85904441094031
CTNNB1	NR0B1	25.8127867743659
RSPO1	DKK1	25.726861742585303
PGD2	DMRT1	25.68743206604531
SRY	NR0B1	25.661370042336824
DKK1	CTNNB1	25.608455150108828
SOX9	NR0B1	25.4736502397907
DHH	DKK1	25.44284958960164
SRY	GATA4	25.29044616731339
SOX9	CTNNB1	25.21672832369704
NR5A1	DMRT1	25.15999731592029
WT1mKTS	SRY	25.153709792732784
NR0B1	FOXL2	25.10069738901741
DMRT1	PGD2	24.968431942801278
WT1pKTS	RSPO1	24.913104585276525
WNT4	FGF9	24.795112610401624
GATA4	CBX2	24.567842299406177
DKK1	GATA4	24.29822649710665
PGD2	DKK1	24.281517305669624
RSPO1	WT1mKTS	24.263424715641044
SRY	CBX2	24.199884988680086
WT1pKTS	GATA4	24.034558517619946
DHH	DMRT1	23.944140780577804
DHH	SRY	23.845256115117643
CBX2	DMRT1	23.82621880780177
NR0B1	SRY	23.71669027715134
RSPO1	SOX9	23.620655351351957
WNT4	PGD2	23.584081177027745
PGD2	CBX2	23.410638524090533
PGD2	GATA4	23.290510862066153
PGD2	DHH	23.223743900776693
WT1pKTS	NR0B1	23.140619341179853
DKK1	AMH	23.014469910033785
SOX9	WT1mKTS	22.741998203457836
NR5A1	WT1mKTS	22.56511499004495
DKK1	FGF9	22.547019903660832
DMRT1	UGR	22.46311652259331
SRY	RSPO1	22.443355706738792
WNT4	AMH	22.42461835028367
FGF9	WT1mKTS	22.201306270704812
FGF9	RSPO1	22.057491411531384
FGF9	WNT4	21.71109883407147
AMH	CBX2	21.710753654675006
AMH	DMRT1	21.542334464925265
FOXL2	WNT4	21.496622279258744
DMRT1	WT1pKTS	21.37441537695055
GATA4	FGF9	21.018411304565422
GATA4	UGR	21.013718931641844
CBX2	WT1mKTS	20.984345471378415
FGF9	CTNNB1	20.779927484548626
NR5A1	GATA4	20.687274461870413
NR0B1	WT1mKTS	20.655358955915464
WNT4	DHH	20.50752255413296
AMH	DKK1	20.38456612693975
SRY	WNT4	20.382878869020363
WT1mKTS	PGD2	20.29953385306078
WT1mKTS	FGF9	20.22152074316633
SOX9	FOXL2	19.985727172752664
FOXL2	GATA4	19.91033980731671
DHH	UGR	19.482870495578997
WT1mKTS	CTNNB1	19.372667518483034
SOX9	CBX2	19.359928355081955
WT1mKTS	UGR	19.343607534865484
NR0B1	DHH	19.33431578380841
DHH	CBX2	19.240819116892947
NR0B1	GATA4	19.19193765145949
CBX2	WNT4	19.110437250789857
CBX2	DKK1	19.0825773291431
DMRT1	DHH	19.053092373864008
SOX9	GATA4	18.2302682665275
WT1mKTS	AMH	18.165929601670275
AMH	RSPO1	18.10667639792701
PGD2	CTNNB1	18.09451042940589
DKK1	DHH	17.86750721687112
DKK1	NR0B1	17.826494200790073
WT1mKTS	DMRT1	17.752698286072043
DHH	RSPO1	17.647610533606144
NR5A1	FGF9	17.072106048197817
FOXL2	DMRT1	16.99141960439484
NR5A1	PGD2	16.942503637206908
SOX9	NR5A1	16.86907829374244
GATA4	PGD2	16.82412127920407
DMRT1	FGF9	16.742977121106073
NR5A1	AMH	16.732088861236928
NR0B1	DKK1	16.72975488628841
PGD2	RSPO1	16.714799898202074
NR0B1	SOX9	16.61964152174944
GATA4	RSPO1	16.601644495581017
CBX2	SRY	16.260614276959092
PGD2	SRY	16.09813931518417
DMRT1	NR5A1	15.994878644432614
CTNNB1	GATA4	15.98823480266454
CTNNB1	WT1mKTS	15.688573134153334
WT1pKTS	SOX9	15.680745234453811
DKK1	RSPO1	15.645562988194573
WT1pKTS	AMH	15.455079676080759
SRY	AMH	15.4333717925715
DKK1	WT1pKTS	15.397945901581519
SOX9	WT1pKTS	15.287651888038754
GATA4	CTNNB1	15.260993309827974
AMH	SRY	15.235867957522403
NR0B1	DMRT1	15.216496122917246
CTNNB1	FGF9	15.184033532726339
RSPO1	DHH	15.138443524906103
RSPO1	PGD2	15.116821608087536
CBX2	GATA4	15.088590819407763
PGD2	UGR	15.04003941853645
WT1mKTS	NR5A1	14.964105420220367
UGR	DMRT1	14.91493959990916
RSPO1	DMRT1	14.889256875743419
UGR	DKK1	14.844582106861878
FGF9	UGR	14.553263482402032
CBX2	FOXL2	14.540936059837998
SOX9	UGR	14.22791118015017
FGF9	CBX2	14.021524496796179
DMRT1	RSPO1	13.90240878932479
DMRT1	NR0B1	13.688718754049154
NR5A1	DHH	13.622655073732965
UGR	WT1pKTS	13.412631852023141
CTNNB1	AMH	13.325857503770377
DHH	NR5A1	13.305639859518047
RSPO1	FGF9	13.213712369647043
FGF9	DMRT1	13.160797072638413
CTNNB1	SOX9	13.05330372286739
GATA4	AMH	12.839077047928079
GATA4	NR5A1	12.827896240093786
WT1pKTS	PGD2	12.75039362764544
WT1mKTS	RSPO1	12.48430421101405
UGR	FOXL2	12.47535301260573
WT1mKTS	CBX2	12.18950163835043
AMH	CTNNB1	12.147713790618603
WNT4	GATA4	12.112686514057613
AMH	UGR	12.040227675115107
CBX2	SOX9	11.763730615396275
SRY	DHH	11.695817467838548
WT1pKTS	DHH	11.457219678290189
UGR	SOX9	11.333776320488186
CTNNB1	PGD2	11.27048461916826
FGF9	NR5A1	11.199701290070006
DHH	CTNNB1	11.15766621573786
GATA4	FOXL2	11.15634654213702
DMRT1	AMH	11.138543178030448
PGD2	NR5A1	10.991314124385255
FOXL2	PGD2	10.721988874803808
FOXL2	SOX9	10.62928774980234
FGF9	FOXL2	10.215347977547781
AMH	NR5A1	9.9441797542634
CTNNB1	DHH	9.873217096553498
CBX2	FGF9	9.616559498031076
RSPO1	AMH	9.526507707080786
FGF9	SRY	9.224465355264813
DKK1	FOXL2	9.215760307057238
WT1mKTS	WT1pKTS	8.942214159730845
SRY	FGF9	8.785704267142004
CBX2	AMH	8.53844030169623
DHH	FOXL2	8.203410399152313
GATA4	WT1pKTS	8.128967036263061
WT1mKTS	FOXL2	7.857753158529465
RSPO1	GATA4	7.675796187383019
CBX2	PGD2	7.385736171822009
UGR	FGF9	7.282904146589673
FOXL2	FGF9	7.162920103034534
AMH	WT1pKTS	6.867743053563487
PGD2	FOXL2	6.329861099898309
UGR	PGD2	6.261622012658647
WT1pKTS	FGF9	6.256712238484763
AMH	FOXL2	5.991553195034251
FGF9	WT1pKTS	5.8050917853057875
FOXL2	DHH	5.780513327059966
UGR	AMH	5.754748403202892
CBX2	DHH	5.685848065332749
DHH	WT1pKTS	5.5370301515764515
PGD2	WT1pKTS	5.497224610122153
UGR	DHH	3.162276837171053
FOXL2	AMH	3.1283789262388155
