TF	target	importance
FOXL2	WT1pKTS	0.3530093933845696
DKK1	DMRT1	0.31321379306775177
DMRT1	DKK1	0.31116724780376626
WT1pKTS	FOXL2	0.26729064194194707
CBX2	UGR	0.25506464208468704
CTNNB1	RSPO1	0.2511847395599779
RSPO1	CTNNB1	0.23675298343279816
UGR	CBX2	0.21904987611031876
DHH	PGD2	0.2036514643549764
FOXL2	NR5A1	0.19667965733526524
PGD2	DHH	0.1955137668605366
PGD2	FGF9	0.19379855636843515
DHH	FGF9	0.19267843101566925
WNT4	NR0B1	0.19127919943915156
PGD2	AMH	0.18315806408753404
FGF9	DHH	0.17878537415886445
RSPO1	NR5A1	0.17795347842157944
DHH	AMH	0.17562587654201633
NR5A1	RSPO1	0.1719940861255554
NR0B1	WNT4	0.170886060360002
CTNNB1	FOXL2	0.16753340842446743
DKK1	SRY	0.16751214879071424
WNT4	CTNNB1	0.16729284561568863
FGF9	PGD2	0.16506820569939468
NR5A1	CBX2	0.16396604732299672
SRY	DKK1	0.162408708162304
SOX9	WNT4	0.16128444855014853
DKK1	SOX9	0.1599505999247329
SRY	DMRT1	0.15347045652416336
AMH	PGD2	0.15302531637713065
FGF9	AMH	0.15219333639608132
AMH	DHH	0.15072804096599782
WNT4	RSPO1	0.14860840651661494
DMRT1	SOX9	0.14710832292046547
CTNNB1	WT1pKTS	0.1448655988787887
UGR	WT1mKTS	0.14319397312028986
AMH	FGF9	0.13832869240189855
RSPO1	WNT4	0.13807889005601187
DMRT1	SRY	0.13735355671620283
GATA4	WT1mKTS	0.13711295248939356
WT1mKTS	GATA4	0.1331495913678973
WT1pKTS	NR5A1	0.1326034966568588
RSPO1	FOXL2	0.13059747771325855
NR5A1	WT1pKTS	0.13031531088185433
UGR	GATA4	0.12780052336538794
CTNNB1	NR5A1	0.1260570951513565
NR5A1	FOXL2	0.11992205971948416
SOX9	DMRT1	0.11642777652276161
DHH	GATA4	0.11634885806763273
NR5A1	UGR	0.11435079394290269
SOX9	DKK1	0.11272886752069097
AMH	NR0B1	0.1116703839352705
CTNNB1	SRY	0.11135926146539966
FOXL2	CTNNB1	0.11092489720663619
FOXL2	SRY	0.10895562260347513
DHH	SOX9	0.10626126274761329
FGF9	WT1mKTS	0.10181973825097534
SOX9	FGF9	0.10111255490125838
RSPO1	WT1pKTS	0.10046567965943964
PGD2	WT1mKTS	0.0994379145676893
PGD2	SOX9	0.09522841280273647
UGR	NR0B1	0.09403734638520655
PGD2	NR0B1	0.09388297727412341
SOX9	PGD2	0.0933731449774445
FGF9	GATA4	0.0927209232141823
PGD2	GATA4	0.09138810033585666
NR5A1	CTNNB1	0.09128535134089881
DHH	WT1mKTS	0.08934688952601881
SOX9	DHH	0.08878000856540132
SOX9	AMH	0.08608047565636517
SRY	FOXL2	0.0851169818639873
FGF9	SOX9	0.08110466405647059
CTNNB1	WNT4	0.07988869664538667
RSPO1	CBX2	0.0788592933935448
WT1pKTS	CBX2	0.07711233170063073
GATA4	AMH	0.07463453643794508
NR0B1	RSPO1	0.07419818155354885
AMH	GATA4	0.07301668498459897
AMH	WT1mKTS	0.07269820273583193
UGR	SRY	0.07258804630580644
SRY	UGR	0.07255436381547846
GATA4	PGD2	0.07209228998059165
RSPO1	NR0B1	0.07139307462506561
GATA4	FGF9	0.07070586414732358
WT1pKTS	CTNNB1	0.06980001666512047
FGF9	WNT4	0.06971860834412702
NR0B1	UGR	0.0691476897206067
FGF9	NR0B1	0.0688256418267149
GATA4	DHH	0.06846283215390303
WT1pKTS	SRY	0.0676747943188024
DMRT1	CBX2	0.0666402750861811
CTNNB1	CBX2	0.06624259548893265
FOXL2	RSPO1	0.06560572091963077
WNT4	SOX9	0.06446521453868062
AMH	SOX9	0.06288859818690383
DKK1	CBX2	0.0625644969082721
WNT4	UGR	0.0625413135755323
NR0B1	CTNNB1	0.06216223673821965
WT1mKTS	PGD2	0.06087503617268694
SOX9	GATA4	0.058700150557449246
WT1pKTS	UGR	0.058328193388101954
RSPO1	UGR	0.05757603195128798
WT1mKTS	AMH	0.05712201086365676
SRY	WT1pKTS	0.05486320581247515
RSPO1	SRY	0.05404848133782834
NR0B1	NR5A1	0.05391762198305991
DHH	NR0B1	0.05296021180757488
UGR	WNT4	0.05161475733983426
GATA4	DKK1	0.05082694897661926
WT1mKTS	FGF9	0.050548325509951725
WNT4	NR5A1	0.050439485067314604
NR0B1	AMH	0.050258044234676474
PGD2	WNT4	0.04896722744481248
PGD2	DKK1	0.048098910809270166
GATA4	DMRT1	0.04791150119365639
CBX2	NR0B1	0.047693097638325244
DHH	WNT4	0.04758665425715049
WNT4	FGF9	0.04714945199962054
WT1mKTS	DHH	0.04670243617826085
DKK1	UGR	0.04654605283138002
WT1pKTS	RSPO1	0.046416345596832956
DMRT1	UGR	0.04603163899545848
WNT4	PGD2	0.045865736136820684
SRY	NR0B1	0.045638502156834085
SRY	CTNNB1	0.0454635848128905
WNT4	DHH	0.045278901735650884
WNT4	FOXL2	0.04456014939116988
PGD2	DMRT1	0.04454509973610917
CTNNB1	NR0B1	0.04450518279670411
NR5A1	SOX9	0.04404780803321537
DHH	DMRT1	0.04401694788308488
SOX9	WT1mKTS	0.043948529575411635
CTNNB1	UGR	0.0428991575295855
DHH	DKK1	0.042872052587854634
DKK1	WT1mKTS	0.04170024841174463
DMRT1	WNT4	0.04161758401243182
AMH	WNT4	0.04088743302703394
DKK1	CTNNB1	0.040529507343074984
SOX9	RSPO1	0.040092145443980605
DMRT1	GATA4	0.03999905386853468
CBX2	NR5A1	0.039929225205670396
RSPO1	SOX9	0.039727545543771114
NR0B1	DHH	0.03915728842504434
DKK1	GATA4	0.039083023340595296
DKK1	WNT4	0.038849490906150495
WT1pKTS	WT1mKTS	0.03865575004924
CBX2	SRY	0.03828681897586739
NR5A1	SRY	0.03810974801362127
WNT4	AMH	0.03737954985839338
CBX2	RSPO1	0.036809578087033626
NR5A1	NR0B1	0.03644261100007925
NR0B1	FGF9	0.036231561906592887
SRY	NR5A1	0.03614240783844265
NR0B1	SRY	0.035983845599549175
GATA4	SOX9	0.03569787725001717
DMRT1	CTNNB1	0.035579285115171826
FGF9	DMRT1	0.03552205487946841
WNT4	CBX2	0.03549899790462159
DMRT1	WT1mKTS	0.03539649644153799
SRY	WT1mKTS	0.035225857730714925
SRY	GATA4	0.03484645522720436
CBX2	CTNNB1	0.034210658124114286
GATA4	UGR	0.034025636454654555
SOX9	SRY	0.03359564595185444
NR0B1	PGD2	0.03357617510976391
NR5A1	DMRT1	0.033292257271403634
SOX9	CBX2	0.03288942845381426
NR5A1	GATA4	0.03239813498871351
FGF9	DKK1	0.03236986292127629
WNT4	WT1pKTS	0.03233798770016088
WT1pKTS	GATA4	0.0315441261777265
NR0B1	CBX2	0.031442490545274766
DKK1	FOXL2	0.031032507303579943
WNT4	SRY	0.030967049886442354
WT1mKTS	UGR	0.03054677571527988
GATA4	SRY	0.030483323948436853
CTNNB1	DKK1	0.03045211376276295
WNT4	DMRT1	0.029969650109512323
SOX9	NR5A1	0.02991389033732103
SRY	SOX9	0.029756280436174534
DKK1	PGD2	0.0295695716404048
FOXL2	CBX2	0.02925633213481457
CBX2	DKK1	0.02913800013510534
DMRT1	NR5A1	0.02900282288496341
CBX2	DMRT1	0.028899099850471732
DMRT1	FOXL2	0.028245977465977037
NR5A1	DKK1	0.028121010465205126
DKK1	NR5A1	0.028103824081542834
SRY	CBX2	0.02795335744824125
DKK1	FGF9	0.027081946380983105
SOX9	UGR	0.026640730637364708
DKK1	AMH	0.02659206673290677
FGF9	RSPO1	0.02651099067159527
CBX2	WNT4	0.02634789862801008
DMRT1	NR0B1	0.02611342367776164
NR0B1	GATA4	0.02592653724879019
NR0B1	FOXL2	0.025914322033550565
DMRT1	AMH	0.025892150960878667
FOXL2	WT1mKTS	0.025702929715175196
WNT4	GATA4	0.025677042461323067
NR0B1	WT1mKTS	0.025057519220458145
WNT4	WT1mKTS	0.02504092489855702
DKK1	DHH	0.024972141458409973
WT1mKTS	SRY	0.024897796374595885
AMH	DMRT1	0.024858028425648004
CTNNB1	DMRT1	0.02475129510575111
DMRT1	DHH	0.024720342477516866
NR5A1	WT1mKTS	0.02466367871142097
DMRT1	PGD2	0.02449442765377265
WNT4	DKK1	0.02385767901452848
GATA4	NR0B1	0.02363459642280103
NR0B1	WT1pKTS	0.023401132000103228
DKK1	NR0B1	0.023331693169306902
AMH	DKK1	0.023148698434096813
UGR	CTNNB1	0.023038435093823192
WT1mKTS	SOX9	0.023017430441565134
RSPO1	DHH	0.0228965848436392
DMRT1	WT1pKTS	0.022799263556119154
CBX2	WT1pKTS	0.02270728630851564
UGR	NR5A1	0.022641463417004272
CTNNB1	WT1mKTS	0.022546936595556146
DMRT1	FGF9	0.022220784223285155
DHH	CBX2	0.022007892994942508
PGD2	CBX2	0.022005389370623525
FOXL2	DKK1	0.021940523510416594
WT1mKTS	DKK1	0.021863445999151555
SOX9	CTNNB1	0.02171280458936574
NR5A1	WNT4	0.021498555530586595
UGR	RSPO1	0.021350912023127416
DKK1	WT1pKTS	0.02120619799649334
CTNNB1	SOX9	0.021187524399959315
FOXL2	GATA4	0.020869944164224375
FOXL2	DMRT1	0.020856505055909483
PGD2	RSPO1	0.020743463163397313
SOX9	NR0B1	0.0206929257867212
RSPO1	WT1mKTS	0.020072188313207454
CBX2	SOX9	0.020057875206355432
WT1mKTS	DMRT1	0.01983272517029114
CTNNB1	GATA4	0.01942783245195201
UGR	DKK1	0.019378993345100813
PGD2	UGR	0.019378854917549804
UGR	AMH	0.01932199166299194
RSPO1	GATA4	0.018950294066709242
RSPO1	AMH	0.01884557566140788
WT1mKTS	NR0B1	0.018749477001649615
SRY	WNT4	0.01868447946260064
GATA4	CBX2	0.018683700942448114
UGR	SOX9	0.018502314037581395
NR0B1	SOX9	0.018444474407461334
CBX2	WT1mKTS	0.018379269646777142
DHH	UGR	0.018175565016436915
UGR	DMRT1	0.018171773159851842
CBX2	GATA4	0.018152724111221506
RSPO1	FGF9	0.017965048180218185
SRY	AMH	0.01780286827920852
SRY	DHH	0.01772141766530499
UGR	DHH	0.017657360785997927
DHH	RSPO1	0.017371856277061483
FOXL2	SOX9	0.017089180939302857
WT1pKTS	DMRT1	0.01704984039616425
CBX2	FOXL2	0.016992942150952796
WT1pKTS	DHH	0.016950261447152632
UGR	PGD2	0.016638648046723485
RSPO1	PGD2	0.01648841444430798
CBX2	DHH	0.016171706044756266
CTNNB1	DHH	0.01601579261109256
WT1pKTS	DKK1	0.015986783447217493
FOXL2	UGR	0.015967193311285356
WT1mKTS	CBX2	0.01595621637899791
AMH	RSPO1	0.01593066782100011
WT1pKTS	FGF9	0.015925610445432073
WT1pKTS	AMH	0.01580032190999911
FGF9	UGR	0.015745372394684945
NR5A1	AMH	0.015732166693478607
WT1pKTS	NR0B1	0.015686134506925013
UGR	WT1pKTS	0.01556415569259212
WT1pKTS	SOX9	0.015464614126993091
GATA4	NR5A1	0.015299318973537852
RSPO1	DMRT1	0.015269750267994561
FGF9	CBX2	0.01526645297517979
WT1pKTS	PGD2	0.015170487953466018
NR5A1	FGF9	0.015150132531889047
FOXL2	AMH	0.015020542553178895
UGR	FGF9	0.015013267323048704
NR5A1	DHH	0.014987530866035359
SRY	FGF9	0.01494620556938776
DKK1	RSPO1	0.014789909669223448
SRY	RSPO1	0.014729108163597184
AMH	CBX2	0.014604824840164841
NR5A1	PGD2	0.014534418504650488
CBX2	PGD2	0.014499883047866298
FOXL2	DHH	0.014498212756435041
AMH	UGR	0.014479993717722824
CTNNB1	FGF9	0.014471495319714877
CTNNB1	AMH	0.014402148114688967
SOX9	FOXL2	0.014394282817369208
RSPO1	DKK1	0.014390175848660343
DHH	SRY	0.014228814488042177
DMRT1	RSPO1	0.014206065636294092
CBX2	AMH	0.01413827335459204
CBX2	FGF9	0.014129134901159949
WT1mKTS	NR5A1	0.01402850174372373
UGR	FOXL2	0.014021302372533562
CTNNB1	PGD2	0.013972393435462293
FGF9	CTNNB1	0.013707117999178292
SRY	PGD2	0.013674373201711661
FOXL2	NR0B1	0.0134635205497844
FOXL2	PGD2	0.013430013262824995
WT1mKTS	WT1pKTS	0.013002250640181366
GATA4	WNT4	0.012893615004432013
GATA4	WT1pKTS	0.012701845651752496
FOXL2	FGF9	0.012542936874131149
DHH	NR5A1	0.01218644429845675
FGF9	NR5A1	0.012166532190381614
NR0B1	DMRT1	0.01194144538000637
PGD2	NR5A1	0.01182827101495142
FOXL2	WNT4	0.011674013489318806
PGD2	SRY	0.011651998135580124
FGF9	WT1pKTS	0.011611822451387394
NR0B1	DKK1	0.011249977255973055
AMH	SRY	0.011198791011632162
AMH	NR5A1	0.011106463398569582
FGF9	SRY	0.0111042560761492
PGD2	CTNNB1	0.011053454115818376
DHH	CTNNB1	0.010838035388612124
PGD2	WT1pKTS	0.010774403193175765
SOX9	WT1pKTS	0.01071359660746716
GATA4	RSPO1	0.010175152388625748
WT1pKTS	WNT4	0.010118486525653123
AMH	WT1pKTS	0.009887751075091449
DHH	WT1pKTS	0.009773118509832522
WT1mKTS	FOXL2	0.0094755916466933
WT1mKTS	WNT4	0.009403100416309184
PGD2	FOXL2	0.009374119200787836
WT1mKTS	RSPO1	0.009282670382902859
FGF9	FOXL2	0.009145273501346815
GATA4	FOXL2	0.009078402705587562
AMH	FOXL2	0.008869245436585496
WT1mKTS	CTNNB1	0.008737107727851232
AMH	CTNNB1	0.008616657354089109
DHH	FOXL2	0.008435314310721548
GATA4	CTNNB1	0.00829502133664855
