SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
UGR,SRY,0.399793415944907,repression
SRY,FOXL2,0.355876467251804,repression
RSPO1,CBX2,0.279198976342596,repression
CTNNB1,CBX2,0.268133877067835,repression
DKK1,RSPO1,0.224518033533941,repression
SRY,WT1mKTS,0.208959697394392,repression
RSPO1,WNT4,0.208708759729356,activation
CBX2,SRY,0.205218495599781,repression
DMRT1,RSPO1,0.197501538389397,activation
CTNNB1,CTNNB1,0.184952073622079,activation
DMRT1,CTNNB1,0.180873975538655,repression
UGR,WT1mKTS,0.179345350595633,activation
CTNNB1,SRY,0.170920078948056,activation
UGR,UGR,0.170357277768343,activation
CBX2,FOXL2,0.165512463623185,repression
DMRT1,CBX2,0.163748916338053,repression
SRY,WT1pKTS,0.163190392221781,repression
DKK1,CTNNB1,0.158532226504103,repression
DKK1,CBX2,0.156031263497704,repression
CBX2,WNT4,0.155172484079483,repression
DKK1,GATA4,0.153189657496269,activation
RSPO1,CTNNB1,0.150838122890771,activation
CBX2,UGR,0.149000459703653,activation
SRY,PGD2,0.147403948080969,repression
CBX2,NR0B1,0.145675824986692,repression
UGR,NR0B1,0.136727999720011,repression
SRY,AMH,0.129597482143985,repression
SRY,GATA4,0.128928318277832,repression
DMRT1,GATA4,0.128778622023782,repression
CTNNB1,UGR,0.128193777267743,repression
UGR,WNT4,0.125613299977761,repression
SRY,SRY,0.123130504950129,activation
RSPO1,SRY,0.121979058534656,repression
CBX2,WT1mKTS,0.116336800039306,activation
SRY,FGF9,0.115910402949213,repression
CBX2,CBX2,0.115462111792005,activation
SRY,NR0B1,0.11504268675579,activation
FOXL2,FOXL2,0.108864093150309,activation
CTNNB1,WNT4,0.102790277009096,activation
RSPO1,UGR,0.102706370864506,repression
SRY,DHH,0.100637383157146,repression
NR5A1,CBX2,0.096309899488261,activation
NR5A1,CTNNB1,0.0954610346397101,repression
DMRT1,NR5A1,0.0859755582587099,repression
UGR,WT1pKTS,0.0821397804372413,repression
DKK1,SOX9,0.0816367307898788,activation
CBX2,WT1pKTS,0.0814989473116576,repression
DKK1,NR5A1,0.0787783778898498,repression
CTNNB1,RSPO1,0.0753800629014148,activation
NR5A1,DMRT1,0.0695618744518774,repression
FOXL2,GATA4,0.0671742408355675,repression
DMRT1,SOX9,0.0626905591066028,activation
FOXL2,WT1mKTS,0.061878854820711,repression
FOXL2,DHH,0.0564877497882242,activation
FOXL2,PGD2,0.0543088342985246,activation
NR5A1,DKK1,0.0542678404543951,repression
FOXL2,FGF9,0.0522938056978882,repression
FOXL2,WT1pKTS,0.0502022565156712,repression
FOXL2,AMH,0.0458943344302374,repression
SRY,UGR,0.0454113832569581,repression
CTNNB1,WT1mKTS,0.0435968528710681,repression
CTNNB1,NR0B1,0.0426635756058574,repression
FOXL2,SRY,0.0348538993460102,repression
CBX2,CTNNB1,0.0261243596413571,repression
DMRT1,UGR,0.0226330410870384,repression
NR5A1,RSPO1,0.0203344964699234,repression
SRY,SOX9,0.0196912109015505,repression
NR5A1,WNT4,0.0190025666852133,repression
RSPO1,NR0B1,0.0167994515304598,repression
UGR,AMH,0.0165532692273182,repression
FOXL2,NR0B1,0.0124722530978317,activation
NR0B1,FOXL2,0.0106374246799366,activation
SRY,WNT4,0.0102919346001469,repression
