SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,DMRT1,2.16035048315119,repression
WT1mKTS,PGD2,1.82114025270766,repression
WT1mKTS,FGF9,1.66087317418757,repression
WT1mKTS,DHH,1.32829592398061,repression
WT1mKTS,DKK1,1.14881758212904,repression
WT1pKTS,NR5A1,1,activation
WT1mKTS,WT1mKTS,0.91288413386918,activation
WT1mKTS,GATA4,0.87741161760598,repression
WT1mKTS,AMH,0.867111361222463,repression
FOXL2,NR5A1,0.854441373528585,repression
RSPO1,PGD2,0.783139202170034,repression
SRY,SOX9,0.720041786014736,repression
NR5A1,CBX2,0.705566802859202,activation
NR5A1,SOX9,0.700356594274774,activation
FOXL2,CTNNB1,0.667309610345227,activation
FOXL2,RSPO1,0.653457461667103,repression
RSPO1,DMRT1,0.636398785669928,activation
NR5A1,RSPO1,0.600073653835312,repression
FOXL2,DMRT1,0.579724394838794,activation
WT1pKTS,FOXL2,0.543467250699135,repression
WT1mKTS,WNT4,0.542377060114435,repression
NR5A1,CTNNB1,0.51479465884111,repression
RSPO1,WT1mKTS,0.466810305907579,repression
WT1mKTS,NR0B1,0.436150142996964,repression
NR5A1,UGR,0.429870126736905,repression
DMRT1,PGD2,0.400947845826102,repression
WT1pKTS,CTNNB1,0.386991644242622,repression
RSPO1,NR0B1,0.355845643030508,repression
FOXL2,DKK1,0.354933852565756,repression
WT1pKTS,RSPO1,0.3264764219642,repression
WT1pKTS,SRY,0.325202164650264,repression
RSPO1,GATA4,0.323800653083306,repression
PGD2,DHH,0.294380264156959,repression
RSPO1,UGR,0.287790665126139,repression
WT1mKTS,WT1pKTS,0.285889461463019,repression
RSPO1,CBX2,0.285634289939765,repression
RSPO1,DKK1,0.276601980745453,repression
RSPO1,WNT4,0.263832668867728,repression
PGD2,FGF9,0.261454216933338,activation
DMRT1,FGF9,0.233151519219301,activation
FOXL2,FOXL2,0.229064763520277,activation
PGD2,AMH,0.227844680793912,activation
PGD2,PGD2,0.22405029105211,activation
FOXL2,SOX9,0.223846432354844,repression
RSPO1,SRY,0.206916763964271,repression
SOX9,PGD2,0.20133000584153,activation
RSPO1,SOX9,0.19771007291232,repression
DKK1,PGD2,0.18586813803862,repression
SRY,PGD2,0.179812428307177,repression
SRY,FGF9,0.165966873825024,activation
FOXL2,SRY,0.160065112014598,repression
DMRT1,WNT4,0.154731408117387,repression
RSPO1,RSPO1,0.151522654078277,activation
WT1mKTS,SOX9,0.142462530455677,repression
FOXL2,CBX2,0.141063272411904,repression
SRY,AMH,0.137136044514729,repression
SRY,DHH,0.127506398903154,repression
DMRT1,GATA4,0.121684318570094,repression
SRY,DKK1,0.118716725587441,activation
SRY,UGR,0.117018326468552,repression
WT1pKTS,WT1pKTS,0.116121176800354,activation
DMRT1,WT1mKTS,0.115756665535019,repression
SRY,CBX2,0.107827999275763,repression
DMRT1,NR0B1,0.105250342763348,repression
NR5A1,NR5A1,0.104883468038419,activation
PGD2,GATA4,0.102456390798399,repression
DKK1,FGF9,0.0997938443908148,repression
PGD2,WT1mKTS,0.0992227491604506,repression
DMRT1,DMRT1,0.098916552611842,activation
SOX9,FGF9,0.0964615900838355,activation
FOXL2,WT1mKTS,0.0882154341264147,repression
SOX9,DHH,0.0864037816144035,activation
NR5A1,SRY,0.0790808178940295,repression
SRY,DMRT1,0.0782996466814496,activation
PGD2,WNT4,0.0778441085863096,repression
DKK1,WNT4,0.06615906644546,repression
NR0B1,SOX9,0.0586231091965327,repression
SOX9,WNT4,0.0580507759415419,repression
DMRT1,DKK1,0.0576248919258228,activation
FOXL2,GATA4,0.0520512864858642,repression
