SourceGENES,TargetGENES,Interaction,Edges
UGR,FOXL2,1,activation
SRY,GATA4,0.392771351825621,repression
UGR,WT1mKTS,0.330530513956754,activation
SRY,FOXL2,0.316034326263783,repression
CTNNB1,CBX2,0.309209250754307,activation
SRY,PGD2,0.290505527023317,repression
RSPO1,CBX2,0.290030720573195,repression
SRY,AMH,0.277119030768885,repression
SRY,WT1pKTS,0.274688147900074,repression
FOXL2,WT1mKTS,0.268263143190562,repression
UGR,SRY,0.256456934175742,repression
UGR,UGR,0.252680478460736,activation
RSPO1,WNT4,0.251120827628371,activation
WT1pKTS,GATA4,0.250667455098848,activation
RSPO1,CTNNB1,0.238454920100063,activation
CBX2,UGR,0.238409765447604,activation
CBX2,FOXL2,0.23434645861578,repression
CBX2,WNT4,0.229183429956971,repression
SRY,DHH,0.226647763657124,repression
CTNNB1,CTNNB1,0.218604188985692,activation
CTNNB1,WT1mKTS,0.214139499341907,repression
SRY,FGF9,0.21202352692277,repression
FOXL2,GATA4,0.209950093390064,repression
CBX2,CBX2,0.209788964133535,activation
WT1pKTS,FGF9,0.208357143198118,repression
CTNNB1,WNT4,0.206452287428272,activation
CTNNB1,UGR,0.189160336273855,repression
WT1pKTS,DHH,0.187918304243122,repression
WT1pKTS,PGD2,0.187861520886819,repression
SRY,NR0B1,0.185536181582701,activation
WT1pKTS,SOX9,0.183630114382964,repression
SRY,WT1mKTS,0.180936171072025,repression
CBX2,NR0B1,0.17220068551068,repression
UGR,NR0B1,0.167099147260101,repression
FOXL2,WT1pKTS,0.159027760496901,repression
FOXL2,FOXL2,0.149984050886468,activation
CTNNB1,RSPO1,0.135165992441902,activation
RSPO1,UGR,0.132370037684082,repression
CBX2,SRY,0.129041489300532,repression
DHH,SOX9,0.113545662675996,activation
FOXL2,DHH,0.109349729389834,activation
WT1pKTS,AMH,0.106875670528069,repression
FOXL2,PGD2,0.106829049656593,activation
UGR,WT1pKTS,0.105198464416356,repression
CBX2,WT1mKTS,0.104392329148515,activation
WT1pKTS,WT1mKTS,0.100281602162741,activation
FOXL2,FGF9,0.0956532513744742,repression
CTNNB1,NR0B1,0.0899146399667854,repression
UGR,WNT4,0.0885475443748082,repression
PGD2,SOX9,0.0822209646677511,activation
RSPO1,NR0B1,0.0773326610332403,repression
WT1mKTS,NR0B1,0.0754624537705501,activation
FOXL2,AMH,0.0722709272047311,repression
WT1mKTS,PGD2,0.0679518717207375,repression
RSPO1,SRY,0.0639539204155959,repression
DHH,PGD2,0.0619292465983281,activation
DHH,FGF9,0.0593205647664138,activation
CTNNB1,SRY,0.0553325603303706,activation
WT1mKTS,GATA4,0.0527555350975174,activation
WT1mKTS,WNT4,0.0521608173155572,repression
WT1mKTS,FGF9,0.0502999895497298,repression
SRY,UGR,0.0497491642712422,repression
DHH,DHH,0.0488676954236734,activation
UGR,CBX2,0.0474983599648249,activation
WT1mKTS,AMH,0.0473987432385514,repression
UGR,AMH,0.0454003302999744,repression
DHH,GATA4,0.0432673920021873,repression
FOXL2,SRY,0.0377669545630504,repression
WT1mKTS,DHH,0.0377076399033603,repression
PGD2,FGF9,0.0358920627907647,activation
DHH,AMH,0.0354126884962393,activation
PGD2,PGD2,0.033607410377243,activation
DHH,NR5A1,0.0329364158740411,repression
PGD2,DHH,0.0279401284879392,activation
FOXL2,DKK1,0.0277250400020942,repression
WT1mKTS,UGR,0.0270554187901073,activation
FOXL2,NR0B1,0.0262384183056715,activation
PGD2,NR5A1,0.0257555733834363,repression
WT1pKTS,WT1pKTS,0.0244219050333866,activation
CBX2,CTNNB1,0.0237391859480096,activation
PGD2,AMH,0.0232525831718016,activation
FOXL2,SOX9,0.0231630473116314,repression
SRY,SOX9,0.01905218341472,repression
