Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.360031098539683	1.21111886546639e-49
WT1pKTS	NR5A1	0.360031098539683	1.21111886546648e-49
DKK1	DMRT1	0.282590119183729	1.88674409611167e-30
DMRT1	DKK1	0.282590119183729	1.88674409611167e-30
RSPO1	CTNNB1	0.256067297569774	4.04837406278269e-25
CTNNB1	RSPO1	0.256067297569774	4.04837406278293e-25
NR0B1	WNT4	0.219326768920251	1.0738965848905e-18
WNT4	NR0B1	0.219326768920251	1.07389658489062e-18
UGR	CBX2	0.213492167051565	8.95262490983315e-18
CBX2	UGR	0.213492167051565	8.95262490983342e-18
DMRT1	SRY	0.198835136870782	1.40928309084673e-15
SRY	DMRT1	0.198835136870782	1.40928309084682e-15
WNT4	CTNNB1	0.196262222873642	3.29343995136378e-15
CTNNB1	WNT4	0.196262222873642	3.29343995136395e-15
DKK1	SRY	0.194920000462549	5.10463748693431e-15
SRY	DKK1	0.194920000462549	5.10463748693431e-15
CBX2	NR5A1	0.175718711045538	1.91365670816465e-12
NR5A1	CBX2	0.175718711045538	1.91365670816481e-12
SRY	NR0B1	0.15487600485974	5.84385883278021e-10
NR0B1	SRY	0.15487600485974	5.8438588327803e-10
WT1mKTS	WT1pKTS	0.143116822261475	1.07061211040475e-08
WT1pKTS	WT1mKTS	0.143116822261475	1.07061211040477e-08
GATA4	WT1mKTS	0.13618606936604	5.3428485788929e-08
WT1mKTS	GATA4	0.13618606936604	5.342848578893e-08
SRY	WT1pKTS	0.134013085185495	8.70280280802411e-08
WT1pKTS	SRY	0.134013085185495	8.70280280802435e-08
FGF9	DHH	0.124706814133758	6.4503014535722e-07
DHH	FGF9	0.124706814133757	6.45030145357239e-07
AMH	DHH	0.12144229104128	1.26010327696685e-06
DHH	AMH	0.12144229104128	1.26010327696685e-06
RSPO1	WNT4	0.117674911660372	2.67201870433248e-06
WNT4	RSPO1	0.117674911660371	2.67201870433259e-06
DKK1	SOX9	0.115487885742637	4.09108614440601e-06
SOX9	DKK1	0.115487885742636	4.09108614440616e-06
DHH	PGD2	0.115312401871107	4.23194258078086e-06
PGD2	DHH	0.115312401871107	4.23194258078091e-06
UGR	WT1pKTS	0.10989807471931	1.17415193811752e-05
WT1pKTS	UGR	0.10989807471931	1.17415193811753e-05
GATA4	WT1pKTS	0.0964647344651616	0.000121059098283906
WT1pKTS	GATA4	0.0964647344651615	0.000121059098283909
AMH	FGF9	0.0913054892289933	0.000275301671200754
FGF9	AMH	0.0913054892289933	0.000275301671200754
PGD2	AMH	0.0903749014663872	0.000317887985900792
AMH	PGD2	0.0903749014663871	0.000317887985900792
DHH	SOX9	0.0836705363853608	0.000861596538277911
SOX9	DHH	0.0836705363853607	0.000861596538277915
SOX9	DMRT1	0.0775033603790321	0.00202986553828585
DMRT1	SOX9	0.077503360379032	0.00202986553828585
CBX2	WT1pKTS	0.0726506594868808	0.00382693356833468
WT1pKTS	CBX2	0.0726506594868807	0.00382693356833469
NR0B1	CTNNB1	0.0687972517343205	0.00617550429319794
CTNNB1	NR0B1	0.0687972517343204	0.00617550429319801
FGF9	PGD2	0.0650244340884898	0.00965859705986285
PGD2	FGF9	0.0650244340884898	0.0096585970598629
UGR	FOXL2	0.0642059729224474	0.0106133666540437
FOXL2	UGR	0.0642059729224474	0.0106133666540437
DMRT1	WT1pKTS	0.0630564952466996	0.0120956955552811
WT1pKTS	DMRT1	0.0630564952466995	0.0120956955552812
SOX9	NR5A1	0.0550297338361664	0.0285682252559914
NR5A1	SOX9	0.0550297338361664	0.0285682252559914
CTNNB1	FOXL2	0.0524488714765536	0.0369272465538684
FOXL2	CTNNB1	0.0524488714765536	0.0369272465538684
WT1mKTS	FOXL2	0.0479571802561844	0.0564352385953241
FOXL2	WT1mKTS	0.0479571802561843	0.0564352385953244
RSPO1	FOXL2	0.0478328720002797	0.0570785205332488
FOXL2	RSPO1	0.0478328720002795	0.0570785205332499
PGD2	SOX9	0.0459077790588539	0.0678427854114426
SOX9	PGD2	0.0459077790588538	0.0678427854114434
NR0B1	RSPO1	0.0428397884153204	0.0883998459855202
RSPO1	NR0B1	0.0428397884153202	0.0883998459855214
