TF	target	importance
DMRT1	DKK1	115.24979618707754
NR5A1	WT1pKTS	100.96819346548523
WNT4	NR0B1	97.7005498042683
FOXL2	WT1pKTS	96.00337476063174
WT1pKTS	FOXL2	95.88221411048961
UGR	CBX2	95.55831514923166
NR5A1	RSPO1	91.2631494244293
RSPO1	WNT4	85.55897396286895
CBX2	UGR	81.60470705497528
WT1pKTS	NR5A1	80.33667257531845
DKK1	DMRT1	79.52801881609315
WT1mKTS	GATA4	79.49927592000138
CTNNB1	WT1pKTS	78.4304714940314
RSPO1	NR5A1	74.77235380092344
NR5A1	FOXL2	72.29977139994028
SOX9	DKK1	71.53022510615966
RSPO1	CTNNB1	70.59234484917133
CTNNB1	SRY	70.29639291635405
NR0B1	WNT4	70.2288049264851
AMH	WNT4	70.14686769526384
CTNNB1	RSPO1	66.91406202750557
CTNNB1	FOXL2	65.30329448950263
NR0B1	UGR	64.239045607749
WNT4	RSPO1	64.05507209185085
FOXL2	NR5A1	62.4930599907344
FOXL2	SRY	61.438061100284116
RSPO1	FOXL2	61.070382515784104
NR5A1	CBX2	60.91857363407622
WT1pKTS	CBX2	59.70405126975658
UGR	WT1mKTS	59.50570390492757
UGR	GATA4	57.60118302369547
UGR	NR0B1	57.543607606681746
CTNNB1	NR5A1	57.470640029415236
CTNNB1	WNT4	56.741905231973526
NR5A1	CTNNB1	56.60437750515118
FGF9	DHH	56.52773620643601
PGD2	FGF9	56.44855757999398
RSPO1	WT1pKTS	56.208645929936516
DMRT1	SRY	56.186953642472865
DMRT1	SOX9	55.51479908256091
SRY	FOXL2	54.5314887626891
SRY	DMRT1	54.52914138921069
SOX9	DMRT1	53.16790074719559
SRY	DKK1	53.083620278177015
PGD2	DHH	53.013220870261605
PGD2	NR0B1	52.50808439742858
AMH	NR0B1	52.22827794499924
WT1pKTS	SRY	52.20653268630243
PGD2	WT1mKTS	52.13944427665991
NR5A1	UGR	51.84614002283566
DHH	GATA4	51.213390931080745
GATA4	WT1mKTS	51.1459014106978
FGF9	WNT4	50.3735167664381
PGD2	AMH	50.177781245162194
DHH	NR0B1	50.12710613717377
FGF9	NR0B1	49.05665768842977
RSPO1	CBX2	48.5702448099249
AMH	DHH	48.07639058254188
FOXL2	CTNNB1	47.72106433669409
SOX9	WNT4	47.451241326627056
NR0B1	RSPO1	47.409168193910574
DHH	WNT4	47.05203996629979
CTNNB1	CBX2	46.52389668480813
FOXL2	RSPO1	45.7514354300532
WNT4	UGR	45.003840424512795
DKK1	SRY	44.92576613466299
FGF9	WT1mKTS	44.703360703567
DHH	AMH	43.973842713039375
DKK1	SOX9	43.5703418442487
WT1pKTS	CTNNB1	43.1755484914786
NR5A1	NR0B1	42.83948474677945
DHH	FGF9	42.50873107289221
DKK1	GATA4	42.23287487904511
FGF9	GATA4	41.10334492449114
FGF9	SOX9	41.08814553866433
CBX2	NR5A1	41.03479581876829
SRY	RSPO1	40.940781591665186
DMRT1	GATA4	40.821135872019276
UGR	WNT4	40.813651966167676
FGF9	AMH	40.646320940366934
CBX2	NR0B1	40.3455910067337
RSPO1	SRY	39.82052598496424
WNT4	DMRT1	39.22869760607077
WT1pKTS	UGR	38.856911267807746
WNT4	FOXL2	38.130426815448345
FOXL2	WNT4	38.00494045850074
SRY	WT1pKTS	37.71826445050612
CBX2	RSPO1	37.67106861006782
DKK1	CBX2	37.60937974371895
CTNNB1	DKK1	37.53449411304478
PGD2	DKK1	37.31391193060495
CTNNB1	DMRT1	37.03555960548512
FOXL2	DMRT1	36.854233445422985
AMH	FGF9	36.55453500966233
DKK1	UGR	36.22645529358081
NR5A1	WNT4	35.67631829292733
DHH	WT1mKTS	35.612745245889265
DHH	SOX9	35.523496461129
FOXL2	DKK1	35.38399590226452
DHH	PGD2	34.596656030810124
GATA4	PGD2	34.57251878366092
WT1mKTS	PGD2	34.52309014587503
DKK1	FOXL2	34.51373789713198
GATA4	AMH	34.354768982547654
UGR	RSPO1	34.26718123296595
FOXL2	WT1mKTS	34.136637485067475
DKK1	WNT4	34.003451359417454
PGD2	SOX9	33.98056325915404
AMH	WT1mKTS	33.75160193851128
SRY	SOX9	33.532705510333756
NR0B1	CBX2	33.48801023781222
SOX9	RSPO1	33.47324860509554
WT1mKTS	WNT4	33.414591390263766
CTNNB1	UGR	33.36874750381083
WT1pKTS	RSPO1	33.342087961215995
SOX9	PGD2	33.03018557385729
WNT4	FGF9	32.53270411529063
DMRT1	CBX2	32.51957967676807
GATA4	DMRT1	32.46041576778104
WNT4	CTNNB1	32.44312330231466
GATA4	SRY	32.129251756054686
NR5A1	WT1mKTS	31.8627754952679
AMH	PGD2	31.808418545381873
DMRT1	FOXL2	31.521739456824832
AMH	GATA4	31.309980122412398
NR0B1	CTNNB1	31.23547341586262
NR0B1	NR5A1	31.18038100599855
WT1mKTS	SRY	30.987267000110887
WNT4	DHH	30.396685419153524
WNT4	SOX9	30.251278452518694
AMH	RSPO1	30.20985419174554
DHH	DKK1	29.950513631353896
DMRT1	WNT4	29.901781785949698
FGF9	DMRT1	29.858707906803392
SOX9	CBX2	29.807135023356455
FGF9	CTNNB1	29.789208609880475
