TF	target	importance
DMRT1	DKK1	203.49540477890127
UGR	CBX2	184.1492560407645
WT1pKTS	FOXL2	173.67565496000373
FOXL2	WT1pKTS	164.2637302448477
DKK1	DMRT1	153.7629138322729
DKK1	SRY	143.94976645529027
CTNNB1	WNT4	141.18993668640223
CBX2	UGR	140.93265804686393
RSPO1	NR5A1	134.79842569517848
RSPO1	CTNNB1	128.14342139838953
PGD2	FGF9	124.34913983569545
SOX9	DMRT1	117.86699208871347
GATA4	WT1mKTS	111.63947795840004
RSPO1	FOXL2	111.02584663724477
FGF9	PGD2	109.85168655138601
AMH	DHH	104.13709649832259
RSPO1	NR0B1	103.35579147028429
SRY	DMRT1	101.1218896180174
DHH	PGD2	100.44341480042377
WT1pKTS	NR5A1	99.11881889512914
DMRT1	SRY	96.12427267983773
DHH	FGF9	93.91302660099326
SRY	WT1pKTS	92.60969970966573
SRY	DKK1	91.5827718351636
NR5A1	WT1pKTS	91.40980190700562
FOXL2	NR5A1	90.95628095979295
SOX9	DKK1	89.4087583314584
NR0B1	UGR	89.28073420620255
WT1mKTS	GATA4	89.23114864493807
SRY	FOXL2	87.35137364184439
PGD2	AMH	86.77306756652861
AMH	FGF9	85.93582189763139
CTNNB1	NR5A1	85.51910500239636
PGD2	DMRT1	83.35561409146801
CTNNB1	FOXL2	81.94617068160369
WNT4	NR0B1	81.41820367090816
FGF9	AMH	78.2823013623311
NR5A1	FOXL2	77.68258466035407
DHH	DMRT1	76.35500235150394
RSPO1	CBX2	75.47738349517633
WNT4	UGR	74.11826540944884
RSPO1	WT1pKTS	73.50363410276411
SRY	NR5A1	72.54234179906241
SOX9	FGF9	71.57036264005009
DHH	AMH	71.4011338134179
CTNNB1	RSPO1	70.93510805561408
RSPO1	WNT4	69.81920712157842
DKK1	WT1pKTS	67.76939070956925
CTNNB1	SRY	66.75123919993372
DKK1	SOX9	65.69221357286871
NR5A1	RSPO1	65.370520100152
SOX9	DHH	64.95553320675
SOX9	SRY	63.734546198982
PGD2	DHH	62.916151033629724
FOXL2	CTNNB1	62.538102897621734
RSPO1	UGR	61.21465115690201
NR5A1	CBX2	60.78782040560547
CBX2	NR5A1	60.37587848188065
CTNNB1	WT1pKTS	59.820216989774956
WNT4	RSPO1	59.69405949899929
NR0B1	WNT4	59.49483608208939
WT1pKTS	DMRT1	58.96700766884171
WNT4	NR5A1	58.83182773608564
