	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5298206519977321	-0.4389793201720978	0.5138038749174774	-0.5507466307317775	0.5436218279175294	-0.4349483980066936	0.7172394421599271	0.8477083403411346	-0.595092755583199	-0.2984456799606037	0.5131639937654867	-0.3674384024355956	0.3162290404689209	0.41222215081214153	-0.5597902928831737	-0.275445362233182	0.7079535114584906	-0.4555843934455047
FGF9	0.5298206519977321	1.0	-0.5490218214210726	0.763348015510199	-0.49239433255196824	0.7777166092689592	-0.47791357567750276	0.42486743546795525	0.527302540545563	-0.6811268337906207	-0.2805174357955045	0.7557402421862026	-0.6198646411275431	0.33597154890279524	0.21457637505405913	-0.36944652041485837	-0.1498074705162263	0.685213067928246	-0.48182030754034055
RSPO1	-0.4389793201720978	-0.5490218214210726	1.0	-0.5249543969165514	0.8539613341264742	-0.5431607161634354	0.2562861026190256	-0.5196259163548048	-0.4547269684846466	0.761891339485539	-0.28840163569034283	-0.5229670156137463	0.6519305368384017	-0.7480246983926908	-0.6024787710500842	0.6914695338844636	-0.31822810996635725	-0.570710991683289	0.23955028778225507
DHH	0.5138038749174774	0.763348015510199	-0.5249543969165514	1.0	-0.47027999406766713	0.7647123352420102	-0.46830423036590585	0.40208790809989	0.5178498686339944	-0.657638836512615	-0.2872655729873745	0.7526347673862709	-0.5962282932527798	0.3134469328038432	0.1982780146170583	-0.3355970305571749	-0.174150285993586	0.6736013576714392	-0.49416181900055717
CTNNB1	-0.5507466307317775	-0.49239433255196824	0.8539613341264742	-0.47027999406766713	1.0	-0.49982204976452244	0.2561300213255546	-0.5926385366076917	-0.5583044387925229	0.7437290885724259	-0.2687824263874185	-0.48318728675874967	0.6081988496798321	-0.7191855479889008	-0.6596929550769938	0.7534051672408013	-0.3012661851802301	-0.565654066306403	0.2448433647527351
PGD2	0.5436218279175294	0.7777166092689592	-0.5431607161634354	0.7647123352420102	-0.49982204976452244	1.0	-0.49114410948318893	0.43792248975994696	0.5488630807593877	-0.6870717982527124	-0.28864362805392824	0.7727225228819182	-0.6219785182332345	0.33863950852826774	0.2352623631507455	-0.3718775427657914	-0.1698836766740756	0.6846407875200801	-0.49845752204896776
WT1mKTS	-0.4349483980066936	-0.47791357567750276	0.2562861026190256	-0.46830423036590585	0.2561300213255546	-0.49114410948318893	1.0	-0.3892284506390305	-0.4474395812547374	0.35737718705808463	0.20393049801276092	-0.4757277732514893	0.3161131836785379	-0.15408511738652397	-0.10471901176334782	0.24033468266684843	0.05130978705822354	-0.479905285308666	0.7908583197917601
SRY	0.7172394421599271	0.42486743546795525	-0.5196259163548048	0.40208790809989	-0.5926385366076917	0.43792248975994696	-0.3892284506390305	1.0	0.7341606546807182	-0.4537404148817088	-0.0772976122216909	0.412258270248628	-0.24605242709906258	0.4954366293702493	0.5588939149475599	-0.6983453643387819	-0.1988501556610435	0.600157839015214	-0.37519262221348865
DKK1	0.8477083403411346	0.527302540545563	-0.4547269684846466	0.5178498686339944	-0.5583044387925229	0.5488630807593877	-0.4474395812547374	0.7341606546807182	1.0	-0.5904801568217481	-0.30055549805876286	0.5250181821006799	-0.367146053363027	0.32531162778699385	0.41633592208941983	-0.5756879292627205	-0.26501380485325765	0.7221674936601405	-0.455983278432929
WNT4	-0.595092755583199	-0.6811268337906207	0.761891339485539	-0.657638836512615	0.7437290885724259	-0.6870717982527124	0.35737718705808463	-0.4537404148817088	-0.5904801568217481	1.0	-0.0038590508492688147	-0.6565021456961742	0.7660305043532336	-0.5548670693131644	-0.4501130193549065	0.5519685963233383	-0.1395144787236103	-0.6985505195024562	0.368966883556029
CBX2	-0.2984456799606037	-0.2805174357955045	-0.28840163569034283	-0.2872655729873745	-0.2687824263874185	-0.28864362805392824	0.20393049801276092	-0.0772976122216909	-0.30055549805876286	-0.0038590508492688147	1.0	-0.26304426112320883	-0.1457241418028225	0.440192888880482	0.35939813542421023	-0.27781601514946025	0.7162414244413585	-0.3020376176077998	0.2405735443744667
AMH	0.5131639937654867	0.7557402421862026	-0.5229670156137463	0.7526347673862709	-0.48318728675874967	0.7727225228819182	-0.4757277732514893	0.412258270248628	0.5250181821006799	-0.6565021456961742	-0.26304426112320883	1.0	-0.6321490220707471	0.31148516927396735	0.20984786340608555	-0.3701289355678461	-0.15404936751989434	0.6337780239777053	-0.48465423845844563
NR0B1	-0.3674384024355956	-0.6198646411275431	0.6519305368384017	-0.5962282932527798	0.6081988496798321	-0.6219785182332345	0.3161131836785379	-0.24605242709906258	-0.367146053363027	0.7660305043532336	-0.1457241418028225	-0.6321490220707471	1.0	-0.5170288047823217	-0.38764031262081405	0.4591276171405091	-0.29709555068800364	-0.48828458781795486	0.30312641104673027
NR5A1	0.3162290404689209	0.33597154890279524	-0.7480246983926908	0.3134469328038432	-0.7191855479889008	0.33863950852826774	-0.15408511738652397	0.4954366293702493	0.32531162778699385	-0.5548670693131644	0.440192888880482	0.31148516927396735	-0.5170288047823217	1.0	0.746161833692609	-0.7686888092852422	0.3670326474930951	0.41519824781913944	-0.11806900819581635
WT1pKTS	0.41222215081214153	0.21457637505405913	-0.6024787710500842	0.1982780146170583	-0.6596929550769938	0.2352623631507455	-0.10471901176334782	0.5588939149475599	0.41633592208941983	-0.4501130193549065	0.35939813542421023	0.20984786340608555	-0.38764031262081405	0.746161833692609	1.0	-0.8094954547456967	0.28138380274099006	0.32114227945304963	-0.07456154629275791
FOXL2	-0.5597902928831737	-0.36944652041485837	0.6914695338844636	-0.3355970305571749	0.7534051672408013	-0.3718775427657914	0.24033468266684843	-0.6983453643387819	-0.5756879292627205	0.5519685963233383	-0.27781601514946025	-0.3701289355678461	0.4591276171405091	-0.7686888092852422	-0.8094954547456967	1.0	-0.20258222681435062	-0.49415139379819645	0.2112700465061101
UGR	-0.275445362233182	-0.1498074705162263	-0.31822810996635725	-0.174150285993586	-0.3012661851802301	-0.1698836766740756	0.05130978705822354	-0.1988501556610435	-0.26501380485325765	-0.1395144787236103	0.7162414244413585	-0.15404936751989434	-0.29709555068800364	0.3670326474930951	0.28138380274099006	-0.20258222681435062	1.0	-0.224479855188912	0.06535826931254742
SOX9	0.7079535114584906	0.685213067928246	-0.570710991683289	0.6736013576714392	-0.565654066306403	0.6846407875200801	-0.479905285308666	0.600157839015214	0.7221674936601405	-0.6985505195024562	-0.3020376176077998	0.6337780239777053	-0.48828458781795486	0.41519824781913944	0.32114227945304963	-0.49415139379819645	-0.224479855188912	1.0	-0.49378812662549354
GATA4	-0.4555843934455047	-0.48182030754034055	0.23955028778225507	-0.49416181900055717	0.2448433647527351	-0.49845752204896776	0.7908583197917601	-0.37519262221348865	-0.455983278432929	0.368966883556029	0.2405735443744667	-0.48465423845844563	0.30312641104673027	-0.11806900819581635	-0.07456154629275791	0.2112700465061101	0.06535826931254742	-0.49378812662549354	1.0
