TF	target	importance
WT1pKTS	NR5A1	139.6674011145984
FOXL2	WT1pKTS	136.4135168273904
DKK1	DMRT1	125.16210566113617
FOXL2	NR5A1	124.80042095295889
NR5A1	WT1pKTS	111.00760244663763
DMRT1	DKK1	105.38593158311535
WT1pKTS	FOXL2	100.24985396434982
UGR	CBX2	96.02941196536015
CBX2	UGR	93.07544115308517
CTNNB1	WT1pKTS	86.5124769424124
WNT4	RSPO1	79.0128238826657
GATA4	WT1mKTS	78.92189594966652
NR5A1	CBX2	78.90055930411339
RSPO1	WNT4	75.10581298145274
DKK1	SRY	72.44588339228173
RSPO1	WT1pKTS	71.32807404755691
RSPO1	NR5A1	70.94206005154095
CTNNB1	RSPO1	69.04531135869584
WNT4	NR0B1	68.84619969973362
SRY	DKK1	65.75287172136372
WNT4	CTNNB1	65.17734410631164
WT1pKTS	SRY	64.19087454431194
CTNNB1	WNT4	64.08412250512185
NR5A1	RSPO1	63.74827303697512
AMH	PGD2	61.013008301198866
NR5A1	FOXL2	60.34672620667831
CTNNB1	FOXL2	59.61316770570728
CTNNB1	NR5A1	59.535365826913534
RSPO1	NR0B1	57.16788776340371
CTNNB1	CBX2	56.736676111786494
GATA4	NR0B1	56.58898861947314
UGR	NR0B1	56.420056332255534
DHH	AMH	54.49871423310185
FOXL2	CTNNB1	53.70838840977489
RSPO1	FOXL2	52.31667050167928
SOX9	DMRT1	52.16940235184006
RSPO1	CTNNB1	51.56949901332801
PGD2	NR0B1	51.48779690937505
FOXL2	DKK1	51.310677709150134
CTNNB1	SRY	50.517414384412064
AMH	DHH	50.04202911812868
NR0B1	WNT4	49.931509002795046
PGD2	DHH	49.544472896527985
DHH	SOX9	49.02485599590118
FOXL2	SRY	47.93865225871526
WT1pKTS	CBX2	47.871451106971186
DHH	FGF9	47.55044529533961
DKK1	SOX9	47.52404955949575
CBX2	NR5A1	47.233564009296266
NR5A1	SRY	47.156310117603724
SRY	WT1pKTS	46.8379784943998
AMH	NR0B1	46.735491480596224
SOX9	DKK1	46.50462826216442
WT1mKTS	GATA4	46.29309623640064
UGR	WT1mKTS	45.62979736737793
FGF9	GATA4	45.00769359809569
SRY	DMRT1	44.94379688616273
FGF9	AMH	44.57884829195445
DKK1	UGR	43.81408619347419
DMRT1	WNT4	43.26095977770702
RSPO1	SRY	42.99979723683602
GATA4	DKK1	42.31048055417619
NR0B1	CTNNB1	42.20875238071082
SRY	CTNNB1	41.865845872469876
