SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,2.86916449367629,repression
SRY,DHH,2.21053028266648,repression
WT1mKTS,DMRT1,1.64875283661327,repression
WT1mKTS,SOX9,1.43889017542479,repression
WT1mKTS,DKK1,1.4037153478993,repression
SRY,AMH,1.19053359471339,repression
WT1mKTS,GATA4,1.09500641302715,repression
SRY,SOX9,1,activation
SRY,UGR,0.922946229494602,repression
WT1mKTS,FGF9,0.875552096055047,repression
NR5A1,CBX2,0.827977209874943,activation
SRY,FGF9,0.721311175074734,activation
WT1mKTS,WT1mKTS,0.70068955572883,activation
WT1mKTS,WNT4,0.676107146163851,repression
SRY,CBX2,0.636057053454461,repression
NR5A1,RSPO1,0.598033842874393,repression
SRY,SRY,0.586970974314665,activation
WT1mKTS,NR0B1,0.558782712489339,repression
AMH,PGD2,0.519287891966772,activation
WT1mKTS,FOXL2,0.489819135567398,repression
WT1mKTS,AMH,0.451770969518083,repression
SRY,DKK1,0.438095870867621,activation
NR5A1,UGR,0.428513904898144,repression
WT1pKTS,NR5A1,0.419750643841971,activation
AMH,DMRT1,0.41376785250566,activation
NR5A1,CTNNB1,0.412415088048753,repression
AMH,GATA4,0.325483733279588,repression
AMH,WT1mKTS,0.285846684179874,repression
AMH,DKK1,0.27475776828607,activation
NR5A1,SRY,0.264459788525325,repression
WT1mKTS,WT1pKTS,0.257134234866695,repression
AMH,FGF9,0.229687581174309,repression
NR5A1,SOX9,0.21767761032489,activation
WT1pKTS,RSPO1,0.210273248865154,repression
AMH,NR0B1,0.179488205519087,repression
WT1pKTS,WT1pKTS,0.179306814764578,activation
AMH,SOX9,0.173577539745289,repression
AMH,WNT4,0.169813281704372,repression
WT1pKTS,CTNNB1,0.154521311284537,repression
WT1pKTS,FOXL2,0.128145992267978,repression
WT1pKTS,SRY,0.110993284337011,repression
NR5A1,NR5A1,0.10151555366319,activation
AMH,CTNNB1,0.0957787640234475,repression
PGD2,PGD2,0.095504082254368,activation
DKK1,PGD2,0.0907989664480263,repression
WT1mKTS,DHH,0.0789091512360427,repression
DHH,PGD2,0.077935300280962,activation
PGD2,FGF9,0.0741196608791877,repression
PGD2,DMRT1,0.0672701701910436,activation
NR0B1,DHH,0.0661762346383677,repression
PGD2,DHH,0.0624484781171018,activation
SRY,RSPO1,0.0607555087856468,repression
WT1pKTS,CBX2,0.0551213990763944,repression
PGD2,DKK1,0.0511510275638188,repression
