Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.353041625293877	1.1269111702832e-47
WT1pKTS	NR5A1	0.353041625293877	1.12691117028344e-47
DKK1	DMRT1	0.258609601468924	1.32434474991303e-25
DMRT1	DKK1	0.258609601468924	1.3243447499132e-25
WNT4	NR0B1	0.225515968605761	1.05865816183081e-19
NR0B1	WNT4	0.225515968605761	1.05865816183084e-19
RSPO1	CTNNB1	0.223438367795756	2.32217058242086e-19
CTNNB1	RSPO1	0.223438367795756	2.32217058242111e-19
CBX2	UGR	0.215657191890594	4.1049716717332e-18
UGR	CBX2	0.215657191890593	4.10497167173356e-18
DKK1	SRY	0.204120800574971	2.37563056421439e-16
SRY	DKK1	0.204120800574971	2.37563056421439e-16
WNT4	CTNNB1	0.200936048229557	6.98598153203795e-16
CTNNB1	WNT4	0.200936048229557	6.98598153203854e-16
NR5A1	CBX2	0.192183481403829	1.23521291077137e-14
CBX2	NR5A1	0.192183481403829	1.23521291077138e-14
SRY	DMRT1	0.189015003969803	3.38078809780947e-14
DMRT1	SRY	0.189015003969803	3.38078809780952e-14
NR0B1	SRY	0.146237739931043	5.05946368141434e-09
SRY	NR0B1	0.146237739931043	5.05946368141444e-09
WNT4	RSPO1	0.138921339440081	2.85966765785505e-08
RSPO1	WNT4	0.138921339440081	2.85966765785505e-08
WT1mKTS	GATA4	0.128985895805827	2.61288351480879e-07
GATA4	WT1mKTS	0.128985895805827	2.61288351480885e-07
DHH	FGF9	0.127627626101635	3.49205530771279e-07
FGF9	DHH	0.127627626101635	3.49205530771279e-07
WT1mKTS	WT1pKTS	0.12329250051566	8.6394615153148e-07
WT1pKTS	WT1mKTS	0.12329250051566	8.6394615153148e-07
PGD2	AMH	0.114691399699454	4.76863241640979e-06
AMH	PGD2	0.114691399699454	4.76863241640985e-06
SOX9	DKK1	0.106527814622838	2.16500185225195e-05
DKK1	SOX9	0.106527814622838	2.16500185225201e-05
UGR	WT1pKTS	0.104411115078877	3.15061683754662e-05
WT1pKTS	UGR	0.104411115078877	3.15061683754662e-05
DHH	PGD2	0.103675821261988	3.58330452511648e-05
PGD2	DHH	0.103675821261988	3.58330452511649e-05
SOX9	DMRT1	0.101357724630435	5.34659784164282e-05
DMRT1	SOX9	0.101357724630435	5.34659784164283e-05
WT1pKTS	SRY	0.100618368092893	6.06378612642803e-05
SRY	WT1pKTS	0.100618368092892	6.0637861264282e-05
AMH	DHH	0.0984764464858205	8.69017866095385e-05
DHH	AMH	0.0984764464858205	8.69017866095394e-05
GATA4	WT1pKTS	0.0942165783514115	0.000174048446906154
WT1pKTS	GATA4	0.0942165783514115	0.000174048446906155
FGF9	PGD2	0.0857372758819262	0.000638246631259771
PGD2	FGF9	0.0857372758819262	0.000638246631259776
SOX9	NR5A1	0.081384269323491	0.00119174011706163
NR5A1	SOX9	0.0813842693234909	0.00119174011706165
DMRT1	WT1pKTS	0.0808735404699376	0.00127991948595918
WT1pKTS	DMRT1	0.0808735404699374	0.00127991948595922
FOXL2	UGR	0.0752692126893003	0.00272993433792247
UGR	FOXL2	0.0752692126893003	0.00272993433792248
SOX9	PGD2	0.0700530159464954	0.00529659877360271
PGD2	SOX9	0.0700530159464953	0.00529659877360277
DHH	SOX9	0.0697412889906357	0.00550355020489497
SOX9	DHH	0.0697412889906356	0.00550355020489504
WT1pKTS	CBX2	0.0638390553573887	0.0110679699110183
CBX2	WT1pKTS	0.0638390553573886	0.0110679699110184
FGF9	AMH	0.0632632118672886	0.0118163150146353
AMH	FGF9	0.0632632118672886	0.0118163150146353
NR0B1	CTNNB1	0.0626333753034142	0.0126858485958736
CTNNB1	NR0B1	0.0626333753034141	0.0126858485958737
RSPO1	FOXL2	0.0602141170567439	0.0165743303447928
FOXL2	RSPO1	0.0602141170567438	0.0165743303447929
CTNNB1	FOXL2	0.0499964081609134	0.0467148655322251
FOXL2	CTNNB1	0.0499964081609133	0.0467148655322255
FOXL2	NR0B1	0.0473072904207148	0.0598660620048103
NR0B1	FOXL2	0.0473072904207147	0.0598660620048104
SOX9	FGF9	0.0404974507609929	0.107254438669637
FGF9	SOX9	0.0404974507609928	0.107254438669638
SOX9	SRY	0.0370693820470988	0.1404227346979
