	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5234553024559209	-0.44463553115842885	0.5054947864142805	-0.5538962599873848	0.5364334417749071	-0.42411581141459953	0.7194262372677039	0.8381630028298589	-0.5938221043991577	-0.28701779492071183	0.5053951794445182	-0.3740603103197385	0.2992766709863406	0.40656221828743083	-0.5627166186139646	-0.26589655093637904	0.7046801716054205	-0.4541964739443312
FGF9	0.5234553024559209	1.0	-0.5595877370942449	0.7601212138838664	-0.48427567339645394	0.7634444962538504	-0.4723472938566882	0.4092291428088332	0.5176626610531488	-0.6807764450427739	-0.26566001861813077	0.7478524346106701	-0.6215741881894148	0.33289055633405534	0.20314141192664964	-0.3498367979572429	-0.1542736138000673	0.6841328371096201	-0.48663089917790275
RSPO1	-0.44463553115842885	-0.5595877370942449	1.0	-0.5522784852799244	0.8463842936756467	-0.5619894053401867	0.2589299959336603	-0.5212529994054771	-0.46052476964490907	0.7671799947571529	-0.28677279946581924	-0.5265989229082642	0.6634776951596705	-0.7409308096408955	-0.5970010639471602	0.6828304760838203	-0.3052325639031654	-0.5867916436348397	0.25690150474314033
DHH	0.5054947864142805	0.7601212138838664	-0.5522784852799244	1.0	-0.4859693164992646	0.7654127851171935	-0.4603244029214818	0.3907354912508143	0.516021281092053	-0.6699294210371743	-0.2522194446057565	0.7500368412022395	-0.6205598545859855	0.33297625384184576	0.2058829432601198	-0.3407894791654883	-0.14596761053744184	0.6746478995550418	-0.4834597652699797
CTNNB1	-0.5538962599873848	-0.48427567339645394	0.8463842936756467	-0.4859693164992646	1.0	-0.5022086588534767	0.2482004698963989	-0.6010546829196047	-0.5583011586533847	0.7358890738309033	-0.27565228872621617	-0.4750839448151591	0.6081772913907066	-0.709471686243751	-0.6604013760081106	0.7489923305052166	-0.29630904788268725	-0.562685943584989	0.2495943565372163
PGD2	0.5364334417749071	0.7634444962538504	-0.5619894053401867	0.7654127851171935	-0.5022086588534767	1.0	-0.4716416838548366	0.4316772452667793	0.5443992919932206	-0.691321038907576	-0.2632334079602863	0.757178621707132	-0.6326936412256702	0.34843507511116806	0.24050534629880907	-0.3722905277653563	-0.15746320542176187	0.6830029292707698	-0.4878625036895993
WT1mKTS	-0.42411581141459953	-0.4723472938566882	0.2589299959336603	-0.4603244029214818	0.2482004698963989	-0.4716416838548366	1.0	-0.3824701366187169	-0.4381417762241935	0.3519797976349313	0.18709610128773052	-0.46131673829270753	0.3128747161201743	-0.14535064663934785	-0.09175012874525267	0.23112647442817078	0.026819364944130987	-0.4697978751822	0.7914913006384046
SRY	0.7194262372677039	0.4092291428088332	-0.5212529994054771	0.3907354912508143	-0.6010546829196047	0.4316772452667793	-0.3824701366187169	1.0	0.7357048919244221	-0.4536893272426577	-0.054961433240732896	0.3960531566876489	-0.25752969804625325	0.4891234337640606	0.5688464686142389	-0.703674144288733	-0.18073790373146234	0.600543582578506	-0.3706302001233
DKK1	0.8381630028298589	0.5176626610531488	-0.46052476964490907	0.516021281092053	-0.5583011586533847	0.5443992919932206	-0.4381417762241935	0.7357048919244221	1.0	-0.5862449050569075	-0.2849012594514505	0.5165120047515148	-0.3721070921085717	0.3164251410833411	0.4133110877828798	-0.5764861847547794	-0.25676857549820425	0.7189292973128861	-0.45601927429076594
WNT4	-0.5938221043991577	-0.6807764450427739	0.7671799947571529	-0.6699294210371743	0.7358890738309033	-0.691321038907576	0.3519797976349313	-0.4536893272426577	-0.5862449050569075	1.0	-0.015617504944442806	-0.6526176204484327	0.7756545451556087	-0.5505317677265325	-0.4454889593103888	0.5480649115845129	-0.14762608974973268	-0.7042402210547886	0.36808286297321197
