CBX2	UGR	1.9937851448162824
UGR	CBX2	1.9937851448162824
DMRT1	DKK1	1.9697529693029527
DKK1	DMRT1	1.9697529693029527
WT1pKTS	FOXL2	1.949326716301296
FOXL2	WT1pKTS	1.949326716301296
RSPO1	CTNNB1	1.9107390325345577
CTNNB1	RSPO1	1.9107390325345577
WNT4	NR0B1	1.9047454625390077
NR0B1	WNT4	1.9047454625390077
SRY	DKK1	1.8761601168561943
DKK1	SRY	1.8761601168561943
DMRT1	SRY	1.8697874107689518
SRY	DMRT1	1.8697874107689518
RSPO1	NR5A1	1.8587783301389882
NR5A1	RSPO1	1.8587783301389882
DHH	AMH	1.847764497767366
AMH	DHH	1.847764497767366
FGF9	AMH	1.8467232201596984
AMH	FGF9	1.8467232201596984
PGD2	AMH	1.8440228724809988
AMH	PGD2	1.8440228724809988
FGF9	PGD2	1.8393971775314601
PGD2	FGF9	1.8393971775314601
FGF9	DHH	1.839259325368161
DHH	FGF9	1.839259325368161
RSPO1	WNT4	1.839118434288114
WNT4	RSPO1	1.839118434288114
NR5A1	FOXL2	1.832524145426202
FOXL2	NR5A1	1.832524145426202
CTNNB1	WNT4	1.8316772598749647
WNT4	CTNNB1	1.8316772598749647
DHH	PGD2	1.8310584547775375
PGD2	DHH	1.8310584547775375
CTNNB1	FOXL2	1.830179053625598
FOXL2	CTNNB1	1.830179053625598
NR5A1	WT1pKTS	1.8216525126494174
WT1pKTS	NR5A1	1.8216525126494174
RSPO1	FOXL2	1.8052825220177402
FOXL2	RSPO1	1.8052825220177402
CTNNB1	WT1pKTS	1.7933060196097346
WT1pKTS	CTNNB1	1.7933060196097346
CTNNB1	NR5A1	1.771721307356391
NR5A1	CTNNB1	1.771721307356391
RSPO1	WT1pKTS	1.7574036958211767
WT1pKTS	RSPO1	1.7574036958211767
DMRT1	SOX9	1.7337711556656665
SOX9	DMRT1	1.7337711556656665
DKK1	SOX9	1.7269718443996593
SOX9	DKK1	1.7269718443996593
RSPO1	NR0B1	1.7200764151350452
NR0B1	RSPO1	1.7200764151350452
PGD2	SOX9	1.6966325932332196
SOX9	PGD2	1.6966325932332196
FGF9	SOX9	1.6865007898411055
SOX9	FGF9	1.6865007898411055
NR0B1	NR5A1	1.6816783509558442
NR5A1	NR0B1	1.6816783509558442
FGF9	GATA4	1.681520842922513
GATA4	FGF9	1.681520842922513
CTNNB1	NR0B1	1.6714880276230222
NR0B1	CTNNB1	1.6714880276230222
PGD2	GATA4	1.6659130396536386
GATA4	PGD2	1.6659130396536386
AMH	GATA4	1.6656090331894018
GATA4	AMH	1.6656090331894018
SRY	FOXL2	1.6583018682429473
FOXL2	SRY	1.6583018682429473
DHH	SOX9	1.6566746242051287
SOX9	DHH	1.6566746242051287
AMH	SOX9	1.6494563548570964
SOX9	AMH	1.6494563548570964
DHH	GATA4	1.6429444122677406
GATA4	DHH	1.6429444122677406
PGD2	WT1mKTS	1.6181789426343585
WT1mKTS	PGD2	1.6181789426343585
DHH	WT1mKTS	1.6168347979042017
WT1mKTS	DHH	1.6168347979042017
FGF9	WT1mKTS	1.581041481016422
WT1mKTS	FGF9	1.581041481016422
CBX2	NR5A1	1.5671624869487708
NR5A1	CBX2	1.5671624869487708
WT1mKTS	AMH	1.5649747855091234
AMH	WT1mKTS	1.5649747855091234
SRY	WT1pKTS	1.5591760191111548
WT1pKTS	SRY	1.5591760191111548
WNT4	FOXL2	1.5303310420447311
FOXL2	WNT4	1.5303310420447311
SOX9	GATA4	1.5207743624456302
GATA4	SOX9	1.5207743624456302
RSPO1	CBX2	1.5084798647009843
CBX2	RSPO1	1.5084798647009843
WT1mKTS	DKK1	1.4989013015189938
DKK1	WT1mKTS	1.4989013015189938
CBX2	WT1pKTS	1.4788044289605389
WT1pKTS	CBX2	1.4788044289605389
CTNNB1	CBX2	1.451781897893066
CBX2	CTNNB1	1.451781897893066
CTNNB1	SRY	1.4328247136002992
SRY	CTNNB1	1.4328247136002992
DMRT1	GATA4	1.4323187016118417
GATA4	DMRT1	1.4323187016118417
DKK1	GATA4	1.4237984004405457
GATA4	DKK1	1.4237984004405457
NR5A1	UGR	1.4084517009909763
UGR	NR5A1	1.4084517009909763
DMRT1	WT1mKTS	1.4050301759110404
WT1mKTS	DMRT1	1.4050301759110404
NR0B1	FOXL2	1.3977335532823125
FOXL2	NR0B1	1.3977335532823125
WT1mKTS	SOX9	1.3918882361282174
SOX9	WT1mKTS	1.3918882361282174
DHH	DKK1	1.3839615143839277
DKK1	DHH	1.3839615143839277
DMRT1	DHH	1.3823963404070923
DHH	DMRT1	1.3823963404070923
PGD2	DKK1	1.3771684363261307
DKK1	PGD2	1.3771684363261307
WT1mKTS	GATA4	1.372756234260562
GATA4	WT1mKTS	1.372756234260562
DMRT1	FGF9	1.3710396840709411
FGF9	DMRT1	1.3710396840709411
NR0B1	UGR	1.3604281719444034
UGR	NR0B1	1.3604281719444034
FGF9	DKK1	1.3593192864567596
DKK1	FGF9	1.3593192864567596
DMRT1	PGD2	1.3476077189411628
PGD2	DMRT1	1.3476077189411628
DMRT1	AMH	1.340012135543437
AMH	DMRT1	1.340012135543437
WNT4	NR5A1	1.3295060221130934
NR5A1	WNT4	1.3295060221130934
WT1mKTS	SRY	1.324567561013255
SRY	WT1mKTS	1.324567561013255
DKK1	AMH	1.3138383995974667
AMH	DKK1	1.3138383995974667
AMH	NR0B1	1.284679359412622
NR0B1	AMH	1.284679359412622
WNT4	WT1pKTS	1.2728907439900734
WT1pKTS	WNT4	1.2728907439900734
FGF9	NR0B1	1.256499203232847
NR0B1	FGF9	1.256499203232847
WT1pKTS	UGR	1.2497882268596523
UGR	WT1pKTS	1.2497882268596523
WNT4	UGR	1.232699385467532
UGR	WNT4	1.232699385467532
SRY	SOX9	1.2259123122416715
SOX9	SRY	1.2259123122416715
PGD2	NR0B1	1.218438123741031
NR0B1	PGD2	1.218438123741031
DHH	NR0B1	1.2010623445990989
NR0B1	DHH	1.2010623445990989
WNT4	SOX9	1.1986849175573844
SOX9	WNT4	1.1986849175573844
RSPO1	SRY	1.1174873450653724
SRY	RSPO1	1.1174873450653724
NR0B1	WT1pKTS	1.08551495420387
WT1pKTS	NR0B1	1.08551495420387
SRY	GATA4	1.0797916023821563
GATA4	SRY	1.0797916023821563
WNT4	CBX2	1.063926191617276
CBX2	WNT4	1.063926191617276
RSPO1	UGR	1.046545566539507
UGR	RSPO1	1.046545566539507
CBX2	FOXL2	1.037914267574456
FOXL2	CBX2	1.037914267574456
CTNNB1	DKK1	0.9638710867361672
DKK1	CTNNB1	0.9638710867361672
SRY	NR5A1	0.93425921009194
