SourceGENES,TargetGENES,Interaction,Edges
SRY,FOXL2,1.24965329859467,repression
SRY,GATA4,1.09847319524512,repression
RSPO1,CBX2,1.02275214900846,repression
CTNNB1,CBX2,1,activation
RSPO1,WNT4,0.770894761482875,activation
SRY,WT1pKTS,0.750079389454933,repression
SRY,PGD2,0.696205358190021,repression
CTNNB1,CTNNB1,0.640572912558228,activation
CTNNB1,WNT4,0.617544862938254,activation
SRY,AMH,0.609341471088561,repression
CBX2,CBX2,0.58281483607507,activation
SRY,WT1mKTS,0.578389334362318,repression
SRY,FGF9,0.576762582120998,repression
CBX2,WNT4,0.571663703641104,repression
CBX2,SRY,0.543277402953414,repression
CBX2,UGR,0.536326434344511,activation
SRY,SRY,0.531255051890611,activation
CTNNB1,RSPO1,0.516952737793257,activation
CTNNB1,UGR,0.508563617078461,repression
SRY,DHH,0.480459118959665,repression
SRY,NR0B1,0.452359845133677,activation
RSPO1,CTNNB1,0.435207630575109,activation
CTNNB1,WT1mKTS,0.42578878472392,repression
RSPO1,UGR,0.425701649978166,repression
FOXL2,GATA4,0.39795970804414,repression
CTNNB1,SRY,0.39317727824945,activation
UGR,FOXL2,0.365768814904795,activation
CBX2,FOXL2,0.358818194751276,repression
CBX2,WT1mKTS,0.338936334802852,activation
FOXL2,DHH,0.337778501762293,activation
CBX2,NR0B1,0.33170886372967,repression
FOXL2,FGF9,0.329131962028739,repression
RSPO1,SRY,0.327803222777074,repression
FOXL2,FOXL2,0.304301604476538,activation
FOXL2,PGD2,0.261009005364446,activation
FOXL2,WT1pKTS,0.252346246856273,activation
FOXL2,AMH,0.222195112948792,repression
UGR,SRY,0.20819279572456,repression
RSPO1,NR0B1,0.169724571756681,repression
FOXL2,WT1mKTS,0.159860358931553,repression
FOXL2,SRY,0.153177214080609,repression
SRY,UGR,0.138377554004911,repression
UGR,UGR,0.135949334310838,activation
CTNNB1,NR0B1,0.132709100253037,repression
CBX2,WT1pKTS,0.130915705882021,repression
FOXL2,NR0B1,0.126118414946857,activation
UGR,CBX2,0.112853761818448,activation
UGR,WNT4,0.0897213474135265,repression
UGR,NR0B1,0.0832708677563718,repression
UGR,WT1mKTS,0.0614755966435885,repression
UGR,WT1pKTS,0.0414945869673018,repression
NR0B1,FOXL2,0.028414350570989,activation
NR0B1,SOX9,0.0241223352948361,activation
FOXL2,DKK1,0.0214986766464299,repression
DMRT1,RSPO1,0.0191074248998078,activation
CBX2,CTNNB1,0.017815323173164,activation
PGD2,SOX9,0.0169034177633623,activation
NR0B1,PGD2,0.0146444700792354,repression
NR5A1,CTNNB1,0.0132803401919983,repression
NR0B1,FGF9,0.0128652611469852,repression
NR0B1,AMH,0.0128063711250206,repression
NR0B1,GATA4,0.0127034763751829,activation
UGR,AMH,0.0124712994053867,repression
NR5A1,CBX2,0.0119657517892297,activation
DMRT1,NR5A1,0.0116978868592126,repression
DMRT1,CTNNB1,0.0111010695696558,repression
NR5A1,WT1mKTS,0.00947197550454924,activation
NR5A1,DMRT1,0.00939139086711039,repression
DMRT1,SOX9,0.00923134864906486,activation
NR0B1,DHH,0.00917200833681983,repression
NR5A1,DKK1,0.00886747832241705,repression
PGD2,NR5A1,0.00785485485892326,repression
DMRT1,CBX2,0.00574169428173796,repression
PGD2,FGF9,0.00451825956073288,activation
PGD2,DHH,0.00394524525723161,activation
PGD2,PGD2,0.00324718161442734,activation
NR5A1,RSPO1,0.00267510045910554,repression
DMRT1,WT1pKTS,0.00236036224044231,repression
NR5A1,WNT4,0.00214709324404955,repression
PGD2,AMH,0.00142689514356445,activation
PGD2,RSPO1,0.00140257962927446,repression
DMRT1,WT1mKTS,0.00137557366198382,activation
NR0B1,WT1pKTS,0.000893434506879326,activation
NR0B1,NR5A1,0.000763193657435566,repression
NR5A1,UGR,0.000567162594385421,repression
DMRT1,GATA4,0.00025801616966193,repression
DMRT1,DKK1,8.63946631048124e-05,activation
NR0B1,UGR,5.09953258380745e-05,repression
WNT4,FOXL2,1.40704726235461e-35,repression
AMH,SOX9,1.11409301447673e-35,repression
DHH,SOX9,1.0837740723803e-35,activation
DKK1,RSPO1,9.5452830760838e-36,repression
FGF9,SOX9,9.52271757097846e-36,activation
DHH,GATA4,8.83974971210124e-36,repression
DHH,PGD2,8.45167588710268e-36,activation
WNT4,CBX2,7.18332993737745e-36,repression
AMH,NR5A1,7.06917434815662e-36,repression
DHH,FGF9,6.77845051751451e-36,activation
DKK1,SOX9,6.47684940072818e-36,activation
DHH,AMH,5.98232413459709e-36,activation
WT1mKTS,SOX9,5.61542182979329e-36,repression
WT1pKTS,SOX9,5.36101795088113e-36,repression
DKK1,NR5A1,5.35661422229374e-36,repression
AMH,DHH,5.22804383966563e-36,activation
FGF9,PGD2,5.12156203956582e-36,activation
DHH,DHH,5.04080327331428e-36,activation
WNT4,SRY,5.02136997718414e-36,repression
WNT4,UGR,4.96511189241679e-36,repression
WT1pKTS,FGF9,4.72457168807539e-36,repression
GATA4,SOX9,4.48766983474228e-36,repression
FGF9,FGF9,4.45797674904064e-36,activation
WT1mKTS,WNT4,4.40521865282802e-36,repression
AMH,FGF9,4.30479947768244e-36,activation
WT1pKTS,DHH,4.05006203405583e-36,repression
FGF9,DHH,3.57646753151978e-36,activation
DKK1,CTNNB1,3.48221053142221e-36,repression
DKK1,GATA4,3.4726675065238e-36,repression
FGF9,AMH,3.14758987331246e-36,activation
SOX9,DMRT1,2.95611237068467e-36,activation
WNT4,DMRT1,2.77293448275345e-36,repression
WNT4,WNT4,2.77247934104263e-36,activation
WNT4,CTNNB1,2.76721698371147e-36,activation
WNT4,WT1mKTS,2.74450126025406e-36,repression
SOX9,DKK1,2.46868290169279e-36,activation
FGF9,NR5A1,2.43148866191676e-36,repression
WT1pKTS,PGD2,2.42133861196463e-36,repression
WT1mKTS,UGR,2.31098295018806e-36,repression
WT1pKTS,AMH,2.10242136551436e-36,repression
DKK1,WT1pKTS,1.95819424686036e-36,repression
FGF9,GATA4,1.85739925315542e-36,repression
DHH,NR5A1,1.77626348566337e-36,repression
WNT4,WT1pKTS,1.76961562533705e-36,repression
WT1mKTS,CBX2,1.41595633072362e-36,activation
GATA4,FGF9,1.28574310512202e-36,repression
GATA4,WNT4,1.27263849093482e-36,repression
AMH,PGD2,1.21471111450269e-36,activation
WT1mKTS,NR0B1,1.13786077717891e-36,activation
DKK1,WT1mKTS,1.07240247767912e-36,activation
SOX9,CTNNB1,9.83607312048508e-37,activation
DKK1,CBX2,9.51646875021163e-37,repression
GATA4,DHH,9.36605137604238e-37,repression
DHH,NR0B1,9.30569091282967e-37,repression
WT1mKTS,RSPO1,9.26508507126296e-37,repression
WT1mKTS,SRY,8.41844809094282e-37,repression
WT1pKTS,GATA4,8.34223181606355e-37,activation
SOX9,WNT4,7.30189054799223e-37,repression
WNT4,DKK1,5.74792348110084e-37,repression
WT1pKTS,SRY,5.27206137609858e-37,repression
WT1pKTS,NR0B1,5.03662859983684e-37,activation
GATA4,PGD2,4.66944179859802e-37,repression
DHH,DMRT1,2.06301877310042e-37,repression
GATA4,AMH,1.70210610971234e-37,repression
AMH,RSPO1,8.24817151174086e-38,repression
AMH,FOXL2,3.45290336211488e-38,repression
DKK1,DHH,3.86118614480756e-39,repression
DMRT1,DMRT1,0,no regulation
DMRT1,FGF9,0,no regulation
DMRT1,DHH,0,no regulation
DMRT1,PGD2,0,no regulation
DMRT1,SRY,0,no regulation
DMRT1,WNT4,0,no regulation
DMRT1,AMH,0,no regulation
DMRT1,NR0B1,0,no regulation
DMRT1,FOXL2,0,no regulation
DMRT1,UGR,0,no regulation
FGF9,DMRT1,0,no regulation
FGF9,RSPO1,0,no regulation
FGF9,CTNNB1,0,no regulation
FGF9,WT1mKTS,0,no regulation
FGF9,SRY,0,no regulation
