Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.366663504301996	1.47558913604248e-51
NR5A1	WT1pKTS	0.366663504301995	1.47558913604301e-51
DKK1	DMRT1	0.285417544912754	4.69596583720236e-31
DMRT1	DKK1	0.285417544912754	4.69596583720249e-31
CTNNB1	RSPO1	0.239860440558857	3.76223155361224e-22
RSPO1	CTNNB1	0.239860440558857	3.76223155361238e-22
NR0B1	WNT4	0.221359517315151	5.05617649583075e-19
WNT4	NR0B1	0.221359517315151	5.05617649583127e-19
SRY	DKK1	0.217517475377225	2.08645668951961e-18
DKK1	SRY	0.217517475377224	2.08645668951978e-18
CBX2	UGR	0.206179361656485	1.17174718138288e-16
UGR	CBX2	0.206179361656484	1.17174718138288e-16
WNT4	CTNNB1	0.204917270811638	1.80886879733266e-16
CTNNB1	WNT4	0.204917270811638	1.80886879733282e-16
NR5A1	CBX2	0.187323344231341	5.74619353868146e-14
CBX2	NR5A1	0.187323344231341	5.74619353868152e-14
NR0B1	SRY	0.167467903106697	2.01163352681722e-11
SRY	NR0B1	0.167467903106697	2.01163352681725e-11
DMRT1	SRY	0.160349289577496	1.39601802531536e-10
SRY	DMRT1	0.160349289577496	1.39601802531542e-10
WT1mKTS	WT1pKTS	0.128487923524759	2.90703404595334e-07
WT1pKTS	WT1mKTS	0.128487923524759	2.90703404595338e-07
PGD2	AMH	0.12455146517795	6.66173876514157e-07
AMH	PGD2	0.12455146517795	6.66173876514162e-07
FGF9	DHH	0.123300825157959	8.62469558604762e-07
DHH	FGF9	0.123300825157959	8.62469558604767e-07
RSPO1	WNT4	0.123062964763611	9.05631832389714e-07
WNT4	RSPO1	0.123062964763611	9.05631832389772e-07
AMH	DHH	0.120593466977852	1.49558977991924e-06
DHH	AMH	0.120593466977852	1.49558977991928e-06
GATA4	WT1mKTS	0.118393991163857	2.3189515248754e-06
WT1mKTS	GATA4	0.118393991163857	2.31895152487546e-06
PGD2	DHH	0.116564281693552	3.32046822737016e-06
DHH	PGD2	0.116564281693552	3.32046822737017e-06
UGR	WT1pKTS	0.115137740291846	4.3767421311598e-06
WT1pKTS	UGR	0.115137740291846	4.37674213115993e-06
DKK1	SOX9	0.113034795921025	6.53767744463074e-06
SOX9	DKK1	0.113034795921025	6.53767744463082e-06
WT1pKTS	SRY	0.102092646754951	4.71381525544028e-05
SRY	WT1pKTS	0.102092646754951	4.71381525544029e-05
SOX9	NR5A1	0.101947087418552	4.83321934698568e-05
NR5A1	SOX9	0.101947087418552	4.83321934698573e-05
SOX9	DMRT1	0.100422847522311	6.2681365072095e-05
DMRT1	SOX9	0.100422847522311	6.2681365072096e-05
WT1pKTS	DMRT1	0.0941948234596541	0.00017465433093343
DMRT1	WT1pKTS	0.0941948234596539	0.000174654330933435
GATA4	WT1pKTS	0.0931222556890762	0.000207106614483171
WT1pKTS	GATA4	0.0931222556890761	0.000207106614483172
NR0B1	CTNNB1	0.0854010105152288	0.000670476348086797
CTNNB1	NR0B1	0.0854010105152288	0.0006704763480868
PGD2	SOX9	0.0761043769652878	0.00244583859422378
SOX9	PGD2	0.0761043769652877	0.00244583859422379
PGD2	FGF9	0.0704319416477668	0.00505450563103034
FGF9	PGD2	0.0704319416477667	0.00505450563103036
CTNNB1	FOXL2	0.067300962469271	0.00739260183137881
FOXL2	CTNNB1	0.0673009624692709	0.00739260183137897
DHH	SOX9	0.064520461806706	0.0102370061973527
SOX9	DHH	0.064520461806706	0.0102370061973528
AMH	FGF9	0.064383982654358	0.0103988532127509
FGF9	AMH	0.0643839826543579	0.010398853212751
GATA4	CBX2	0.0581719504193036	0.0206339902187105
CBX2	GATA4	0.0581719504193035	0.0206339902187106
WT1pKTS	CBX2	0.0548618628402705	0.0290575477831403
CBX2	WT1pKTS	0.0548618628402705	0.0290575477831403
UGR	FOXL2	0.0540263155725917	0.0316016551087845
FOXL2	UGR	0.0540263155725917	0.0316016551087845
FOXL2	WT1mKTS	0.0457911164988769	0.068545417284541
WT1mKTS	FOXL2	0.0457911164988768	0.0685454172845412
FOXL2	NR0B1	0.0386259201769716	0.12449763086169
NR0B1	FOXL2	0.0386259201769716	0.12449763086169
