CBX2	UGR	1.9944523438457404
UGR	CBX2	1.9944523438457404
DMRT1	DKK1	1.9693690335349632
DKK1	DMRT1	1.9693690335349632
WT1pKTS	FOXL2	1.95373805606446
FOXL2	WT1pKTS	1.95373805606446
RSPO1	CTNNB1	1.9122778054600968
CTNNB1	RSPO1	1.9122778054600968
WNT4	NR0B1	1.9014328860051684
NR0B1	WNT4	1.9014328860051684
SRY	DKK1	1.9013379638974472
DKK1	SRY	1.9013379638974472
DMRT1	SRY	1.8932791746399857
SRY	DMRT1	1.8932791746399857
RSPO1	NR5A1	1.8625887272310644
NR5A1	RSPO1	1.8625887272310644
DHH	PGD2	1.8496444176549471
PGD2	DHH	1.8496444176549471
DHH	AMH	1.8430759613932248
AMH	DHH	1.8430759613932248
PGD2	AMH	1.8424875543188624
AMH	PGD2	1.8424875543188624
FGF9	DHH	1.8416670486555229
DHH	FGF9	1.8416670486555229
CTNNB1	FOXL2	1.836568675749036
FOXL2	CTNNB1	1.836568675749036
FGF9	AMH	1.8365127103803158
AMH	FGF9	1.8365127103803158
FGF9	PGD2	1.8334801777000105
PGD2	FGF9	1.8334801777000105
RSPO1	WNT4	1.8272011624187159
WNT4	RSPO1	1.8272011624187159
NR5A1	FOXL2	1.8249402397901138
FOXL2	NR5A1	1.8249402397901138
CTNNB1	WNT4	1.8220017414206744
WNT4	CTNNB1	1.8220017414206744
NR5A1	WT1pKTS	1.8080546353063462
WT1pKTS	NR5A1	1.8080546353063462
RSPO1	FOXL2	1.8063765112258872
FOXL2	RSPO1	1.8063765112258872
CTNNB1	WT1pKTS	1.8062904587749258
WT1pKTS	CTNNB1	1.8062904587749258
CTNNB1	NR5A1	1.7714207469116894
NR5A1	CTNNB1	1.7714207469116894
RSPO1	WT1pKTS	1.7602217078442433
WT1pKTS	RSPO1	1.7602217078442433
DMRT1	SOX9	1.7538624159895528
SOX9	DMRT1	1.7538624159895528
DKK1	SOX9	1.743839595536801
SOX9	DKK1	1.743839595536801
RSPO1	NR0B1	1.7117687234464674
NR0B1	RSPO1	1.7117687234464674
NR0B1	NR5A1	1.6727010165787546
NR5A1	NR0B1	1.6727010165787546
CTNNB1	NR0B1	1.669990107338935
NR0B1	CTNNB1	1.669990107338935
PGD2	SOX9	1.6666451584516928
