Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.361337534156328	5.1250793283593e-50
NR5A1	WT1pKTS	0.361337534156328	5.12507932835952e-50
DKK1	DMRT1	0.259511905602961	8.88118480694587e-26
DMRT1	DKK1	0.25951190560296	8.8811848069469e-26
RSPO1	CTNNB1	0.229705998282261	2.12000565978631e-20
CTNNB1	RSPO1	0.229705998282261	2.12000565978653e-20
NR0B1	WNT4	0.219507200508738	1.00474574396556e-18
WNT4	NR0B1	0.219507200508738	1.00474574396559e-18
SRY	DKK1	0.207222288224627	8.16732307835596e-17
DKK1	SRY	0.207222288224627	8.16732307835626e-17
UGR	CBX2	0.201792389548207	5.23639295525749e-16
CBX2	UGR	0.201792389548207	5.23639295525749e-16
DMRT1	SRY	0.195503670560369	4.2205982489598e-15
SRY	DMRT1	0.195503670560369	4.22059824896019e-15
CTNNB1	WNT4	0.1803687534318	4.82904821425842e-13
WNT4	CTNNB1	0.1803687534318	4.82904821425854e-13
CBX2	NR5A1	0.167377817762089	2.06265927524726e-11
NR5A1	CBX2	0.167377817762089	2.06265927524733e-11
SRY	NR0B1	0.157540566343962	2.92884361517848e-10
NR0B1	SRY	0.157540566343962	2.92884361517856e-10
WNT4	RSPO1	0.144420613567367	7.84305480731753e-09
RSPO1	WNT4	0.144420613567367	7.84305480731762e-09
GATA4	WT1mKTS	0.143107598209467	1.07296108892078e-08
WT1mKTS	GATA4	0.143107598209467	1.07296108892081e-08
SOX9	DKK1	0.123469124220923	8.33132864978705e-07
DKK1	SOX9	0.123469124220923	8.33132864978731e-07
SRY	WT1pKTS	0.116163042407753	3.58987707435254e-06
WT1pKTS	SRY	0.116163042407753	3.5898770743526e-06
DHH	FGF9	0.115965381233904	3.73017388152749e-06
FGF9	DHH	0.115965381233904	3.73017388152754e-06
AMH	PGD2	0.11510276922595	4.40629850893423e-06
PGD2	AMH	0.11510276922595	4.40629850893423e-06
WT1pKTS	WT1mKTS	0.110237465779132	1.10289543886439e-05
WT1mKTS	WT1pKTS	0.110237465779132	1.1028954388644e-05
AMH	DHH	0.107088647971109	1.95783418759664e-05
DHH	AMH	0.107088647971109	1.95783418759666e-05
UGR	WT1pKTS	0.104992998165794	2.84385602134406e-05
WT1pKTS	UGR	0.104992998165794	2.84385602134408e-05
DHH	PGD2	0.101930009689317	4.84741470727793e-05
PGD2	DHH	0.101930009689317	4.84741470727796e-05
GATA4	WT1pKTS	0.100136160389308	6.57957985931976e-05
WT1pKTS	GATA4	0.100136160389308	6.57957985931994e-05
DMRT1	SOX9	0.0956155076636767	0.000138981139679192
SOX9	DMRT1	0.0956155076636766	0.000138981139679193
PGD2	FGF9	0.090260397312299	0.000323534265094295
FGF9	PGD2	0.0902603973122989	0.000323534265094298
NR5A1	SOX9	0.0859101098216229	0.000622247060155952
SOX9	NR5A1	0.0859101098216229	0.000622247060155953
CTNNB1	NR0B1	0.0826082764755057	0.00100273730041408
NR0B1	CTNNB1	0.0826082764755054	0.00100273730041413
FOXL2	CTNNB1	0.0718236588688664	0.0042487331472055
CTNNB1	FOXL2	0.0718236588688662	0.00424873314720562
WT1pKTS	CBX2	0.0710738884866052	0.0046670859227435
CBX2	WT1pKTS	0.0710738884866052	0.0046670859227435
SOX9	DHH	0.0662484348740476	0.00837324500194523
DHH	SOX9	0.0662484348740476	0.00837324500194526
WT1pKTS	DMRT1	0.0651859909614286	0.00947943927016611
DMRT1	WT1pKTS	0.0651859909614286	0.00947943927016614
SOX9	FGF9	0.0640811207690853	0.0107661586562249
FGF9	SOX9	0.0640811207690852	0.010766158656225
UGR	FOXL2	0.0635150879239351	0.0114836389186671
FOXL2	UGR	0.0635150879239351	0.0114836389186672
AMH	FGF9	0.0565534718780192	0.0244417939373409
FGF9	AMH	0.0565534718780191	0.0244417939373411
DKK1	WT1pKTS	0.0549063462163526	0.0289271876666355
WT1pKTS	DKK1	0.0549063462163526	0.0289271876666355
SOX9	PGD2	0.0516421682121088	0.0399339663067684
PGD2	SOX9	0.0516421682121087	0.0399339663067685
NR0B1	FOXL2	0.0477502798429445	0.0575092865006349
FOXL2	NR0B1	0.0477502798429445	0.057509286500635
