TF	target	importance
FOXL2	WT1pKTS	153.2795574258436
CBX2	UGR	118.56669141501051
RSPO1	CTNNB1	113.23771216905173
DKK1	DMRT1	104.08460164579981
WT1pKTS	FOXL2	99.19443014168999
NR5A1	FOXL2	95.44650735346062
NR5A1	CBX2	95.156263823777
CTNNB1	RSPO1	90.38083304026664
FOXL2	NR5A1	84.21064896165912
RSPO1	NR5A1	79.38467004368184
DKK1	SRY	79.03701350301567
SRY	DMRT1	78.10367840696347
DMRT1	DKK1	76.87325825920102
NR5A1	RSPO1	76.59172446418295
FOXL2	SRY	75.45911910955425
UGR	CBX2	74.26970486968298
NR5A1	WT1pKTS	73.91641695903539
WNT4	NR0B1	72.72531071111155
CTNNB1	WT1pKTS	71.57492870294962
NR0B1	WNT4	69.31560685577095
GATA4	WT1mKTS	67.97610274587431
WNT4	RSPO1	65.59397455734349
CTNNB1	WNT4	62.75431551089848
SRY	DKK1	61.294075800780206
NR0B1	UGR	60.036137422569546
CTNNB1	NR5A1	59.894783327888
AMH	NR0B1	59.69555326147087
UGR	WT1mKTS	59.49027717336656
WNT4	CTNNB1	59.160780214825465
PGD2	NR0B1	58.70546080880817
CTNNB1	FOXL2	57.12904779724633
RSPO1	WT1pKTS	56.90680088476573
SOX9	DMRT1	56.30109382194931
NR5A1	NR0B1	56.24438856750628
FGF9	WT1mKTS	56.193839006783115
DKK1	WNT4	56.16770962593978
DMRT1	SRY	55.611015966634085
CTNNB1	SRY	55.45949536822268
DHH	WNT4	55.17155681044643
PGD2	WNT4	54.938689610096475
FGF9	PGD2	54.82522822605405
WNT4	FOXL2	54.056429785693005
AMH	WNT4	54.05368569504732
UGR	NR0B1	53.39704787091045
CBX2	NR5A1	52.99280995198107
SOX9	DKK1	52.56193288140337
WT1pKTS	NR5A1	51.606738179388664
DHH	PGD2	51.544039812609235
RSPO1	FOXL2	51.532044705866554
NR5A1	CTNNB1	50.310249050071356
SOX9	WNT4	48.42933713925944
AMH	FGF9	48.41457022699886
FOXL2	CTNNB1	47.835476765516866
SRY	FOXL2	47.568370385881444
CTNNB1	DKK1	47.183995633076165
