Gene1	Gene2	EdgeWeight
NR0B1	SRY	360
CTNNB1	UGR	359
RSPO1	UGR	358
CBX2	UGR	357
WNT4	SRY	356
FOXL2	FOXL2	355
WT1pKTS	SRY	354
CBX2	FOXL2	353
WT1pKTS	WT1pKTS	352
NR5A1	FOXL2	351
RSPO1	FOXL2	350
FOXL2	NR5A1	349
FOXL2	CBX2	348
FOXL2	WT1pKTS	347
CTNNB1	FOXL2	346
NR5A1	SOX9	345
FGF9	DMRT1	344
UGR	WNT4	343
WT1pKTS	AMH	342
NR5A1	UGR	341
AMH	SRY	340
NR5A1	SRY	339
AMH	PGD2	338
DHH	SOX9	337
WT1mKTS	AMH	336
UGR	RSPO1	335
WT1mKTS	DHH	334
WT1mKTS	PGD2	333
WT1mKTS	DMRT1	332
WT1mKTS	FGF9	331
SRY	WT1pKTS	330
NR5A1	WT1pKTS	329
GATA4	AMH	328
UGR	NR0B1	327
GATA4	DHH	326
WT1pKTS	DKK1	325
GATA4	DMRT1	324
WNT4	RSPO1	323
SRY	DMRT1	322
DHH	AMH	321
GATA4	PGD2	320
WNT4	AMH	319
DMRT1	WT1pKTS	318
UGR	SRY	317
WT1mKTS	SOX9	316
PGD2	DHH	315
DKK1	CBX2	314
WNT4	DHH	313
RSPO1	NR5A1	312
SOX9	DHH	311
NR0B1	GATA4	310
CTNNB1	RSPO1	309
DMRT1	FGF9	308
CTNNB1	NR5A1	307
SOX9	DMRT1	306
SRY	NR0B1	305
CBX2	SRY	304
NR5A1	DKK1	303
GATA4	FGF9	302
WT1mKTS	DKK1	301
RSPO1	SRY	300
NR0B1	CTNNB1	299
CTNNB1	WNT4	298
DHH	SRY	297
FGF9	SOX9	296
SOX9	NR5A1	295
PGD2	AMH	294
SRY	FGF9	293
GATA4	DKK1	292
RSPO1	CTNNB1	291
UGR	CTNNB1	290
GATA4	SOX9	289
FGF9	AMH	288
CBX2	NR5A1	287
CBX2	AMH	286
FGF9	SRY	285
WT1pKTS	UGR	284
CBX2	CTNNB1	283
RSPO1	DMRT1	282
WNT4	WNT4	281
PGD2	DKK1	280
FOXL2	SRY	279
DMRT1	DKK1	278
RSPO1	RSPO1	277
NR0B1	RSPO1	276
PGD2	NR5A1	275
UGR	FGF9	274
DMRT1	DMRT1	273
SOX9	SOX9	272
FOXL2	UGR	271
CTNNB1	SRY	270
UGR	CBX2	269
SRY	UGR	268
UGR	UGR	267
NR5A1	CBX2	266
DKK1	NR5A1	265
DHH	CTNNB1	264
DKK1	FGF9	263
FGF9	RSPO1	262
DHH	RSPO1	261
DMRT1	UGR	260
AMH	AMH	259
SOX9	FOXL2	258
WT1pKTS	SOX9	257
FOXL2	CTNNB1	256
SRY	SRY	255
CBX2	GATA4	254
FGF9	UGR	253
GATA4	FOXL2	252
DHH	DMRT1	251
AMH	UGR	250
PGD2	FGF9	249
FGF9	FOXL2	248
PGD2	SRY	247
WT1pKTS	DHH	246
DKK1	DKK1	245
AMH	CBX2	244
WT1mKTS	UGR	243
SOX9	WT1pKTS	242
DMRT1	NR5A1	241
GATA4	UGR	240
SRY	DKK1	239
CTNNB1	WT1pKTS	238
DMRT1	SRY	237
SOX9	DKK1	236
SRY	WNT4	235
SOX9	UGR	234
NR0B1	DHH	233
AMH	CTNNB1	232
NR0B1	WT1pKTS	231
AMH	SOX9	230
SRY	PGD2	229
WNT4	CBX2	228
SRY	DHH	227
GATA4	WT1mKTS	226
DHH	DHH	225
UGR	WT1mKTS	224
NR5A1	NR5A1	223
AMH	DMRT1	222
PGD2	DMRT1	221
DKK1	UGR	220
FGF9	CBX2	219
SRY	CBX2	218
DMRT1	DHH	217
WNT4	GATA4	216
DKK1	AMH	215
SOX9	SRY	214
WT1mKTS	WT1mKTS	213
PGD2	NR0B1	212
NR0B1	DMRT1	211
DKK1	SRY	210
PGD2	CTNNB1	209
CBX2	SOX9	208
AMH	NR5A1	207
DKK1	PGD2	206
DKK1	WT1pKTS	205
NR0B1	WNT4	204
DHH	FGF9	203
NR5A1	AMH	202
FGF9	CTNNB1	201
DMRT1	RSPO1	200
NR5A1	RSPO1	199
WT1mKTS	RSPO1	198
DHH	WNT4	197
FOXL2	AMH	196
PGD2	UGR	195
SRY	FOXL2	194
DKK1	SOX9	193
CTNNB1	PGD2	192
FGF9	NR5A1	191
SOX9	RSPO1	190
AMH	RSPO1	189
RSPO1	SOX9	188
FGF9	DHH	187
WT1mKTS	FOXL2	186
DKK1	NR0B1	185
SOX9	NR0B1	184
CTNNB1	FGF9	183
NR0B1	FGF9	182
CTNNB1	NR0B1	181
AMH	WNT4	180
PGD2	SOX9	179
DHH	PGD2	178
FOXL2	SOX9	177
DHH	UGR	176
WT1pKTS	NR5A1	175
NR0B1	CBX2	174
GATA4	RSPO1	173
CBX2	WNT4	172
DMRT1	AMH	171
NR0B1	NR5A1	170
DHH	FOXL2	169
AMH	WT1pKTS	168
RSPO1	CBX2	167
CTNNB1	CTNNB1	166
CBX2	WT1pKTS	165
WNT4	CTNNB1	164
PGD2	WT1pKTS	163
