88,53,161,144,208,231,342,124,83,246,223,190,214,120,43,250,101,232,301
17,199,99,174,160,217,351,76,274,239,142,73,280,170,247,113,108,65,335
79,318,84,200,70,345,360,61,337,264,194,245,215,49,205,11,3,173,310
110,158,100,136,97,183,348,64,216,164,213,40,258,212,286,192,185,24,347
330,178,52,307,195,169,346,91,202,63,306,331,180,54,123,15,2,256,340
140,112,225,46,152,229,327,114,81,227,254,67,149,86,198,305,166,182,284
29,30,163,27,313,28,148,275,60,359,210,25,361,357,356,175,118,45,204
39,68,218,134,222,132,312,106,122,126,143,344,56,304,31,167,93,325,355
201,98,226,209,233,155,263,151,116,234,47,146,176,96,156,267,141,168,252
235,266,38,48,197,297,262,5,279,80,133,42,241,285,255,251,243,265,145
339,324,321,293,78,268,336,57,326,189,221,75,206,74,196,8,4,153,107
139,211,172,244,129,23,353,21,261,181,117,102,224,154,193,260,111,131,322
150,179,85,128,62,291,295,1,308,157,187,292,240,191,130,253,272,309,51
352,290,162,323,230,236,328,22,58,354,95,159,334,138,32,10,20,16,302
249,207,294,115,278,316,259,7,36,317,314,19,289,186,9,273,77,104,287
319,329,257,315,105,299,311,82,341,300,13,165,281,12,14,6,90,184,228
320,87,26,270,71,343,137,44,269,18,92,282,34,332,220,288,94,277,271
55,238,171,50,248,203,338,147,125,242,219,283,177,66,119,103,127,89,333
37,59,188,35,298,41,135,303,69,350,276,33,358,349,296,109,121,72,237
