SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,1.40755375831051,repression
WT1mKTS,DMRT1,1.24444563175032,repression
WT1mKTS,FGF9,1.00539591910009,repression
WT1mKTS,WT1mKTS,1,activation
NR5A1,CBX2,0.871641477225409,repression
WT1mKTS,DHH,0.78558109983295,repression
NR5A1,RSPO1,0.765931456115358,repression
WT1mKTS,GATA4,0.711482196187012,repression
NR5A1,SOX9,0.683918247371511,activation
WT1mKTS,DKK1,0.676385978580989,repression
WT1mKTS,WT1pKTS,0.621868230742928,repression
NR5A1,UGR,0.547869754503195,repression
NR5A1,CTNNB1,0.53492725109584,repression
WT1mKTS,WNT4,0.41988633416786,repression
WT1mKTS,FOXL2,0.377903134642684,repression
NR5A1,SRY,0.363827636379046,repression
NR5A1,NR5A1,0.341058080261624,activation
WT1mKTS,NR0B1,0.30725055618713,repression
WT1mKTS,SOX9,0.263508278522276,repression
DKK1,PGD2,0.221767339392716,repression
NR5A1,DMRT1,0.178545126556631,repression
DKK1,WT1mKTS,0.13273378647105,repression
DKK1,GATA4,0.0970464914726229,repression
WT1mKTS,AMH,0.0957394736403128,repression
DKK1,WNT4,0.0884557606885409,repression
DKK1,NR0B1,0.0804008542981235,repression
DKK1,FGF9,0.0734395306159314,repression
NR0B1,AMH,0.0604986862639238,repression
NR0B1,SOX9,0.0585788464588604,repression
NR0B1,PGD2,0.058016497487241,repression
PGD2,PGD2,0.0555726603358668,activation
SRY,SOX9,0.0527187959649749,activation
DMRT1,PGD2,0.0484116584600914,activation
PGD2,DHH,0.0443133586017517,activation
PGD2,AMH,0.0423693725763452,activation
DKK1,SOX9,0.041767942700508,activation
SRY,AMH,0.0408896600321239,repression
NR0B1,FGF9,0.0354167128439046,repression
PGD2,FGF9,0.0347867805589162,activation
PGD2,WT1mKTS,0.0347801946719444,repression
WNT4,AMH,0.0341464150644365,repression
DMRT1,WT1mKTS,0.0301129605720597,repression
PGD2,SOX9,0.0300878164097795,activation
NR0B1,DMRT1,0.0277202764854338,repression
WNT4,PGD2,0.0261237467898945,repression
DMRT1,GATA4,0.0241268216561866,repression
NR0B1,DKK1,0.023769769438612,repression
NR0B1,DHH,0.0229941886150371,repression
