	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5297512755134869	-0.44445357213210634	0.5095949357968858	-0.5488749226578268	0.5445215895965226	-0.41709494878879977	0.7238169567166511	0.8493250118177273	-0.6004240047196471	-0.2911075504414307	0.5048328999580772	-0.3621591031763115	0.312728296060809	0.4124231859703088	-0.5701568699387535	-0.2813519869314433	0.7084671392793556	-0.4383602289709922
FGF9	0.5297512755134869	1.0	-0.558775079273109	0.7736667530460011	-0.49796850090198225	0.7780512320643246	-0.4653106735323735	0.42256940957822403	0.522396347552775	-0.687699559400558	-0.2666495757030396	0.7556998215519497	-0.6173531484569853	0.3456252610894518	0.21355185051871564	-0.3598811978796309	-0.1486399810276171	0.6892513319480985	-0.4776952175018103
RSPO1	-0.44445357213210634	-0.558775079273109	1.0	-0.5482662355510207	0.8480371692718529	-0.5551309472529032	0.2387314446842874	-0.5209077988140616	-0.45787549368505404	0.7650942654335263	-0.29111119448249945	-0.5283738567359039	0.64850607949053	-0.7432572503866977	-0.5965613217765913	0.6834303092796034	-0.2992895602926702	-0.5844090851465255	0.24476584398981563
DHH	0.5095949357968858	0.7736667530460011	-0.5482662355510207	1.0	-0.49425593877927076	0.7744867031815484	-0.44934608217199296	0.40725897050924453	0.5191018853122356	-0.6742703193947982	-0.24676842457002543	0.7546597665558077	-0.6114063177509433	0.34492296374874837	0.22046316807317012	-0.3529485333077992	-0.14693020110043264	0.6793903118117864	-0.47460698747449487
CTNNB1	-0.5488749226578268	-0.49796850090198225	0.8480371692718529	-0.49425593877927076	1.0	-0.5143589912620155	0.23565227474580566	-0.5935340347513787	-0.5532595601075965	0.7411604430083332	-0.2749412042730295	-0.4890687400467488	0.610789172057745	-0.7160512325532399	-0.6558033837965497	0.7526315503484029	-0.2804983865046329	-0.5623176189064952	0.23608217395463482
PGD2	0.5445215895965226	0.7780512320643246	-0.5551309472529032	0.7744867031815484	-0.5143589912620155	1.0	-0.47301097542556564	0.43697234264928275	0.5484775952586177	-0.69515245068096	-0.264375486739665	0.7680523466709623	-0.6247915093008692	0.3457968590913685	0.24307874429323137	-0.3821576623147267	-0.1619689402394041	0.6965073464198184	-0.477872651297918
WT1mKTS	-0.41709494878879977	-0.4653106735323735	0.2387314446842874	-0.44934608217199296	0.23565227474580566	-0.47301097542556564	1.0	-0.3720977464957546	-0.4298695961801259	0.347405951217119	0.1868165761612756	-0.458916149369792	0.2926863198613862	-0.13605214345831385	-0.08518359211721914	0.22281458149094216	0.015134066324386467	-0.4570705349558675	0.8100228005431962
SRY	0.7238169567166511	0.42256940957822403	-0.5209077988140616	0.40725897050924453	-0.5935340347513787	0.43697234264928275	-0.3720977464957546	1.0	0.7422554570075147	-0.460648274716481	-0.0706105234448707	0.4081476266824738	-0.24585372070531333	0.49831848324609984	0.5642770971347513	-0.7084928271680716	-0.20484266973695822	0.6085237803055518	-0.3630771063867162
DKK1	0.8493250118177273	0.522396347552775	-0.45787549368505404	0.5191018853122356	-0.5532595601075965	0.5484775952586177	-0.4298695961801259	0.7422554570075147	1.0	-0.5950237935162077	-0.29538914967005525	0.511394563327355	-0.36315818101736724	0.32477678669122595	0.4180153726869004	-0.5860522764826048	-0.26886133584138355	0.7213839764765132	-0.4385881170263534
WNT4	-0.6004240047196471	-0.687699559400558	0.7650942654335263	-0.6742703193947982	0.7411604430083332	-0.69515245068096	0.347405951217119	-0.460648274716481	-0.5950237935162077	1.0	-0.008919422082410847	-0.6558925818831919	0.7625376702534873	-0.5575714211797546	-0.44653757861130206	0.5536067533525518	-0.12733020241499726	-0.7129469116490625	0.36246372700898744
