	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5247646067056848	-0.4353988605147989	0.5168629745547982	-0.5386121651864455	0.5437748306342026	-0.42617410877238454	0.7122653121124073	0.8418278253133192	-0.5969635048089814	-0.29765274481592846	0.49694272192747724	-0.35443524049030606	0.2980937928680325	0.40613350176324575	-0.5530415877483792	-0.27522081365189105	0.7002636911857797	-0.44938809692018555
FGF9	0.5247646067056848	1.0	-0.5567003418116316	0.7580514596301586	-0.48605451213633116	0.7630371094538789	-0.46907702278769897	0.4182721365990886	0.5196538661110855	-0.6801869338435869	-0.2483919393002761	0.7413023900470469	-0.6112015484034501	0.3396499580593119	0.21330502667461881	-0.35361689354178555	-0.13567277028718336	0.6801883991785566	-0.4783186762371444
RSPO1	-0.4353988605147989	-0.5567003418116316	1.0	-0.5406450027493165	0.8532236805059329	-0.5475486374648504	0.24995859887556268	-0.5187218128383174	-0.45224860493788716	0.7660630918617379	-0.30649053759352685	-0.5249452810590284	0.6556707429519011	-0.7420108523037083	-0.598400683173737	0.6768813137979107	-0.3217155546464552	-0.5742338611618969	0.24212690601261258
DHH	0.5168629745547982	0.7580514596301586	-0.5406450027493165	1.0	-0.4789091580447789	0.7603738899595918	-0.46531213509437314	0.4030535878070127	0.5274947020478686	-0.6732829644529285	-0.2462810176945672	0.7501147212577515	-0.6005900792082955	0.32827395588389496	0.20897939427112142	-0.34282387067295395	-0.15250541440587292	0.6753257719951806	-0.4854160719819952
CTNNB1	-0.5386121651864455	-0.48605451213633116	0.8532236805059329	-0.4789091580447789	1.0	-0.49860157123568777	0.24398805241150207	-0.591344418968744	-0.5446312094574418	0.7453820080901084	-0.29584862423541863	-0.4759745961688167	0.609613129523325	-0.7194557182017857	-0.6582099050955746	0.742527654284217	-0.3070690334378095	-0.5592379621451743	0.23640905729653672
PGD2	0.5437748306342026	0.7630371094538789	-0.5475486374648504	0.7603738899595918	-0.49860157123568777	1.0	-0.48096952081503136	0.43541855707616506	0.5455390539788751	-0.6895713315715474	-0.2670006622722086	0.7645097473225873	-0.6148028163867535	0.3473131865174315	0.2422138942460012	-0.37198160756810633	-0.1668194366941365	0.6842294078389576	-0.4808031253081246
WT1mKTS	-0.42617410877238454	-0.46907702278769897	0.24995859887556268	-0.46531213509437314	0.24398805241150207	-0.48096952081503136	1.0	-0.38329429569976065	-0.4347246049919524	0.351976059833384	0.19490643952051312	-0.46240007285775253	0.297505353662313	-0.14763301140186286	-0.10112240415494736	0.2316658049081377	0.04234676326096516	-0.46192010339858586	0.8013198616402635
SRY	0.7122653121124073	0.4182721365990886	-0.5187218128383174	0.4030535878070127	-0.591344418968744	0.43541855707616506	-0.38329429569976065	1.0	0.724989364043465	-0.4535986473454886	-0.05838511381546523	0.3974362987808663	-0.234231377818334	0.5010057579390577	0.5746179924615404	-0.7029904452770371	-0.1918262520308166	0.587662955632098	-0.365322387552627
DKK1	0.8418278253133192	0.5196538661110855	-0.45224860493788716	0.5274947020478686	-0.5446312094574418	0.5455390539788751	-0.4347246049919524	0.724989364043465	1.0	-0.5933051742305797	-0.2967773090315829	0.5195168511383799	-0.36139506240148606	0.3213261476332485	0.4166774258954916	-0.5745994417648692	-0.2625950822894106	0.715614821859554	-0.4472173121059688
WNT4	-0.5969635048089814	-0.6801869338435869	0.7660630918617379	-0.6732829644529285	0.7453820080901084	-0.6895713315715474	0.351976059833384	-0.4535986473454886	-0.5933051742305797	1.0	-0.014639223159552957	-0.6536090927429277	0.7554536144829083	-0.5571418952056668	-0.4467473985461369	0.5443741877362246	-0.13505586459563493	-0.707144162648522	0.3624329263016934
CBX2	-0.29765274481592846	-0.2483919393002761	-0.30649053759352685	-0.2462810176945672	-0.29584862423541863	-0.2670006622722086	0.19490643952051312	-0.05838511381546523	-0.2967773090315829	-0.014639223159552957	1.0	-0.2267268249917583	-0.16959580005430908	0.4504613593944839	0.3661302315844266	-0.29053698469606776	0.7171391945879448	-0.28657926794554817	0.2268091930231967
AMH	0.49694272192747724	0.7413023900470469	-0.5249452810590284	0.7501147212577515	-0.4759745961688167	0.7645097473225873	-0.46240007285775253	0.3974362987808663	0.5195168511383799	-0.6536090927429277	-0.2267268249917583	1.0	-0.6267204041273624	0.3231405955459444	0.20999153419324462	-0.35822704883654116	-0.1436930457071432	0.6330734114047747	-0.47809049712551455
NR0B1	-0.35443524049030606	-0.6112015484034501	0.6556707429519011	-0.6005900792082955	0.609613129523325	-0.6148028163867535	0.297505353662313	-0.234231377818334	-0.36139506240148606	0.7554536144829083	-0.16959580005430908	-0.6267204041273624	1.0	-0.5153059034085173	-0.3830426790267936	0.44705020343072355	-0.3066204562114	-0.48337475593112267	0.2983557773740303
