Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.35003607108189	7.64403626884452e-47
NR5A1	WT1pKTS	0.35003607108189	7.64403626884496e-47
DKK1	DMRT1	0.280525681162925	5.1560322175691e-30
DMRT1	DKK1	0.280525681162925	5.15603221756947e-30
CTNNB1	RSPO1	0.245333762097459	3.95480669528513e-23
RSPO1	CTNNB1	0.245333762097459	3.95480669528565e-23
DKK1	SRY	0.21552237569538	4.31026695311016e-18
SRY	DKK1	0.21552237569538	4.31026695311038e-18
NR0B1	WNT4	0.20336594948156	3.07266280278179e-16
WNT4	NR0B1	0.20336594948156	3.07266280278184e-16
WNT4	CTNNB1	0.19790402419477	1.9186354401007e-15
CTNNB1	WNT4	0.19790402419477	1.91863544010084e-15
DMRT1	SRY	0.1913673984227	1.60358997556114e-14
SRY	DMRT1	0.1913673984227	1.60358997556124e-14
NR5A1	CBX2	0.185373832124821	1.0524135708678e-13
CBX2	NR5A1	0.185373832124821	1.05241357086782e-13
CBX2	UGR	0.184855005577431	1.23494253815259e-13
UGR	CBX2	0.184855005577431	1.23494253815263e-13
SRY	NR0B1	0.159859631104636	1.59002953472877e-10
NR0B1	SRY	0.159859631104636	1.59002953472881e-10
RSPO1	WNT4	0.145358736195299	6.25881852594165e-09
WNT4	RSPO1	0.145358736195299	6.25881852594224e-09
GATA4	WT1mKTS	0.141830549801192	1.45136504160149e-08
WT1mKTS	GATA4	0.141830549801192	1.45136504160152e-08
AMH	PGD2	0.130510593052685	1.88012076849046e-07
PGD2	AMH	0.130510593052685	1.88012076849046e-07
DKK1	SOX9	0.124535771599655	6.68346579889724e-07
SOX9	DKK1	0.124535771599655	6.68346579889728e-07
AMH	DHH	0.121728789042154	1.18899332165367e-06
DHH	AMH	0.121728789042154	1.18899332165368e-06
DHH	FGF9	0.121275981316985	1.30323854014946e-06
FGF9	DHH	0.121275981316985	1.30323854014946e-06
UGR	WT1pKTS	0.119649661947878	1.8070003774773e-06
WT1pKTS	UGR	0.119649661947878	1.80700037747732e-06
DHH	PGD2	0.117724114690507	2.64630239979083e-06
PGD2	DHH	0.117724114690507	2.64630239979087e-06
SRY	WT1pKTS	0.116011494094961	3.69698154940421e-06
WT1pKTS	SRY	0.116011494094961	3.69698154940423e-06
WT1pKTS	WT1mKTS	0.114785150604647	4.68363023534939e-06
WT1mKTS	WT1pKTS	0.114785150604647	4.68363023534939e-06
GATA4	WT1pKTS	0.102564924287949	4.34535143265299e-05
WT1pKTS	GATA4	0.102564924287949	4.34535143265304e-05
SOX9	DMRT1	0.0908961531416441	0.00029332997822407
DMRT1	SOX9	0.0908961531416441	0.00029332997822407
FGF9	AMH	0.0827772688912571	0.000978939080442206
AMH	FGF9	0.082777268891257	0.000978939080442215
WT1pKTS	DMRT1	0.0785699151622523	0.00175746660784964
DMRT1	WT1pKTS	0.0785699151622522	0.00175746660784965
NR0B1	CTNNB1	0.0781152837138678	0.00186919003950287
CTNNB1	NR0B1	0.0781152837138677	0.0018691900395029
PGD2	SOX9	0.0716677171265918	0.00433283669126867
SOX9	PGD2	0.0716677171265917	0.00433283669126867
CTNNB1	FOXL2	0.0697115765932772	0.00552365159560327
FOXL2	CTNNB1	0.0697115765932772	0.0055236515956033
SOX9	NR5A1	0.0651408603213996	0.00952918623461065
NR5A1	SOX9	0.0651408603213996	0.00952918623461065
PGD2	FGF9	0.0626022342290217	0.0127302725526091
FGF9	PGD2	0.0626022342290216	0.0127302725526092
DHH	SOX9	0.0614090740149478	0.0145393171860698
SOX9	DHH	0.0614090740149478	0.0145393171860699
UGR	FOXL2	0.0583080491999895	0.0203387208042612
FOXL2	UGR	0.0583080491999894	0.0203387208042613
WT1mKTS	FOXL2	0.0556631554147238	0.0267852048771331
FOXL2	WT1mKTS	0.0556631554147237	0.0267852048771334
FGF9	SOX9	0.0549801139314234	0.0287121173497786
SOX9	FGF9	0.0549801139314233	0.0287121173497788
CBX2	GATA4	0.054566475028461	0.029936072261878
GATA4	CBX2	0.0545664750284609	0.0299360722618781
WT1pKTS	CBX2	0.0434143230882942	0.0842085413800296
CBX2	WT1pKTS	0.0434143230882941	0.0842085413800297
