TF	target	importance
FOXL2	WT1pKTS	0.34560918552371345
DKK1	DMRT1	0.31329174098626306
DMRT1	DKK1	0.2854594190062534
CBX2	UGR	0.2583984357978611
WT1pKTS	FOXL2	0.2533349364131819
RSPO1	CTNNB1	0.2531807236523522
CTNNB1	RSPO1	0.24175328204797206
UGR	CBX2	0.2131966811296304
DHH	PGD2	0.2116526686935705
PGD2	FGF9	0.199006562846856
PGD2	DHH	0.19487379220214984
DHH	FGF9	0.19411272280827369
FOXL2	NR5A1	0.1930080894417527
NR5A1	CBX2	0.19084024294950103
PGD2	AMH	0.18911104383050964
WNT4	NR0B1	0.18417055821014475
DHH	AMH	0.18298708407817793
RSPO1	NR5A1	0.1805872158957878
DKK1	SOX9	0.17710554080161314
CTNNB1	FOXL2	0.17600026634364885
NR5A1	RSPO1	0.1746560676284746
SRY	DKK1	0.17341562581752262
FGF9	PGD2	0.17004815383729097
DKK1	SRY	0.1687189756064038
AMH	PGD2	0.16146078522982704
FGF9	DHH	0.1607893173255263
SRY	DMRT1	0.15911262339024748
RSPO1	WNT4	0.1589929161153052
AMH	DHH	0.1573472240356793
CTNNB1	WT1pKTS	0.15658116410676148
NR0B1	WNT4	0.1561925353870382
WNT4	RSPO1	0.15506039693008658
DMRT1	SRY	0.15474875012325096
SOX9	WNT4	0.15412761198055683
DMRT1	SOX9	0.15082352100124738
UGR	WT1mKTS	0.1492786909266308
FGF9	AMH	0.14863563507705227
WNT4	CTNNB1	0.1455390548751108
WT1pKTS	NR5A1	0.14112033850723008
RSPO1	FOXL2	0.13644198652381628
AMH	FGF9	0.1360326240104563
GATA4	WT1mKTS	0.13366170666975707
UGR	GATA4	0.13358247177812949
WT1mKTS	GATA4	0.12834067484370953
NR5A1	FOXL2	0.1266320267613271
NR5A1	WT1pKTS	0.12626025624751605
FOXL2	CTNNB1	0.12109647155942704
CTNNB1	NR5A1	0.11877130281213005
SOX9	DKK1	0.1151583065390821
AMH	NR0B1	0.11149600312792937
CTNNB1	SRY	0.10877953204347657
NR5A1	CTNNB1	0.10846453718236194
NR5A1	UGR	0.1073643204613054
DHH	GATA4	0.10666339251779891
SOX9	DMRT1	0.10562377212146665
PGD2	GATA4	0.10548453811025597
SOX9	DHH	0.10539314965008403
DHH	SOX9	0.10183542797228627
PGD2	WT1mKTS	0.09974223489162407
SOX9	PGD2	0.09893354479487637
UGR	NR0B1	0.09748322969541647
FOXL2	SRY	0.09720237431714683
DHH	WT1mKTS	0.09664929759735899
RSPO1	WT1pKTS	0.09311884688950212
FGF9	GATA4	0.09164644212548359
SOX9	FGF9	0.09046195112842044
CTNNB1	WNT4	0.08891851038120353
FGF9	WT1mKTS	0.08760254929429415
SOX9	AMH	0.08447758735132978
FGF9	NR0B1	0.08440370117239188
PGD2	SOX9	0.0841999740427896
PGD2	NR0B1	0.08403681906850126
NR0B1	RSPO1	0.08161121249252298
FGF9	SOX9	0.08061216041631876
SRY	FOXL2	0.07675338283696362
WT1pKTS	CBX2	0.0727993477399289
AMH	GATA4	0.0714337975363924
FOXL2	RSPO1	0.07057616797403025
RSPO1	CBX2	0.07012583399326995
DHH	NR0B1	0.06934450431140678
WT1pKTS	SRY	0.06887180118458068
UGR	SRY	0.06814307681757945
AMH	WT1mKTS	0.06807519853093996
RSPO1	NR0B1	0.06794087546443828
CTNNB1	CBX2	0.06776418173926013
NR0B1	UGR	0.0671460348727718
SRY	UGR	0.06707159091747442
GATA4	FGF9	0.06688766807019007
WT1pKTS	CTNNB1	0.06650161310990334
WNT4	UGR	0.06556504458302938
DKK1	CBX2	0.06548895891225236
FGF9	WNT4	0.06330309861689686
GATA4	AMH	0.06276231946276682
GATA4	DHH	0.06092967732875647
WT1pKTS	UGR	0.06067672151777252
WNT4	SOX9	0.05999970438104826
PGD2	WNT4	0.05997580985564981
GATA4	PGD2	0.058439643871465184
WT1mKTS	AMH	0.05752807849633497
DMRT1	CBX2	0.05747772055715975
RSPO1	UGR	0.056508067770912086
NR0B1	NR5A1	0.05556949161425467
WNT4	FGF9	0.05549900644194382
SRY	WT1pKTS	0.055257560437565634
NR0B1	CTNNB1	0.053441361879412834
WT1mKTS	DHH	0.05220201210778106
RSPO1	SRY	0.05218265126778588
WNT4	PGD2	0.05117653835057365
SOX9	GATA4	0.05057863957067109
GATA4	DKK1	0.05054145967730535
NR0B1	AMH	0.050176444055953916
AMH	SOX9	0.04992283502657662
GATA4	DMRT1	0.049195143057331484
WNT4	DHH	0.048735050597231565
DHH	WNT4	0.04868660138068528
WNT4	NR5A1	0.04840816508617175
UGR	WNT4	0.04762496479766135
DMRT1	UGR	0.04760372736302779
DKK1	UGR	0.0473624709612279
WNT4	FOXL2	0.047035246284674655
NR5A1	SOX9	0.04668713737348177
PGD2	DKK1	0.046625748270286524
DKK1	WT1mKTS	0.04649165380194006
SOX9	WT1mKTS	0.04553882584621219
SRY	NR0B1	0.04547321950059016
DMRT1	CTNNB1	0.045163212773153535
CBX2	NR0B1	0.044940875998904034
DKK1	CTNNB1	0.04394605223726608
WT1mKTS	FGF9	0.04332429857729391
WT1pKTS	RSPO1	0.04269866641836027
DKK1	GATA4	0.04240012931230834
SRY	SOX9	0.04205222435806609
DKK1	WNT4	0.04190489782659062
WT1mKTS	PGD2	0.0417652810575554
DMRT1	GATA4	0.04172608497403722
SRY	WT1mKTS	0.041665001590434694
WNT4	WT1pKTS	0.04077636499403932
DHH	DMRT1	0.04076568462387533
SOX9	SRY	0.040742420697249544
SOX9	RSPO1	0.040433518389547514
CTNNB1	UGR	0.040175736011864166
CBX2	SRY	0.04000893993720604
RSPO1	SOX9	0.03979229799883961
CBX2	NR5A1	0.03977199984631526
CTNNB1	DKK1	0.03953644229877314
DHH	DKK1	0.03948264631784855
NR0B1	FGF9	0.03878968249385604
PGD2	DMRT1	0.03875247798035172
CTNNB1	NR0B1	0.038511500257998516
NR5A1	NR0B1	0.038497171242653845
GATA4	SOX9	0.038484316483725904
NR0B1	DHH	0.03814911652242242
WNT4	AMH	0.037821267992185076
DMRT1	WNT4	0.03767525140745534
WT1mKTS	DMRT1	0.03729452528227438
DMRT1	WT1mKTS	0.03719360739877873
SOX9	CBX2	0.03710864499859349
SRY	CTNNB1	0.03523897280689676
GATA4	UGR	0.03502873535062787
NR0B1	PGD2	0.03489027502271418
WNT4	CBX2	0.034824692448026516
NR0B1	SRY	0.03440151178156367
WT1pKTS	GATA4	0.034394866332495895
WT1pKTS	WT1mKTS	0.03437956306125274
AMH	WNT4	0.033809806783862514
WT1mKTS	UGR	0.03346888286768586
SRY	NR5A1	0.03330751872868673
SRY	GATA4	0.0329870612158362
CTNNB1	DMRT1	0.032329576506080586
NR5A1	SRY	0.031973089121763984
WT1mKTS	SRY	0.031903818513086116
NR5A1	GATA4	0.031590942060258045
CBX2	RSPO1	0.03130949252063129
NR5A1	DMRT1	0.03129747499856204
NR5A1	DKK1	0.03128894581187636
SOX9	NR5A1	0.031067548128730568
WT1mKTS	DKK1	0.031011486798691167
DMRT1	NR5A1	0.030055232402362242
NR5A1	WT1mKTS	0.030027803639854567
CBX2	DKK1	0.0298147565342289
CBX2	CTNNB1	0.029214646888270725
DKK1	NR5A1	0.02917984134866874
DKK1	FOXL2	0.029008084828391522
SRY	CBX2	0.02896321489912128
FGF9	DMRT1	0.028961810477976344
NR0B1	GATA4	0.028913649357599932
FGF9	DKK1	0.028886063173775834
WNT4	SRY	0.02876723560466447
CBX2	DMRT1	0.02860729901556384
DKK1	FGF9	0.02848852108494802
DMRT1	FOXL2	0.028139085130189628
NR0B1	CBX2	0.028128068279927587
FOXL2	CBX2	0.027969295890287953
DKK1	AMH	0.026807816468727205
NR0B1	FOXL2	0.0266272996821366
DKK1	PGD2	0.02659168667384973
SOX9	UGR	0.026353104843722042
WNT4	DMRT1	0.025917909774536018
NR0B1	WT1mKTS	0.025747024883259244
CBX2	WNT4	0.025512989918838616
DMRT1	PGD2	0.025512551227014454
GATA4	SRY	0.02485473268823399
DMRT1	AMH	0.024728678438643566
AMH	DKK1	0.02418426540290281
FOXL2	DMRT1	0.024156829079427067
DKK1	DHH	0.02392924259142808
DMRT1	FGF9	0.023899716414520634
UGR	RSPO1	0.023508566806317705
WNT4	WT1mKTS	0.023411872446059852
DMRT1	NR0B1	0.023349997554339523
PGD2	RSPO1	0.023068895465153776
DKK1	NR0B1	0.022957124068924695
WT1mKTS	SOX9	0.022679721717230185
DMRT1	DHH	0.022592532284731792
WNT4	DKK1	0.022481955503533598
WNT4	GATA4	0.022250618146610297
SOX9	CTNNB1	0.02210268268899663
RSPO1	GATA4	0.02194918421433498
CTNNB1	WT1mKTS	0.02190020689141112
CBX2	SOX9	0.02189931281499892
PGD2	UGR	0.02187328131588407
GATA4	NR0B1	0.021820483880812168
