Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
FOXL2,UGR,0.8801015402068192,0.9981481481481481,1.0,0.9981481481481481,3.5435680647681207,2.597551197660538,3.952315886967588,30,30,30,1
CBX2,CTNNB1,0.5921353654133136,0.9944444444444444,1.0,0.9944444444444444,2.484035782260626,1.8291573292415277,3.093887550696884,30,30,30,1
CBX2,NR5A1,0.7613863318061971,0.9907407407407407,1.0,0.9907407407407407,2.504188948068667,1.4858486136531885,3.1367451184871484,30,30,30,1
SOX9,FGF9,0.03147298944784905,0.9537037037037037,1.0,0.9537037037037037,2.4344514389828427,-0.6572968047960845,3.550561145509991,30,30,30,1
CBX2,RSPO1,0.47571684708676887,0.951851851851852,1.0,0.951851851851852,2.2583953121295774,0.569028260310024,3.122985240872328,30,30,30,1
PGD2,DHH,0.081325936938709,0.9444444444444444,1.0,0.9444444444444444,2.1070785116923436,0.7324935918407642,3.4399522871588086,30,30,30,1
PGD2,GATA4,0.07424719781814927,0.9444444444444444,1.0,0.9444444444444444,2.2508322804963656,-0.34210872208179255,3.6782092410804568,30,30,30,1
PGD2,WT1mKTS,2.0372094599391857,0.9314814814814815,1.0,0.9314814814814815,1.9820158245851516,0.2082828313792492,3.201857261484716,30,30,30,1
RSPO1,NR5A1,0.5683599113170039,0.9259259259259259,1.0,0.9259259259259259,1.716715482156858,0.9075232633034618,2.3762050690751857,30,30,30,2
SOX9,NR0B1,0.08085144229986738,0.9259259259259259,1.0,0.9259259259259259,1.7897298344195,0.44006505021198367,3.0872064785304447,30,30,30,1
PGD2,FGF9,0.05354721659947032,0.9166666666666666,1.0,0.9166666666666666,1.7571598331147766,-0.08017244243645807,3.446765041799452,30,30,30,1
SRY,UGR,0.35249820021800293,0.912962962962963,1.0,0.912962962962963,1.052550218079044,0.3111647113434464,2.0330046291989916,30,30,30,2
NR5A1,WT1pKTS,0.6203344221870705,0.9111728395061729,0.9666666666666667,0.9425925925925926,2.7236749086518013,-0.614411550996756,3.532561936369114,29,30,30,1
PGD2,NR0B1,0.09851399410738487,0.9074074074074073,1.0,0.9074074074074073,1.6743424820738926,0.5581726224155555,3.2786172083718315,30,30,30,1
UGR,CBX2,0.37956131050930614,0.9037037037037037,1.0,0.9037037037037037,1.5604802142928302,0.9018107660489081,2.2577434960168845,30,30,30,1
FOXL2,SRY,0.5785602568468428,0.9,1.0,0.9,1.643591798711381,-0.22802417467250777,3.2313791664542197,30,30,30,1
WNT4,CBX2,0.35388954874152784,0.8944444444444444,1.0,0.8944444444444444,1.4756281178699266,0.4662982992257569,2.5307193540490394,30,30,30,1
CTNNB1,CTNNB1,0.3577234672270499,0.8851851851851851,1.0,0.8851851851851851,1.2030308224965829,0.33457079776973075,1.6317039719996853,30,30,30,2
SRY,CBX2,0.3466671122091525,0.8796296296296297,1.0,0.8796296296296297,1.4409272283801318,0.08989067581697463,2.7686388643950393,30,30,30,1
PGD2,PGD2,0.10402677395971369,0.874074074074074,1.0,0.874074074074074,1.3142206538567438,0.10297988773562611,2.7563855193301348,30,30,30,1
DMRT1,WT1mKTS,1.8823757360931745,0.87,0.9666666666666667,0.9,1.6400538481670817,-0.3995776693419014,2.3709537228622772,29,30,30,1
AMH,NR0B1,0.08131549690266955,0.8666666666666667,1.0,0.8666666666666667,1.3235431212522313,0.2129140830734075,2.373552866174747,30,30,30,1
WNT4,RSPO1,0.3917364819467913,0.8648148148148148,1.0,0.8648148148148148,1.6013881879419165,0.007807477776846955,2.395312317414435,30,30,30,1
CTNNB1,NR5A1,0.45431031813403655,0.8537037037037037,1.0,0.8537037037037037,1.2243181282954223,0.579482420700849,1.6644894936502566,30,30,30,2
UGR,UGR,0.24185482170600395,0.8537037037037037,1.0,0.8537037037037037,0.5676012814943577,0.30897353686517187,0.9048520100511946,30,30,30,3
UGR,CTNNB1,0.36870359787165197,0.85,1.0,0.85,1.2031027318498906,0.6473366468846254,2.1343588775925824,30,30,30,2
DHH,WNT4,0.017763902378004005,0.8431481481481482,0.9666666666666667,0.8722222222222222,1.3927377471362805,-0.26450291485656374,3.5091077584562083,29,30,30,1
UGR,RSPO1,0.27955267711729764,0.8333333333333334,1.0,0.8333333333333334,0.8910735489039043,0.40396106926935416,1.8924016906888832,30,30,30,1
RSPO1,DKK1,0.24189016929907536,0.8279012345679013,0.9333333333333333,0.8870370370370371,1.708654883562518,-0.6842582828993296,2.8686155245501666,28,30,30,1
PGD2,SOX9,0.011455611339184843,0.8261728395061727,0.9333333333333333,0.8851851851851851,2.2323836739643337,-0.6181021470204751,4.112977490360825,28,30,30,1
GATA4,SRY,0.5136291587266755,0.8252469135802469,0.9666666666666667,0.8537037037037037,1.1803148075835075,-0.4787237668738808,2.282166897432532,29,30,30,1
WNT4,CTNNB1,0.31827583532519843,0.8203703703703703,1.0,0.8203703703703703,0.9485842111150636,0.3449275890970188,1.5804097018829815,30,30,30,2
DHH,PGD2,0.08759448420676906,0.8180864197530865,0.9666666666666667,0.8462962962962963,1.196367557431932,-0.2398665524515145,2.9240511216670537,29,30,30,1
UGR,NR5A1,0.35811775436734883,0.8166666666666667,1.0,0.8166666666666667,0.8384994334983304,0.32826958885120466,1.3877507640950784,30,30,30,3
DMRT1,AMH,0.12728859780398297,0.8106172839506174,0.9333333333333333,0.8685185185185186,1.5919060837181378,-1.000812419236568,2.9524278815816842,28,30,30,1
