Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
CBX2,UGR,0.7210826155842037,1.0,1.0,1.0,3.3170702226299436,3.217271325709638,3.4053497509189916,30,30,30,1
CTNNB1,RSPO1,0.8551850876737794,1.0,1.0,1.0,1.8959023276674805,1.837891523004858,1.9397417143474194,30,30,30,1
DKK1,DMRT1,0.8453350122354749,1.0,1.0,1.0,2.3134735705437643,2.2522545962239953,2.370427508828871,30,30,30,1
DKK1,SRY,0.7297061326006887,1.0,1.0,1.0,1.548807824180441,1.489980542104356,1.6124833678997088,30,30,30,1
DMRT1,DKK1,0.8453350122354749,1.0,1.0,1.0,2.2730506369420898,2.2115442684130615,2.3324909562389995,30,30,30,1
FOXL2,NR5A1,-0.7658312791131834,1.0,1.0,1.0,1.6790562694541191,1.6461266324331119,1.70458233565842,30,30,30,1
FOXL2,WT1pKTS,-0.8129023926963599,1.0,1.0,1.0,2.0271114706652926,1.9942577671846045,2.054233055432473,30,30,30,1
GATA4,WT1mKTS,0.7929742176667237,1.0,1.0,1.0,2.5481067617998985,2.4257741794889203,2.622471951660976,30,30,30,1
RSPO1,CTNNB1,0.8551850876737794,1.0,1.0,1.0,1.851047634211352,1.8179480757064101,1.8869744939011568,30,30,30,1
UGR,CBX2,0.7210826155842037,1.0,1.0,1.0,3.078625383044293,3.014708109696191,3.1373760227672784,30,30,30,1
WNT4,NR0B1,0.7645543767139525,1.0,1.0,1.0,1.792760538032111,1.7195070274660629,1.8486385770243468,30,30,30,1
WT1mKTS,GATA4,0.7929742176667237,1.0,1.0,1.0,2.4248993384135225,2.2582783926774725,2.532913047069618,30,30,30,1
WT1pKTS,FOXL2,-0.8129023926963599,1.0,1.0,1.0,1.6850938882272986,1.635088627905578,1.7228479617824826,30,30,30,1
PGD2,AMH,0.7614784928228134,0.9980392156862745,1.0,0.9980392156862745,1.4846854494914226,1.4411692267832896,1.5166611710564712,30,30,30,1
DKK1,SOX9,0.7173163818028975,0.9941176470588236,1.0,0.9941176470588236,1.1789425744408164,1.1121419388819496,1.2382856229669743,30,30,30,1
PGD2,FGF9,0.767028653483155,0.9784313725490196,1.0,0.9784313725490196,1.4370450931572134,1.408705813461769,1.4606331181401493,30,30,30,1
FGF9,PGD2,0.767028653483155,0.9725490196078431,1.0,0.9725490196078431,1.4159651450703445,1.3803412876776482,1.4629558877220383,30,30,30,1
PGD2,DHH,0.7652024601232034,0.9725490196078431,1.0,0.9725490196078431,1.4652410534494134,1.4338544559696773,1.4922006296744885,30,30,30,1
RSPO1,WNT4,0.7657970211305992,0.9725490196078431,1.0,0.9725490196078431,1.0828880927315683,1.0253997814276685,1.1309670446018396,30,30,30,1
FGF9,DHH,0.7650338324265127,0.9686274509803922,1.0,0.9686274509803922,1.4642672694309502,1.430289851574345,1.4988495430855777,30,30,30,1
NR0B1,WNT4,0.7645543767139525,0.9666666666666667,1.0,0.9666666666666667,1.07683286283454,0.9913003443443216,1.136180308489467,30,30,30,1
