	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
E37_5_927	1.3153049633	3.6700745934	10.4224650117	0.5561610827000001	10.755200654500001	2.5989992134	10.415975335599999	1.669019193	5.0067772883999995	10.498745873899999	0.23122584350000003	0.5323436702000001	10.540069817000001	1.6245025463999998	7.4128245988	9.8211734269	4.9035663255	3.5082948693000002	10.487907826799999
E42_7_69	4.2577291802	4.9363372643	10.395628688099999	3.9915981763	10.6740284865	3.3948272157	10.0294757118	6.2799504823	1.4002697358	10.6200793234	5.0806527051999995	4.514938648999999	10.3218095265	3.7459937021	3.318825561	10.3352182946	0.5517329631	2.5006352756	10.6471263452
E20_7_209	9.5252117302	9.715691636599999	2.8673148373000004	9.540795871	1.5690127733	9.818772227	9.728475984600001	9.5251772507	9.859220260499999	3.9886186225	2.4015049387	9.4127788441	2.8230478206	9.3814365433	10.101605693	0.38553189179999997	1.9926434884	9.8608267717	9.7457057143
E70_2_163	9.3059970218	0.0314674227	9.500928782999999	2.7238320629	8.1400835326	2.6162835348	9.8207205022	10.4015651693	9.4363382522	9.5908930711	7.9917186547000005	6.4052029494000005	10.2966746461	8.6404044066	10.2896389177	2.6745394080000002	2.8109614808999996	6.9814795212	10.2958755741
E107_6_328	9.7832620975	9.8575623272	2.2524568202	9.2323674769	1.5599182092	9.9696879995	9.7119780578	10.1361379503	9.4500201792	1.0652443645	2.4863000572	9.2406982778	7.2887104946	9.9264341028	9.5958263176	0.6394637954	5.4720650175	9.1831227885	9.6286617765
E131_7_61	3.0236037307999997	5.2022594036	10.5350301153	4.94032473	10.5735039399	2.0169621553	10.803746334000001	3.861476795	4.740635191	10.010948901	0.7321328003	2.3921907721	10.1089049931	3.6881657508999997	6.9690319617	10.5759316829	2.7336050301999997	1.8605409332	10.3275973548
E106_4_886	4.0440122223	5.0865576986	9.789962044	3.4527543600999997	10.3676775722	3.6057905801	10.7726859615	2.9098394026	0.20723931010000002	10.648931898999999	5.3456893677999995	3.51008582	10.290193845	3.4881455356	5.1395736563	10.5340006988	5.9667612377	4.0382817682	10.5145133006
E49_7_93	9.4749214259	9.6371667141	3.0008111046	9.3579434041	4.6928291715	9.9321979836	9.8113796525	9.5298919645	9.9846325643	2.3938574364	3.5204460392000003	9.4928893326	1.2873820697	10.0836578437	9.7271874167	0.558228176	4.0723970361	9.6249526402	9.477561875
E37_7_85	0.9582001098999999	1.1729417254999999	10.6516623909	2.6544133525	10.3793079379	5.2351290697	10.1472272359	1.8445821536000002	3.4290548198	10.7331715518	1.9823894058000002	3.9072803565	10.7768476433	0.21729626059999999	1.5662950830000002	10.3118276282	4.1286405332	1.0770985089	10.1181710462
E108_5_527	0.5901120692	4.88615517	10.5941800843	6.095315806	10.7306082826	0.6358309548	10.4002959339	5.089414634700001	4.3179071243000005	10.4335002985	0.5463469749000001	4.669369334700001	10.1652933244	2.6938033264	3.5688269767	10.0249836806	1.1115873090000001	6.0277537112	10.6273385995
E37_6_328	5.0385944209	4.6196249812	10.4431908674	2.9170190482	10.1645706074	5.2829757519	10.4937724289	3.9358738772	3.0613884945999996	10.5345856816	1.9080032364	1.6933566532	10.606680754800001	3.2864268961	6.1936607564	10.60850504	1.998882984	5.868974536900001	10.1715309799
E10_0_881	5.3305126345	4.74288311	4.4877420466	1.8169831741	1.4270755622	0.5743427111	10.9526673833	0.0977007792	4.2315161306	5.1149731399	10.6415557512	3.0337625945999998	4.2330928732999995	10.4888123872	10.4973486162	0.36517706590000004	10.8847712343	5.5932700038	10.4900258
E12_1_362	3.7316747013	5.592896172300001	3.7267578517	1.3554305309999999	4.4810267002	3.8355164411000002	10.228464073200001	5.7123495874	4.7837574581	9.8680685898	9.797452522999999	1.7077574916999998	9.7359414461	10.890841871600001	10.3033845686	2.7578555725	9.3163342128	6.1399799546	11.0138566131
E136_6_008	9.657022999199999	9.539822943799999	4.1894562638999995	9.6215114753	4.846839296000001	9.9656865787	9.5436476723	9.478573624500001	9.672643427	5.3428881257	4.3816717687999995	9.3425833912	1.0942511374	9.8248687672	9.7073217005	3.3673719257	4.7310259424000005	9.5684346687	10.109795139700001
E40_5_767	3.5976266157	2.5054320128	10.377476188400001	3.8139847262999997	10.7597453018	2.5953119998	10.4716849123	0.3114160379	4.9988403837	10.6073159336	3.5295241172000003	5.0827232316	10.379905344600001	5.2334448051999995	4.6940361869	10.2121651076	3.9129850005	4.8786875072	10.2664206275
E42_5_847	2.250549686	0.0709946021	10.236629859099999	2.5147230941	10.5014329863	0.2404926601	10.6285041755	4.4284767982	5.6000345262	10.455144398	4.3071822287	3.5524301908999996	10.4990576493	5.7868072139999995	5.0968549869	10.238185511900001	1.9559653747999999	1.2345825044	10.5613308588
E42_1_762	2.6519496741	3.8363323636	4.0000998756	1.4735784495	2.9568843831000002	2.8178791033999997	10.1439476267	0.6520625929	5.9682066440999995	10.3571292825	9.785139060599999	3.0880508303	10.008803119	10.9881051169	10.3816971593	3.2824343717	8.498918524299999	3.8075509831	10.802271895399999
E36_2_563	8.188088732999999	0.62831494	9.6270268569	4.5109084358	9.0329683072	3.0945712483	10.1077186844	10.1983712421	8.0154803125	10.0969519875	7.069245624600001	2.6906590402	10.3217061129	10.0189783163	10.3751321286	5.0963762459	5.3147577320999995	6.956135793600001	9.5760415323
E112_1_282	3.8762660226	3.0195288576	1.0398194487	5.023539975199999	0.2244247129	0.0307334229	10.5063745491	8.0804858433	5.9494417787	8.7572025666	10.7473677901	4.3457976193	8.4108915738	10.4543402504	10.7544164549	4.8693785552	9.58591919	5.560790427000001	10.7181620515
E112_4_486	9.9053666488	9.4721025552	0.7961818781000001	9.5668471716	2.3627225451	9.6268291553	9.7719352235	9.5565131482	9.6689601348	4.9075495609	1.1410599154	9.7406527878	1.4980075437	9.8010353402	9.6288387668	3.284792912	3.6478935455	9.7849038313	9.7711113767
E70_0_481	4.3873883525999995	5.1062699673	2.5506719266999998	1.2728758465	2.11212088	3.6254346364999996	10.85400985	5.6220358554	5.6513077723	6.281154895399999	10.400519985499999	3.1240298104	0.3955035991	10.6604887953	10.5051943774	0.4510725733	10.993001341400001	5.7073171109	10.4358532591
E101_4_966	9.856469332	9.6811379897	1.7775011465000001	9.5644365404	3.6328803146	9.0957441994	9.6148074128	9.7847146241	10.1683623139	4.2954603674000005	1.3752907524000002	9.710476359400001	7.070311515299999	9.760052812	9.5096327773	4.0382100386	5.362612187	9.4586875601	9.6117427085
E133_1_041	4.3331423815	6.4726076953	6.2833755150999995	6.210575051699999	4.5021017241	4.6388836838	10.5609780298	2.0003648838999997	0.5260110313	5.1866864294	10.3526526312	1.5477368504	3.6247814439	10.705836691	10.486943377200001	5.4791938647	11.097689602200001	4.9087990724	10.515399263099999
E51_4_566	9.9158728256	2.2441267737	5.193525796	2.4445761004	5.552965154	4.8578068513999995	10.3804384876	10.1176123212	10.6127899844	5.5198588269	0.6717097159000001	1.3393025036	10.3295888439	8.4935968361	10.3265150781	3.2349613022000003	2.3900971575	9.400632610499999	10.2860292562
E80_4_646	2.967306598	2.0581579499	10.5892941	2.8167331455	10.2989404227	4.3751966838	10.4781305079	0.7344298158	3.6806425507	10.596931225499999	3.1138325881999998	0.9989555008	10.3552641033	3.0149164643	4.780997763899999	10.3314360835	3.6671508635000003	4.905379838	10.55256649
E123_4_646	4.9318255462	0.8866945064	10.5255154122	0.4548967471	10.174404965499999	1.2115196224	10.4195359361	4.3555045879000005	2.8815334024	10.5834245372	5.475253325800001	1.3456809655000002	10.1485058191	3.4200672654	2.5720515463	10.692682916	2.1109801475	2.2860175949	10.606024741799999
E31_4_486	9.8368377943	9.5950420745	2.6358126088	9.7781583497	2.3434296262	9.6839684213	9.6138636123	9.6698456682	9.8026626244	3.2439263445999997	2.7895118022000003	9.648206653799999	6.6679183723	9.762831155399999	9.7579073383	2.731470252	1.8275301111000002	9.4613338565	9.5657928963
E12_3_925	5.7891981938	1.7125128137	10.31234599	3.2192375154	10.7149319028	2.3013212043	10.0996771518	2.3460884428	4.5040811444	10.4567489887	3.0147545399	3.4273842526	10.5068668511	2.4792825225	2.2724622448	10.643475005	4.5645323835000005	2.7828664473	10.3976852483
E85_1_362	4.2633201779	5.2204388793000005	0.6697813881	5.5017574514	3.1714571026	2.4952980685	10.4062060349	7.6057661185	2.9695187913	7.6435111163	10.3795336472	4.0492995144999995	10.160145031599999	10.4725292996	10.7010822838	1.7492225318999999	9.5647832513	3.5291082981999997	10.8062696443
E54_0_32	3.5718918272000004	4.3382571549	2.8578766749	1.731624056	4.5229682357	2.9031986073000002	10.220409878	4.0217231866	3.3547914399	4.117067784800001	11.025890083800002	2.8941210582	6.6417093129	10.4287218805	10.556159766799999	2.2296243014	10.867368988499999	2.74331802	10.7757174602
E107_7_209	9.5784247863	9.679506009099999	3.8318209696	9.5722846022	2.6206952472	9.880568290800001	9.6742034717	9.475404322200001	9.9519946666	4.7695094092	5.1581450269	9.1454747913	5.1730450697000006	9.672152874	9.878262996	1.3042732067	6.439678194	9.856290578	9.5550901724
E4_0_721	2.5158029031	5.2523559385	5.9482734666	3.1182956921	4.5691528452	0.7559262816	10.8053654033	4.9626923414999995	5.0695743051	7.382492748300001	10.5407973274	1.3866460331000001	8.8392607765	10.8099313299	10.6309392576	2.1229919066	10.0080693346	5.0019067271	10.512489278099999
E56_0_16	2.2714902126	8.5078070725	5.0196384444	6.400691524299999	2.6461888331	1.6143220890999999	9.777898669099999	2.6937958951	3.3309384116000005	3.1643030164	10.5740090737	5.2325644664999995	4.092058489599999	10.678097658099999	10.301596375599999	6.0457192092	10.958635038099999	7.176725113400001	10.921933609100002
E36_0_16	1.7517204488999998	2.760455312	4.1389346217	6.3633779045	0.7097012877	4.8790924667	10.535712519199999	2.7563344547	2.6413408074	6.0560721236	10.553350719099999	2.6518846279	4.416856108999999	10.6414926863	10.385904027	0.543962245	10.955239913699998	5.3676168578	10.829648928
E131_1_121	3.2603326966000004	6.463365266499999	0.8955789154000001	4.7700506577	1.9374547012	3.4595364157999997	10.5102229168	5.039405189	1.2628167309	4.2389129144	10.5213616108	6.8804934765	6.4525303848	10.2835083486	10.6278755854	2.6563453908000003	11.0622793356	4.2368446266	10.728921954199999
E16_4_245	2.3345168858000003	2.143855936	10.2400235653	0.8388896712	10.393228944	5.4865701135	10.3968929149	4.3313898449	4.8586547521	10.5854380143	6.951272890199999	7.0511306789	10.5752885662	3.8620687086000003	4.4609525245	10.0235360045	2.3112424319	1.4269552246000001	10.6507159238
E37_0_08	5.8816071712	3.3655434393	1.6250335984	3.6930404358999995	5.2156550845	2.5804998726	10.6518737784	7.0723561577	6.292580280499999	4.5403612616	10.4630716202	4.7870130975	3.3336216204	10.737778941199998	10.0668053877	5.615917819	11.1573014342	6.1282291755	10.4646403058
E101_6_728	9.8625114094	9.294532910700001	0.9272673359999999	9.3823765943	3.2464227659	9.7203742361	9.7663304823	10.0669873716	9.662100322	4.8355097136000005	3.6424564076999997	9.5549259253	0.7760574698999999	9.3296779377	9.983052562000001	5.2601557617	1.4217116066	9.5714359799	9.863854201599999
E85_6_969	9.7893864313	9.7785066497	3.0746414368	9.5901358549	1.0132869672	9.6902871295	9.5601510359	9.5274004014	9.510809084	5.1686427249	0.578455563	9.30658381	3.2884194288999997	9.6667974849	10.0467006264	4.0936853586	2.9498332764999997	10.100617530900001	9.5552280167
