TF	target	importance
FOXL2	WT1pKTS	0.33170838111758444
DKK1	DMRT1	0.3145790877115505
DMRT1	DKK1	0.2991379018392801
WT1pKTS	FOXL2	0.2597699007247202
CBX2	UGR	0.252288030119309
CTNNB1	RSPO1	0.23725801428455912
RSPO1	CTNNB1	0.23011329602247627
WNT4	NR0B1	0.21596560823911673
UGR	CBX2	0.21578536132759737
PGD2	FGF9	0.2072262476917459
DHH	PGD2	0.20681927953068696
FOXL2	NR5A1	0.2010991609367632
FGF9	DHH	0.19264432097104692
NR5A1	CBX2	0.18914087331531332
PGD2	DHH	0.18847895926290958
NR5A1	RSPO1	0.18667211030769362
DHH	AMH	0.1864216039787361
DKK1	SRY	0.1850316419322762
NR0B1	WNT4	0.181520812801751
FGF9	PGD2	0.18104398296434712
RSPO1	NR5A1	0.17755709546174642
PGD2	AMH	0.1774444016008842
DHH	FGF9	0.17693671764980437
SRY	DKK1	0.17493285193295216
CTNNB1	FOXL2	0.1737445959078257
WNT4	CTNNB1	0.16330700842228568
SRY	DMRT1	0.15816782512309938
RSPO1	WNT4	0.1569314880831474
FGF9	AMH	0.1555518651468891
DKK1	SOX9	0.1549290327900588
UGR	WT1mKTS	0.1533697144775041
DMRT1	SOX9	0.14945616763780478
GATA4	WT1mKTS	0.14820620573563575
CTNNB1	WT1pKTS	0.14697256129051592
WT1pKTS	NR5A1	0.14564738053670592
WT1mKTS	GATA4	0.1455631271004714
UGR	GATA4	0.14539227560804574
SOX9	WNT4	0.14518008821576267
WNT4	RSPO1	0.14272857409391593
AMH	DHH	0.13848385724833012
DMRT1	SRY	0.13758712355466282
AMH	FGF9	0.13726694017984356
AMH	PGD2	0.13479794796984224
NR5A1	WT1pKTS	0.13334435603420144
RSPO1	FOXL2	0.12975442994451153
CTNNB1	NR5A1	0.12066142675854045
NR5A1	FOXL2	0.11955425931255913
NR5A1	UGR	0.11737274935984805
FOXL2	CTNNB1	0.11491355490835216
PGD2	GATA4	0.11282602243900393
PGD2	WT1mKTS	0.11071490930302254
SOX9	DMRT1	0.11014158653348902
SOX9	DKK1	0.10982629906918767
RSPO1	WT1pKTS	0.10749608047755854
DHH	GATA4	0.10697008163621627
NR5A1	CTNNB1	0.10635064296846314
AMH	NR0B1	0.10475881569969826
PGD2	SOX9	0.10383270150221455
SOX9	PGD2	0.10259500912559955
UGR	NR0B1	0.1018121551374459
SOX9	FGF9	0.10128297620234536
FOXL2	SRY	0.10113192555702667
SOX9	DHH	0.09970772473380894
DHH	SOX9	0.09828733044018112
CTNNB1	SRY	0.09727186360523346
FGF9	SOX9	0.08804598535653063
FGF9	WT1mKTS	0.0840297400464024
DHH	WT1mKTS	0.08242920145902223
SRY	FOXL2	0.081524667130451
SOX9	AMH	0.0809315017283642
FGF9	NR0B1	0.08064883236985432
PGD2	NR0B1	0.080616160380623
NR0B1	UGR	0.08046154447843046
NR0B1	RSPO1	0.07978393018108558
CTNNB1	WNT4	0.07625735473156593
GATA4	AMH	0.07513621462799515
RSPO1	NR0B1	0.07452280261075543
WT1pKTS	CBX2	0.07220270057306939
AMH	WT1mKTS	0.07089522387232532
FGF9	GATA4	0.07008023262405423
FOXL2	RSPO1	0.06986415744162451
SRY	UGR	0.06970389345259743
AMH	GATA4	0.06962907487284989
CTNNB1	CBX2	0.06960463135966259
WT1pKTS	CTNNB1	0.06957883488532524
RSPO1	CBX2	0.06802484051681375
WT1pKTS	SRY	0.06661008927961821
FGF9	WNT4	0.06516667260491522
DKK1	CBX2	0.06505249630883914
GATA4	DHH	0.06470145356114552
GATA4	PGD2	0.06413073802726106
WNT4	UGR	0.06276157186759236
GATA4	FGF9	0.06252500525387633
DMRT1	CBX2	0.06035868898952757
UGR	SRY	0.05960709282001087
NR0B1	CTNNB1	0.057493250804910266
SOX9	GATA4	0.057191294651837865
AMH	SOX9	0.05656849376315344
WNT4	SOX9	0.056031602416938
RSPO1	SRY	0.05593480150250695
WT1pKTS	UGR	0.05481701868905707
RSPO1	UGR	0.05481074324900649
PGD2	DKK1	0.05466868025372249
WT1mKTS	PGD2	0.05444805068697515
UGR	WNT4	0.05337947736163185
WT1mKTS	AMH	0.051710174310858156
WNT4	NR5A1	0.05133800978035831
DHH	NR0B1	0.05119362006929776
NR0B1	AMH	0.05088247475242377
SRY	WT1pKTS	0.05071278725317561
WT1pKTS	RSPO1	0.048727677681884136
PGD2	DMRT1	0.04868930458933846
WNT4	FGF9	0.04854660267942884
WT1mKTS	DHH	0.04830810809774033
DHH	WNT4	0.04801968857544224
SOX9	WT1mKTS	0.047743587198912134
PGD2	WNT4	0.04744744319037444
WNT4	PGD2	0.04720262465559995
DHH	DMRT1	0.04599936628798934
WNT4	FOXL2	0.045680369697960625
DKK1	UGR	0.045676224486358954
CBX2	NR0B1	0.04528278199336533
DHH	DKK1	0.044809880898607886
SRY	NR0B1	0.04447773926964552
WNT4	DHH	0.04440592789648265
NR5A1	SOX9	0.04433047493932541
NR0B1	NR5A1	0.04419590992236583
WT1mKTS	FGF9	0.043282677190342234
DMRT1	UGR	0.04303363358215541
SRY	SOX9	0.042038013613122156
RSPO1	SOX9	0.04182420291621433
SOX9	SRY	0.041728228006800844
