	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5257864091274719	-0.4536529032446195	0.509696722654668	-0.5569720267917929	0.5484271951806147	-0.4403021530371423	0.7187343680786619	0.8470859693969899	-0.5991419693848222	-0.3040209287737997	0.5095574280884206	-0.3657586123285909	0.3126034816839662	0.4123994102710324	-0.5580958420281549	-0.28615573482947987	0.7120370036423563	-0.4708312863557764
FGF9	0.5257864091274719	1.0	-0.5676358252195068	0.7690847165569918	-0.49781916966244333	0.7792416938881378	-0.48340681636615157	0.4203262704640972	0.5228643482053721	-0.6887589042541871	-0.2603020950453229	0.7507370528463044	-0.6249819072497335	0.34393390351098346	0.21828366365965127	-0.36281994270771806	-0.16315666047377556	0.6771561773866313	-0.4952193760443035
RSPO1	-0.4536529032446195	-0.5676358252195068	1.0	-0.5513237035271062	0.8477002545261231	-0.5543871979111495	0.26694016830207945	-0.5286499354894992	-0.4633086134770202	0.771953773590184	-0.2810763298494066	-0.5255644487427997	0.6503214058751293	-0.7438454070085064	-0.6048610144836409	0.6874427355876679	-0.2970913514310588	-0.5843077250482076	0.26141707399191627
DHH	0.509696722654668	0.7690847165569918	-0.5513237035271062	1.0	-0.4930809993826671	0.7722081975117515	-0.47258750730845056	0.4016941352207486	0.5210523087230587	-0.6703476420409509	-0.2507216729499365	0.760329533011767	-0.613051834164287	0.34313148099946855	0.22623745911965595	-0.3550913506644473	-0.15573140400621208	0.6646897578149338	-0.489195316999308
CTNNB1	-0.5569720267917929	-0.49781916966244333	0.8477002545261231	-0.4930809993826671	1.0	-0.5085617272064112	0.26712236530224537	-0.600558162109135	-0.5616093442860659	0.7442085762618639	-0.2715019470198149	-0.48198258781417763	0.6059861799807608	-0.7158610487913328	-0.6664662900200681	0.7529859803013316	-0.2815716774625248	-0.5658947569936011	0.2570900861927892
PGD2	0.5484271951806147	0.7792416938881378	-0.5543871979111495	0.7722081975117515	-0.5085617272064112	1.0	-0.4996299783307627	0.44419708299010263	0.5590721745573916	-0.6915949563692891	-0.2730229463957831	0.7742907345514725	-0.6251867345164884	0.34602573268740694	0.24371338194033054	-0.383422061886983	-0.18460425441236086	0.6908388128852607	-0.506372443390987
WT1mKTS	-0.4403021530371423	-0.48340681636615157	0.26694016830207945	-0.47258750730845056	0.26712236530224537	-0.4996299783307627	1.0	-0.39894156671094794	-0.45520257974439765	0.36621386642065495	0.20332039027092175	-0.4803589654945153	0.31195436046329733	-0.15972768139470508	-0.11061559418323712	0.24941364624421447	0.06986695329626981	-0.4820074412757088	0.7852344784929632
SRY	0.7187343680786619	0.4203262704640972	-0.5286499354894992	0.4016941352207486	-0.600558162109135	0.44419708299010263	-0.39894156671094794	1.0	0.7345975903212137	-0.46644814155475195	-0.06040509009038341	0.4080052391738225	-0.2542283218761372	0.5060045225047952	0.5727967663003066	-0.7029831204006033	-0.2012567991245625	0.6028668159825663	-0.3900107522599442
DKK1	0.8470859693969899	0.5228643482053721	-0.4633086134770202	0.5210523087230587	-0.5616093442860659	0.5590721745573916	-0.45520257974439765	0.7345975903212137	1.0	-0.5922791858239629	-0.300081370279518	0.5190506485618934	-0.3701245692947715	0.32707891108023707	0.4192648913471989	-0.5773263640349456	-0.2803430474172089	0.7268417789046792	-0.47199278206725487
WNT4	-0.5991419693848222	-0.6887589042541871	0.771953773590184	-0.6703476420409509	0.7442085762618639	-0.6915949563692891	0.36621386642065495	-0.46644814155475195	-0.5922791858239629	1.0	-3.903474199511498e-05	-0.6538644685561832	0.7583766459190115	-0.5632076926034529	-0.4569709694724731	0.5578828844243124	-0.12424307971209292	-0.7144539704309991	0.37502992383397293
