198,89,55,275,20,264,339,147,113,269,287,196,101,234,97,66,188,105,352
205,46,48,191,39,203,302,180,103,318,208,335,35,249,224,59,212,87,355
148,124,63,311,24,319,348,98,314,215,102,292,176,27,281,7,4,310,358
60,120,159,152,127,175,333,94,260,257,201,128,131,142,245,149,174,144,331
306,204,16,189,117,262,344,75,209,125,211,254,273,18,162,45,5,303,360
210,71,133,230,111,173,337,93,265,223,119,114,77,267,206,92,151,126,349
70,14,296,31,256,30,219,259,49,354,240,37,285,353,359,146,150,29,154
54,41,192,207,167,228,356,130,51,172,193,338,13,277,50,246,104,160,361
136,56,229,235,52,243,325,96,238,332,73,88,266,68,81,284,108,214,258
222,304,38,298,132,274,250,2,305,32,170,76,129,278,227,248,217,253,134
312,100,300,272,85,330,297,58,307,78,138,289,291,47,251,9,3,263,164
158,67,169,202,200,74,351,10,123,252,315,57,221,290,216,220,116,25,346
190,194,99,145,44,317,299,1,155,283,237,177,86,282,231,115,309,323,106
241,69,261,347,157,156,334,61,242,341,6,182,342,72,110,12,17,183,324
135,23,343,293,320,90,161,40,199,313,118,80,288,141,21,301,79,121,327
171,84,95,244,109,165,321,247,213,308,184,336,62,143,8,107,232,255,187
166,218,19,236,270,329,239,26,295,34,168,122,15,163,322,233,91,326,186
82,225,137,286,268,179,345,195,43,271,181,185,22,11,197,280,139,65,340
42,36,178,53,294,33,153,279,83,350,276,28,357,328,316,140,112,64,226
