Gene1	Gene2	Score
CTNNB1	RSPO1	0.876785888584474
RSPO1	CTNNB1	0.876785888584474
WNT4	FOXL2	0.859687011160014
UGR	FOXL2	-0.859277009188076
NR0B1	RSPO1	0.858678798354811
NR0B1	FOXL2	0.85641151398285
NR0B1	CTNNB1	0.85443318361919
WNT4	RSPO1	0.852358565565612
CTNNB1	FOXL2	0.851100908205585
UGR	CTNNB1	-0.849276196398371
UGR	RSPO1	-0.848812566003719
RSPO1	FOXL2	0.847883451033399
CBX2	FOXL2	-0.846991146836153
CBX2	NR5A1	0.844963566116286
NR0B1	WNT4	0.843751847592649
WNT4	NR0B1	0.843751847592649
WNT4	CTNNB1	0.843602529632844
CTNNB1	CBX2	-0.842933389626614
UGR	CBX2	0.840243629839423
CBX2	CTNNB1	-0.836315913930472
RSPO1	CBX2	-0.83603027393818
GATA4	WT1mKTS	0.835273036466633
WT1mKTS	GATA4	0.835273036466633
UGR	NR5A1	0.832281495281475
CTNNB1	NR5A1	-0.830457625278361
CBX2	RSPO1	-0.828478106056855
NR5A1	WT1pKTS	0.826616317522956
RSPO1	NR5A1	-0.825778532117326
CBX2	WT1pKTS	0.82030332592552
NR5A1	FOXL2	-0.820121276217756
UGR	WT1pKTS	0.811441062418134
CTNNB1	WT1pKTS	-0.809391534975726
WNT4	UGR	-0.808546103759792
RSPO1	WT1pKTS	-0.803883776622886
WNT4	CBX2	-0.80361686780823
NR0B1	CBX2	-0.800507981817111
NR0B1	UGR	-0.800139217411696
FOXL2	WT1pKTS	-0.794822495035919
FOXL2	NR5A1	-0.787248905472772
WNT4	NR5A1	-0.785837700046759
NR0B1	NR5A1	-0.78233227781485
NR0B1	WT1pKTS	-0.770872756528886
WNT4	WT1pKTS	-0.763727313432447
WT1pKTS	NR5A1	0.75608021217931
UGR	WNT4	-0.751410386935358
WT1pKTS	FOXL2	-0.74609685950605
CTNNB1	UGR	-0.74563343320493
CBX2	UGR	0.738395040636145
UGR	NR0B1	-0.738254895651659
WNT4	SRY	-0.737587295090889
NR0B1	SRY	-0.736566904360392
RSPO1	UGR	-0.725219305882371
NR5A1	CBX2	0.722770629333507
NR5A1	CTNNB1	-0.718245651489416
NR5A1	RSPO1	-0.713499387483495
UGR	SRY	0.70555535925019
CTNNB1	SRY	-0.661345644971548
CBX2	SRY	0.64365208620221
RSPO1	SRY	-0.634052163266164
CBX2	WNT4	-0.608552236513858
FOXL2	CBX2	-0.606847040533511
CTNNB1	WNT4	0.596432915648902
FOXL2	CTNNB1	0.592505583175425
CBX2	NR0B1	-0.586839441105371
FOXL2	RSPO1	0.584535221268575
CTNNB1	NR0B1	0.572173930807062
GATA4	NR0B1	0.565640114341567
RSPO1	WNT4	0.56536525094173
WT1mKTS	NR0B1	0.557003617205628
RSPO1	NR0B1	0.551127240243516
WT1mKTS	WNT4	0.54908121875973
NR5A1	UGR	0.544984120147143
GATA4	WNT4	0.53651748848004
WT1pKTS	CTNNB1	-0.533364379921888
WT1pKTS	RSPO1	-0.528502942701833
WT1pKTS	CBX2	0.524406794497944
WT1mKTS	RSPO1	0.511910608302881
NR5A1	SRY	0.495960201369104
WT1mKTS	CTNNB1	0.494453964205907
FOXL2	SRY	-0.486921435080829
SRY	FOXL2	-0.479054195171033
GATA4	RSPO1	0.474021116494083
GATA4	CTNNB1	0.459237398966942
NR5A1	WNT4	-0.442106905035465
SRY	WT1pKTS	0.438814059411642
SRY	NR5A1	0.435619343384905
NR5A1	NR0B1	-0.429004447485674
FOXL2	UGR	-0.425148975513576
NR0B1	GATA4	-0.400484976565321
WNT4	GATA4	-0.391327196873549
WT1pKTS	SRY	0.387523757438281
WT1pKTS	UGR	0.386306998070833
NR0B1	WT1mKTS	-0.377712274888006
WNT4	WT1mKTS	-0.376299015894906
AMH	WNT4	-0.372669930327756
UGR	GATA4	0.367801778577472
DKK1	DMRT1	0.366610418994378
DMRT1	DKK1	0.366610418994378
AMH	RSPO1	-0.353764292641501
