	DMRT1	FGF9	RSPO1	DHH	CTNNB1	PGD2	WT1mKTS	SRY	DKK1	WNT4	CBX2	AMH	NR0B1	NR5A1	WT1pKTS	FOXL2	UGR	SOX9	GATA4
DMRT1	1.0	0.5090168454588406	-0.4345139353591807	0.5049478032525019	-0.536023774653987	0.5398714042832017	-0.40329634756309807	0.70759679116248	0.8427370506286324	-0.5934088230665828	-0.2835334685971797	0.4974469935672948	-0.35346997384351214	0.2931821104628959	0.4063599208406731	-0.5519372950354344	-0.2746289403041059	0.6983055813140452	-0.43259683071935173
FGF9	0.5090168454588406	1.0	-0.5569195809846412	0.7541199641384784	-0.48332004203537354	0.7569618891639873	-0.46131646026554257	0.40730424836487644	0.50351788539293	-0.679188806394715	-0.24095486957978568	0.7425520780510452	-0.6033442998897609	0.3311555718959006	0.1965222255693672	-0.34716152714219006	-0.13919096067060738	0.6754392766189706	-0.4559586599662057
RSPO1	-0.4345139353591807	-0.5569195809846412	1.0	-0.5370641457153172	0.8522537793562424	-0.5428137108389606	0.2371051554250809	-0.5094771502159082	-0.43841999130717685	0.7570809474491156	-0.30320272358882044	-0.5188769089884362	0.6505771623476331	-0.7367297436715249	-0.5968483346657694	0.6780791037026831	-0.3146544399064631	-0.5661731820643795	0.22921286673965016
DHH	0.5049478032525019	0.7541199641384784	-0.5370641457153172	1.0	-0.47358827438122153	0.7541087567215823	-0.454173050139777	0.3942140925021204	0.5160532489634777	-0.6603470937040631	-0.24701404084081263	0.7414881355870346	-0.5882110649901927	0.3202167055631599	0.20357505507128804	-0.34159084718057403	-0.16191095218954094	0.6715894932969985	-0.46336176510260485
CTNNB1	-0.536023774653987	-0.48332004203537354	0.8522537793562424	-0.47358827438122153	1.0	-0.495417025361577	0.22983661437448064	-0.5810522668280572	-0.5320787501027702	0.7340548597460819	-0.298057478315008	-0.4729342972177877	0.6062307229309203	-0.707912377775866	-0.658173969243177	0.7426071165893516	-0.30547564188052717	-0.5394641637588928	0.225600949314608
PGD2	0.5398714042832017	0.7569618891639873	-0.5428137108389606	0.7541087567215823	-0.495417025361577	1.0	-0.47209984626789236	0.431205457791461	0.5458066475205815	-0.681343201898925	-0.26642953097382255	0.7529448193137165	-0.6007186865842268	0.33098581669303834	0.23674553142774962	-0.371587423345705	-0.17373777109438482	0.6864168703493068	-0.4687947623013835
WT1mKTS	-0.40329634756309807	-0.46131646026554257	0.2371051554250809	-0.454173050139777	0.22983661437448064	-0.47209984626789236	1.0	-0.361304540365437	-0.4174807569227239	0.33992743005703574	0.17887286268816818	-0.45523457060938444	0.2879611029543172	-0.12653715155699857	-0.07639500464225406	0.2105151085448711	0.008009461852523575	-0.4505291075901017	0.8101387806684683
SRY	0.70759679116248	0.40730424836487644	-0.5094771502159082	0.3942140925021204	-0.5810522668280572	0.431205457791461	-0.361304540365437	1.0	0.7230013224040712	-0.44153092912524156	-0.05916705752233957	0.3942770037497825	-0.22040926950638412	0.47923805204297815	0.5691589102517607	-0.6892066019626492	-0.2032967364604092	0.5814362754928221	-0.35377771662263985
DKK1	0.8427370506286324	0.50351788539293	-0.43841999130717685	0.5160532489634777	-0.5320787501027702	0.5458066475205815	-0.4174807569227239	0.7230013224040712	1.0	-0.5846542269388808	-0.2992595792652994	0.5055246729821624	-0.3470563716483742	0.297324660827667	0.4114317922669284	-0.5626917426420789	-0.2737897039853137	0.713249507097238	-0.435294314372434
WNT4	-0.5934088230665828	-0.679188806394715	0.7570809474491156	-0.6603470937040631	0.7340548597460819	-0.681343201898925	0.33992743005703574	-0.44153092912524156	-0.5846542269388808	1.0	-0.01547726435498153	-0.6449908748604074	0.7594454000694887	-0.5426224780835494	-0.44038010442547876	0.5445697686674895	-0.13615791854714054	-0.7071396650142385	0.3518882963837243
