SourceGENES,TargetGENES,Interaction,Edges
WT1mKTS,PGD2,1.39689385003999,repression
WT1mKTS,DMRT1,1.29662042160416,repression
SRY,FGF9,1,activation
SRY,SOX9,0.972332494398036,activation
WT1mKTS,SOX9,0.948141175095482,repression
WT1mKTS,DKK1,0.927311854074221,repression
SRY,AMH,0.893224124792262,repression
SRY,DMRT1,0.883428167566317,activation
WT1mKTS,DHH,0.817763551139171,repression
WT1mKTS,AMH,0.709281666314829,repression
WT1pKTS,NR5A1,0.697558677190343,activation
WT1mKTS,WT1mKTS,0.663626075579775,activation
SRY,PGD2,0.65423600506002,repression
WT1mKTS,GATA4,0.559672846247193,repression
NR5A1,CBX2,0.551833093513531,repression
SRY,DKK1,0.545751432811491,activation
SRY,UGR,0.47120679428453,repression
SRY,DHH,0.44560231928216,repression
CTNNB1,CBX2,0.44120422335216,repression
WT1pKTS,RSPO1,0.441086592711818,repression
WT1mKTS,NR0B1,0.435865337524362,repression
WT1pKTS,CTNNB1,0.392574650828375,repression
SRY,CBX2,0.387128444853003,repression
NR5A1,RSPO1,0.379902149922292,repression
CTNNB1,UGR,0.352289678494904,repression
WT1mKTS,WNT4,0.343462354236813,repression
NR5A1,CTNNB1,0.33122458230867,repression
WT1mKTS,FOXL2,0.303033092855219,repression
WT1pKTS,WT1pKTS,0.242927798252613,activation
NR5A1,UGR,0.239348293011622,repression
WT1mKTS,WT1pKTS,0.224440639642115,activation
WT1mKTS,FGF9,0.208148148196901,repression
CTNNB1,SRY,0.173272972999775,repression
CTNNB1,WNT4,0.15327141938385,repression
WT1pKTS,FOXL2,0.137403460609257,repression
CTNNB1,NR0B1,0.121572954275629,repression
WT1pKTS,CBX2,0.120349038347163,repression
SRY,SRY,0.118746251249795,activation
CTNNB1,RSPO1,0.117414733454497,activation
DMRT1,PGD2,0.103760013832603,activation
CTNNB1,CTNNB1,0.0744096517634311,activation
SRY,RSPO1,0.0645499587686179,repression
NR5A1,NR5A1,0.0606221187910164,activation
DMRT1,SOX9,0.060449586953844,activation
DMRT1,WT1mKTS,0.057845307865314,repression
DMRT1,DHH,0.057549309045023,activation
DMRT1,GATA4,0.0491483358398336,repression
NR0B1,AMH,0.0435295982696938,repression
DMRT1,WNT4,0.0431678495663601,repression
DMRT1,NR0B1,0.0430588134108985,repression
NR0B1,PGD2,0.0391790183357656,repression
NR0B1,SOX9,0.0363433006640237,repression
SRY,CTNNB1,0.0356888989933041,repression
