Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
WT1pKTS	NR5A1	0.371056951739261	7.51417984496948e-53
NR5A1	WT1pKTS	0.371056951739261	7.51417984497056e-53
DKK1	DMRT1	0.259060205678232	1.08499166253848e-25
DMRT1	DKK1	0.259060205678232	1.08499166253857e-25
RSPO1	CTNNB1	0.241183005491076	2.19420899701093e-22
CTNNB1	RSPO1	0.241183005491076	2.19420899701093e-22
NR0B1	WNT4	0.239996143965097	3.56027696007747e-22
WNT4	NR0B1	0.239996143965097	3.56027696007762e-22
CBX2	UGR	0.218937488130538	1.23948302471936e-18
UGR	CBX2	0.218937488130537	1.2394830247194e-18
SRY	DKK1	0.205724574176806	1.37065043125471e-16
DKK1	SRY	0.205724574176806	1.37065043125476e-16
CTNNB1	WNT4	0.191542505865499	1.51640036202973e-14
WNT4	CTNNB1	0.191542505865499	1.51640036202974e-14
CBX2	NR5A1	0.179747599236207	5.81665874794248e-13
NR5A1	CBX2	0.179747599236207	5.8166587479425e-13
DMRT1	SRY	0.159435344907682	1.7792356968055e-10
SRY	DMRT1	0.159435344907681	1.77923569680575e-10
WT1mKTS	GATA4	0.145272520118456	6.39034630887415e-09
GATA4	WT1mKTS	0.145272520118455	6.39034630887451e-09
WT1pKTS	WT1mKTS	0.139424515948364	2.54566789797277e-08
WT1mKTS	WT1pKTS	0.139424515948364	2.54566789797285e-08
NR0B1	SRY	0.137269128140614	4.17752922633012e-08
SRY	NR0B1	0.137269128140614	4.17752922633023e-08
AMH	DHH	0.133758585441351	9.20995360534958e-08
DHH	AMH	0.133758585441351	9.20995360534973e-08
WT1pKTS	UGR	0.120554365382819	1.50739830749571e-06
UGR	WT1pKTS	0.120554365382819	1.50739830749572e-06
SRY	WT1pKTS	0.118378589313953	2.3260213620143e-06
WT1pKTS	SRY	0.118378589313953	2.32602136201433e-06
DHH	FGF9	0.114078845729163	5.36145261150311e-06
FGF9	DHH	0.114078845729163	5.36145261150313e-06
DKK1	SOX9	0.112835815522361	6.78821706720478e-06
SOX9	DKK1	0.112835815522361	6.78821706720482e-06
DMRT1	SOX9	0.111610611608066	8.54517894495909e-06
SOX9	DMRT1	0.111610611608066	8.54517894495915e-06
WNT4	RSPO1	0.103251743569742	3.85789255081124e-05
RSPO1	WNT4	0.103251743569742	3.85789255081129e-05
PGD2	AMH	0.102865917535585	4.12494530570295e-05
AMH	PGD2	0.102865917535585	4.12494530570295e-05
PGD2	DHH	0.0919304928280347	0.000249765002972857
DHH	PGD2	0.0919304928280346	0.00024976500297286
GATA4	WT1pKTS	0.0895624288855177	0.000360030497067194
WT1pKTS	GATA4	0.0895624288855177	0.000360030497067194
SOX9	NR5A1	0.088628251935033	0.000414916255552516
NR5A1	SOX9	0.0886282519350329	0.000414916255552523
WT1pKTS	DMRT1	0.0871566586945764	0.000517434753018297
DMRT1	WT1pKTS	0.0871566586945763	0.000517434753018304
FOXL2	CTNNB1	0.084711220378568	0.000741374386506656
CTNNB1	FOXL2	0.0847112203785677	0.00074137438650668
CTNNB1	NR0B1	0.0725038575311646	0.00389891455504374
NR0B1	CTNNB1	0.0725038575311645	0.00389891455504378
AMH	FGF9	0.0710270537682245	0.00469441521625489
FGF9	AMH	0.0710270537682244	0.00469441521625495
PGD2	FGF9	0.0627696614256676	0.0124930398823099
FGF9	PGD2	0.0627696614256674	0.0124930398823102
PGD2	SOX9	0.0594055030671827	0.0180893843798262
SOX9	PGD2	0.0594055030671826	0.0180893843798263
FGF9	SOX9	0.0577474862424769	0.0215789863940992
SOX9	FGF9	0.0577474862424768	0.0215789863940994
DHH	SOX9	0.0556141851944556	0.0269195422437043
SOX9	DHH	0.0556141851944556	0.0269195422437045
FOXL2	WT1mKTS	0.051269940910012	0.0413898075180065
WT1mKTS	FOXL2	0.0512699409100119	0.0413898075180067
FOXL2	UGR	0.043597865944279	0.0829039521476536
UGR	FOXL2	0.043597865944279	0.0829039521476537
FOXL2	NR0B1	0.0385750484256151	0.124994851945739
NR0B1	FOXL2	0.0385750484256151	0.124994851945739
WT1pKTS	CBX2	0.037753218643238	0.133243480647468
CBX2	WT1pKTS	0.037753218643238	0.133243480647468
GATA4	CBX2	0.0364489627721963	0.147190040787321
