SourceGENES,TargetGENES,Interaction,Edges
SRY,SOX9,1,activation
WT1mKTS,PGD2,0.863441729888467,repression
SRY,DMRT1,0.818693447221381,activation
NR5A1,SOX9,0.575457648509687,activation
WT1mKTS,FGF9,0.552655092594342,repression
WT1mKTS,AMH,0.48545733041149,repression
WT1mKTS,DHH,0.363549810131377,repression
SRY,DHH,0.362257278170615,repression
WT1mKTS,DKK1,0.352156938665751,repression
WT1mKTS,WT1mKTS,0.345669613882748,activation
FOXL2,NR5A1,0.329149479318362,repression
NR5A1,CBX2,0.32589978541683,repression
SRY,UGR,0.274530050316537,repression
FOXL2,CTNNB1,0.269830603155118,activation
WT1mKTS,GATA4,0.264379297817161,repression
WT1mKTS,WT1pKTS,0.263349067905281,repression
WT1mKTS,WNT4,0.248419078463764,repression
FOXL2,RSPO1,0.238847209082754,repression
NR5A1,RSPO1,0.235110494044875,repression
SRY,CBX2,0.229440149892946,repression
SRY,FGF9,0.217017028287559,activation
SRY,DKK1,0.213069312048987,activation
AMH,PGD2,0.204484777705176,activation
SRY,PGD2,0.177415420227865,repression
WT1mKTS,DMRT1,0.176689606561774,repression
WT1mKTS,NR0B1,0.175975458134219,repression
NR5A1,DMRT1,0.167026150110482,repression
NR5A1,CTNNB1,0.165599034727195,repression
NR5A1,UGR,0.149856475342422,repression
AMH,WT1mKTS,0.146090727234164,repression
AMH,AMH,0.145039587775692,activation
WT1mKTS,FOXL2,0.142607696857357,repression
AMH,WT1pKTS,0.125991953533044,repression
AMH,FGF9,0.125037767246725,repression
GATA4,PGD2,0.115791996128567,repression
FOXL2,SOX9,0.114607618562988,repression
FOXL2,FOXL2,0.108770903363427,activation
GATA4,SOX9,0.105066769388787,repression
SRY,AMH,0.0997539955434502,repression
AMH,GATA4,0.0989392364229105,repression
DHH,PGD2,0.0962298511378589,activation
NR5A1,SRY,0.096078931727022,activation
AMH,FOXL2,0.0951253749176342,repression
AMH,DHH,0.093807765364945,activation
AMH,DKK1,0.0853341777522132,activation
GATA4,FGF9,0.0787494069345623,activation
AMH,WNT4,0.0756247495541963,repression
FOXL2,DMRT1,0.0741997230956333,activation
DMRT1,WT1mKTS,0.0722229356851938,repression
WT1mKTS,CTNNB1,0.0632754598093058,repression
GATA4,AMH,0.0625470604503269,repression
DMRT1,NR0B1,0.0623361528910073,repression
GATA4,DMRT1,0.060930914422232,repression
DMRT1,WNT4,0.0578894051931491,repression
DMRT1,PGD2,0.0577297537466132,repression
DMRT1,GATA4,0.0545189699024516,repression
DHH,WT1pKTS,0.048938136298913,repression
GATA4,DHH,0.0464197630729635,repression
AMH,CTNNB1,0.0408692304355972,repression
SRY,SRY,0.0394116564987931,activation
DHH,AMH,0.0364675791966375,activation
DHH,WNT4,0.0323945773383602,repression
DHH,FGF9,0.0321048150258782,activation
AMH,NR0B1,0.0311451152826719,repression
GATA4,DKK1,0.0309364154410278,repression
NR5A1,WNT4,0.0300699429028878,repression
GATA4,WNT4,0.0295454025438436,repression
FOXL2,WT1mKTS,0.02853032147132,repression
FOXL2,CBX2,0.0265292428470388,repression
FOXL2,GATA4,0.0255296501030435,repression
NR0B1,SOX9,0.024831750827062,repression
GATA4,WT1pKTS,0.023979974927228,repression
FOXL2,DKK1,0.0236806160259183,repression
FOXL2,WT1pKTS,0.0221395546428614,repression
