Gene1	Gene2	corVal	pValue
DMRT1	DMRT1	1	0
FGF9	FGF9	1	0
RSPO1	RSPO1	1	0
DHH	DHH	1	0
CTNNB1	CTNNB1	1	0
PGD2	PGD2	1	0
WT1mKTS	WT1mKTS	1	0
SRY	SRY	1	0
DKK1	DKK1	1	0
WNT4	WNT4	1	0
CBX2	CBX2	1	0
AMH	AMH	1	0
NR0B1	NR0B1	1	0
NR5A1	NR5A1	1	0
WT1pKTS	WT1pKTS	1	0
FOXL2	FOXL2	1	0
UGR	UGR	1	0
SOX9	SOX9	1	0
GATA4	GATA4	1	0
NR5A1	WT1pKTS	0.35471029134278	3.85806875875621e-48
WT1pKTS	NR5A1	0.35471029134278	3.85806875875682e-48
DMRT1	DKK1	0.243359463871028	8.97078291470475e-23
DKK1	DMRT1	0.243359463871028	8.97078291470533e-23
RSPO1	CTNNB1	0.237561113250735	9.5319458833317e-22
CTNNB1	RSPO1	0.237561113250735	9.5319458833319e-22
WNT4	NR0B1	0.22936039263189	2.42367002474518e-20
NR0B1	WNT4	0.22936039263189	2.42367002474526e-20
SRY	DKK1	0.211360533320594	1.91336979565455e-17
DKK1	SRY	0.211360533320593	1.91336979565462e-17
CBX2	UGR	0.196958949449057	2.62011120146997e-15
UGR	CBX2	0.196958949449056	2.62011120146999e-15
CBX2	NR5A1	0.193159452363155	9.02652015267181e-15
NR5A1	CBX2	0.193159452363155	9.02652015267214e-15
WNT4	CTNNB1	0.166835245059445	2.39785134257332e-11
CTNNB1	WNT4	0.166835245059445	2.39785134257332e-11
SRY	DMRT1	0.153336357393368	8.66383249010752e-10
DMRT1	SRY	0.153336357393368	8.66383249010752e-10
NR0B1	SRY	0.153103432319049	9.192473151102e-10
SRY	NR0B1	0.153103432319049	9.19247315110207e-10
GATA4	WT1mKTS	0.129411121657436	2.38462810809446e-07
WT1mKTS	GATA4	0.129411121657436	2.38462810809446e-07
DKK1	SOX9	0.129347850579279	2.41732873116042e-07
SOX9	DKK1	0.129347850579279	2.41732873116047e-07
WT1pKTS	WT1mKTS	0.128904924624019	2.65867481549126e-07
WT1mKTS	WT1pKTS	0.128904924624019	2.65867481549126e-07
DHH	FGF9	0.126570477188497	4.36741550476187e-07
FGF9	DHH	0.126570477188497	4.36741550476187e-07
DHH	PGD2	0.1223167244743	1.0549503937465e-06
PGD2	DHH	0.1223167244743	1.05495039374652e-06
WT1pKTS	SRY	0.120921864787439	1.39986132460453e-06
SRY	WT1pKTS	0.120921864787439	1.39986132460455e-06
AMH	DHH	0.115686944391981	3.93674084157711e-06
DHH	AMH	0.115686944391981	3.93674084157711e-06
RSPO1	WNT4	0.115417941656934	4.14668193775336e-06
WNT4	RSPO1	0.115417941656933	4.14668193775363e-06
SOX9	DMRT1	0.111556261312285	8.63240481363868e-06
DMRT1	SOX9	0.111556261312285	8.63240481363869e-06
UGR	WT1pKTS	0.107442799361044	1.83688186029643e-05
WT1pKTS	UGR	0.107442799361044	1.83688186029643e-05
WT1pKTS	GATA4	0.103717187248987	3.55753613007e-05
GATA4	WT1pKTS	0.103717187248987	3.55753613007004e-05
AMH	PGD2	0.0992923446636228	7.58336358292105e-05
PGD2	AMH	0.0992923446636227	7.58336358292111e-05
FGF9	PGD2	0.090532430768376	0.000310270590814314
PGD2	FGF9	0.0905324307683758	0.000310270590814321
CTNNB1	NR0B1	0.0870426390195311	0.000526290623777042
NR0B1	CTNNB1	0.087042639019531	0.000526290623777054
SOX9	DHH	0.0797765257905467	0.00149002189207496
DHH	SOX9	0.0797765257905466	0.00149002189207498
FOXL2	UGR	0.0705955806721297	0.00495308303643757
UGR	FOXL2	0.0705955806721297	0.00495308303643759
DMRT1	WT1pKTS	0.0694877302309501	0.0056772313125714
WT1pKTS	DMRT1	0.06948773023095	0.00567723131257148
AMH	FGF9	0.0683902890607083	0.00648728557442261
FGF9	AMH	0.0683902890607082	0.00648728557442265
NR0B1	FOXL2	0.062581004252558	0.012760636741268
FOXL2	NR0B1	0.0625810042525579	0.0127606367412681
CBX2	WT1pKTS	0.0624711607027578	0.01291876555641
WT1pKTS	CBX2	0.0624711607027578	0.01291876555641
CTNNB1	FOXL2	0.0596063316565105	0.0177022095375634
FOXL2	CTNNB1	0.0596063316565105	0.0177022095375634
NR5A1	SOX9	0.0560145436988967	0.0258381166891175
SOX9	NR5A1	0.0560145436988966	0.0258381166891177
PGD2	SOX9	0.053373939742918	0.033718548053351
SOX9	PGD2	0.053373939742918	0.033718548053351
SRY	SOX9	0.0519685777764634	0.0386932715354327
SOX9	SRY	0.0519685777764634	0.0386932715354328
GATA4	CBX2	0.0513410183436887	0.0411083941039267
CBX2	GATA4	0.0513410183436887	0.0411083941039267
FOXL2	WT1mKTS	0.0403273678831344	0.10873890364367
