Gene1	Gene2	EdgeWeight
DMRT1	DMRT1	1.0
CBX2	CBX2	1.0
GATA4	GATA4	1.0
SOX9	SOX9	1.0
UGR	UGR	1.0
FOXL2	FOXL2	1.0
WT1pKTS	WT1pKTS	1.0
NR5A1	NR5A1	1.0
NR0B1	NR0B1	1.0
FGF9	FGF9	1.0
AMH	AMH	1.0
WNT4	WNT4	1.0
DKK1	DKK1	1.0
SRY	SRY	1.0
WT1mKTS	WT1mKTS	1.0
PGD2	PGD2	1.0
CTNNB1	CTNNB1	1.0
DHH	DHH	1.0
RSPO1	RSPO1	1.0
NR5A1	WT1pKTS	0.365601655956529
WT1pKTS	NR5A1	0.365601655956529
NR5A1	RSPO1	-0.329646826925849
RSPO1	NR5A1	-0.329646826925849
FOXL2	WT1pKTS	-0.321216034845928
WT1pKTS	FOXL2	-0.321216034845928
DMRT1	DKK1	0.281943754690534
DKK1	DMRT1	0.281943754690534
NR0B1	WNT4	0.241638334389173
WNT4	NR0B1	0.241638334389173
WT1mKTS	SRY	-0.231758194320785
SRY	WT1mKTS	-0.231758194320785
CTNNB1	RSPO1	0.22173397223539
RSPO1	CTNNB1	0.221733972235389
SRY	DKK1	0.216421812373076
DKK1	SRY	0.216421812373076
NR5A1	DMRT1	-0.20703101031048
DMRT1	NR5A1	-0.20703101031048
WNT4	CTNNB1	0.20480764365761
CTNNB1	WNT4	0.204807643657609
CBX2	UGR	0.187985230677476
UGR	CBX2	0.187985230677476
CBX2	NR5A1	0.182253260944697
NR5A1	CBX2	0.182253260944696
DKK1	NR5A1	-0.18095798563007
NR5A1	DKK1	-0.18095798563007
DMRT1	SRY	0.171602400928647
SRY	DMRT1	0.171602400928646
SRY	UGR	-0.168072960434649
UGR	SRY	-0.168072960434649
DMRT1	CTNNB1	-0.161303809117461
CTNNB1	DMRT1	-0.16130380911746
NR5A1	FOXL2	-0.160761506578958
FOXL2	NR5A1	-0.160761506578957
RSPO1	SRY	-0.158947803193519
SRY	RSPO1	-0.158947803193519
SRY	FOXL2	-0.155460562849317
FOXL2	SRY	-0.155460562849317
WNT4	DMRT1	-0.154548847638226
DMRT1	WNT4	-0.154548847638226
NR0B1	NR5A1	-0.152914691838904
NR5A1	NR0B1	-0.152914691838904
UGR	NR0B1	-0.147597634830225
NR0B1	UGR	-0.147597634830225
SRY	GATA4	-0.143668362852019
GATA4	SRY	-0.143668362852019
GATA4	AMH	-0.142287604717961
AMH	GATA4	-0.142287604717961
WT1pKTS	CTNNB1	-0.139996007835695
CTNNB1	WT1pKTS	-0.139996007835695
DHH	FGF9	0.138410533681037
FGF9	DHH	0.138410533681037
SRY	NR0B1	0.137081195068631
NR0B1	SRY	0.137081195068631
GATA4	SOX9	-0.136983394767709
SOX9	GATA4	-0.136983394767708
AMH	WT1mKTS	-0.136612005349558
WT1mKTS	AMH	-0.136612005349558
WNT4	RSPO1	0.132965884370391
RSPO1	WNT4	0.132965884370391
WNT4	FGF9	-0.132699130394675
FGF9	WNT4	-0.132699130394675
AMH	NR0B1	-0.132349627617744
NR0B1	AMH	-0.132349627617744
DKK1	WNT4	-0.131581924643671
WNT4	DKK1	-0.131581924643671
DKK1	GATA4	-0.131496152213948
GATA4	DKK1	-0.131496152213948
FGF9	WT1pKTS	-0.131279230115769
WT1pKTS	FGF9	-0.131279230115768
CTNNB1	NR5A1	-0.13054245943859
NR5A1	CTNNB1	-0.13054245943859
FGF9	NR0B1	-0.13015363709389
NR0B1	FGF9	-0.13015363709389
WT1mKTS	GATA4	0.129534653877171
GATA4	WT1mKTS	0.129534653877171
CBX2	DKK1	-0.12811553333868
DKK1	CBX2	-0.12811553333868
RSPO1	AMH	-0.127521199987543
AMH	RSPO1	-0.127521199987543
WT1pKTS	SOX9	-0.127115834756359
SOX9	WT1pKTS	-0.127115834756359
AMH	WT1pKTS	-0.124928075621276
WT1pKTS	AMH	-0.124928075621276
RSPO1	DHH	-0.124684264606229
DHH	RSPO1	-0.124684264606229
FGF9	WT1mKTS	-0.123071915952538
WT1mKTS	FGF9	-0.123071915952538
SRY	WT1pKTS	0.122453253349119
WT1pKTS	SRY	0.122453253349119
GATA4	DMRT1	-0.122134831450373
DMRT1	GATA4	-0.122134831450372
RSPO1	FGF9	-0.122047642161808
FGF9	RSPO1	-0.122047642161808
AMH	DHH	0.121915634016888
DHH	AMH	0.121915634016888
FOXL2	DKK1	-0.116065997803136
DKK1	FOXL2	-0.116065997803136
PGD2	GATA4	-0.115667761479628
GATA4	PGD2	-0.115667761479628
WT1pKTS	WT1mKTS	0.1155775936271
WT1mKTS	WT1pKTS	0.1155775936271
DHH	PGD2	0.114770700266336
PGD2	DHH	0.114770700266336
UGR	WT1pKTS	0.112452816052017
WT1pKTS	UGR	0.112452816052017
GATA4	DHH	-0.112324693638519
DHH	GATA4	-0.112324693638519
NR0B1	PGD2	-0.109900769520622
PGD2	NR0B1	-0.109900769520622
WT1mKTS	PGD2	-0.109459225657609
PGD2	WT1mKTS	-0.109459225657609
PGD2	AMH	0.105098033486574
AMH	PGD2	0.105098033486574
SOX9	CBX2	-0.104955374492938
CBX2	SOX9	-0.104955374492938
SOX9	DKK1	0.103459904136483
DKK1	SOX9	0.103459904136483
NR0B1	DHH	-0.101918286250854
DHH	NR0B1	-0.101918286250854
FGF9	CBX2	-0.101592907342983
CBX2	FGF9	-0.101592907342983
UGR	RSPO1	-0.101537040781633
RSPO1	UGR	-0.101537040781633
WNT4	SOX9	-0.101314529423051
SOX9	WNT4	-0.101314529423051
SRY	CTNNB1	-0.0999652664703322
CTNNB1	SRY	-0.0999652664703321
SRY	DHH	-0.0980904744547781
DHH	SRY	-0.0980904744547781
RSPO1	PGD2	-0.0956307461642874
PGD2	RSPO1	-0.0956307461642873
PGD2	FGF9	0.0926986915506508
FGF9	PGD2	0.0926986915506508
SRY	AMH	-0.0863358339984454
AMH	SRY	-0.0863358339984454
RSPO1	SOX9	-0.0858014494123001
SOX9	RSPO1	-0.0858014494123001
FOXL2	SOX9	-0.0827275146587184
SOX9	FOXL2	-0.0827275146587183
DHH	WT1pKTS	-0.0820636299402382
WT1pKTS	DHH	-0.0820636299402382
FOXL2	CTNNB1	0.0816602961153813
CTNNB1	FOXL2	0.081660296115381
WT1pKTS	GATA4	0.0814260719071696
GATA4	WT1pKTS	0.0814260719071694
UGR	DMRT1	-0.081323652455877
DMRT1	UGR	-0.0813236524558769
